"mkm9d_ptvper_original_shape_Flatness_250","mkm9d_ptvper_wavelet.HHH_firstorder_Median_250","mkm9d_ptvper_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_244","mkm9d_ptvper_wavelet.LLH_glcm_Correlation_242","mkm9d_ptvper_wavelet.HLH_firstorder_Skewness_242","mkm9d_ptvper_wavelet.HHL_glcm_ClusterShade_233","mkm9d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_232","mkm9d_ptvper_wavelet.HLH_glcm_ClusterProminence_232","mkm9d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_232","mkm9d_ptvper_wavelet.HHH_glcm_ClusterShade_226","sub"
1.28773345349569,0.102202397779996,-0.239883034724733,-0.255456706728509,0.236741932350857,0.810012577718804,-0.661033761302366,-0.233534820541133,0.0649172660700664,-0.294243198103096,-0.739209896577398,0.224274393293975,1085983
0.0020267008965909,-0.146269390982753,-0.338609383778837,-0.39970392113438,0.372731235097991,0.59233472911778,1.11569127437615,0.510582972785073,9.04219781931957,-0.277687359975529,-0.924811574731563,0.306437756552898,1125173
-1.05817960667768,1.3304257416024,0.0984215166716323,0.0316030699391209,0.721013865112983,-0.0751642772476879,-0.537212979177723,-0.303858784771335,-0.507252281495771,-0.277126155454012,-1.4597818825521,0.265698618209305,1154608
0.780671015151353,0.058180558672641,-0.39133388761029,-0.0913269919048977,-0.264127096312237,0.451511011233935,-0.364814238786911,0.736833047445775,4.20222492465362,0.970815873809543,0.76181461903912,0.0522883334262638,1181124
0.406249523139593,-2.20176963983188,-0.914909035176694,1.5393483719169,0.857267492799237,-0.585555412306484,-0.721558029268492,-0.813650581977489,-0.350120257533334,-0.258960097533596,0.38072390976078,0.467707358714052,1183075
0.132815037026108,-1.66957269958052,-0.600279112523461,0.754011244354767,-0.0127303373940984,0.437717023123828,-1.28299925985625,-0.452855678169669,-0.52162535704185,-0.302966879330249,1.15836414444449,0.342511530916297,1232870
0.0528274881475076,0.201201272190082,-0.420371686743602,-0.337337619995239,-1.76830223251377,0.865605503211765,2.64906022965914,0.891440432178581,1.01041119201609,-0.270906064640459,-0.774650625962458,0.0474115089283474,1279943
-0.782064036551383,0.48063448131382,0.518406817854932,-0.0742291885840377,-0.697898495306604,0.375233366345169,0.130704496455227,0.163000817240633,0.0477368722582975,-0.0905877158750506,-0.0115020314200084,-2.26365823156678,1329352
-1.36273625294635,0.138322196556551,0.329296463986092,-0.29775597126486,-0.412802590235942,-1.33087127247829,-0.860981625936337,-0.406833672535912,-0.268245393279448,-0.173296997243649,0.433523915440077,0.0723049160699954,1330263
-0.797302960312305,-1.48373528928455,-2.45692447666005,0.378698981460234,-1.14705166018977,0.391665806583333,0.772930797743129,-0.338579920183943,-0.532150536839487,1.02537905641285,-0.768075700786686,-1.68273547400783,1364384
1.13132504707476,0.867193634692184,-0.288330977586345,0.326100566087768,1.46483718252292,0.65203983179599,0.0749553183761317,-0.440620036228558,-0.473841025746252,0.239822855516265,-1.64147248733063,0.516589962944848,1386095
-1.45151532626446,-0.473045829653475,-0.600279112523461,-0.400476909441356,0.210641072942565,0.569160583074275,-0.250694030682482,-0.365509007928096,-0.026383081891396,-0.126307325287174,0.708163068773218,0.179282486741703,1458656
1.33641822073201,-1.65953848893344,0.277517918632806,-0.283504498236804,0.371277831222767,-2.85099043683266,-0.806750076519335,-0.362919776847094,-0.39472781640706,-0.3059938077417,0.18157634122362,0.261445150961557,1485662
0.25646500049719,-1.32261554104621,-0.445265319579615,-0.29869939252001,-0.633084115404891,-0.231821363283382,0.0720781574891759,0.406472577209497,-0.235257518283371,-0.241566641504419,-1.46444866286376,-0.071865131484887,1497807
-0.688605984569223,1.07822371410465,-1.44422450045981,-0.336252185267245,0.914435497315557,0.625142250939638,-0.67321368021688,0.392353805784956,-0.436929102796583,-0.26735484539657,-0.648256007069964,0.314290742819661,1501387
0.0109827969647154,-1.17402108817099,0.108203173639703,0.0565164301846162,0.736696071838768,-0.223763253315163,0.705802033172684,-0.316812455495945,-0.522095283399188,-0.300808438549478,-3.72622911972622,0.347921305941343,1518948
0.631565493020372,-0.0296984279448291,-0.350144441739515,-0.1839492681861,0.154784829633632,0.487678033754884,0.463909683037389,0.187712826920703,-0.46594197866638,0.545658838560688,0.656372989344514,0.406346322955207,1526417
0.146881836117693,-0.177303477349415,2.88600919930074,2.73123661621751,0.00532738117603139,0.758422482586811,-0.24358053415719,-1.5584616351606,2.13336254033212,-0.261674430311086,-0.35441901582657,0.259696378322164,1565177
-0.627632355926773,-0.0634386731093297,1.10819845071171,-0.359772186300162,0.030605651925033,-0.328349516175377,-0.474556318867042,-0.363511032536234,2.85993801596662,-0.305437559370999,-1.06874571836854,0.252811852572773,1606693
0.177952322718098,0.752422313248702,-0.914909035176694,-0.292588418376902,-0.167170488472436,0.252867542048186,1.07583427351977,0.70718419945802,-0.308528349072861,-0.297876449094127,-3.0056183555358,0.217651877759214,1612262
0.807718884259505,1.06347458494766,0.329296463986092,-0.0324408408122698,0.277032515683412,0.244941968431472,-0.54597965376309,3.59452579533126,-0.452321194904266,-0.229226869518508,-0.0715641325560607,0.27345775331095,1614566
-0.790147072210053,-0.89666971552115,-0.761855126875532,0.00732442543382302,-0.958272383154399,-0.119797644193524,0.564722231572397,-0.136228038848413,-0.534936751267979,-0.234778486895665,2.56607404442504,0.197497213047541,1644034
-0.737427932891878,0.116820841625182,1.33794512919972,-0.319355624101173,0.723880246367329,-0.270427414563444,-0.962921456966224,0.00346148043542344,0.600784429903353,-0.295988484103678,0.891637940082553,0.472794097547486,1668599
-0.158401679006191,0.789376617190007,-0.761855126875518,-0.107670811300858,0.624713089719704,0.566859674183899,-0.5253744795235,0.413440948124609,-0.45964233430513,-0.263439310075077,-1.47948067507572,0.360080484636752,1671370
1.9474799143616,-0.172936880054355,-0.761855126875518,-0.112303340266854,0.351060057966548,-0.392937120042156,-0.358226931108675,1.57402576244453,-0.407810415796533,1.01595924904313,-0.464922778961008,0.590145104411839,1684230
1.64917344383674,0.395190976000982,-2.73223843049781,0.415330117094269,-1.37063623798669,-1.36301699929779,0.830788351322331,0.301407111035263,-0.528868247855673,-0.296572108146291,2.44287048126549,0.180150474065914,1692385
-0.6180690513483,0.0178915633590205,1.88866319988819,-0.301687077527639,-0.136769121838056,0.130894202337478,-1.95491568847433,-0.661750428050022,0.830609943323147,-0.143402098231784,-0.820619960097481,-0.954775889280344,1720713
1.27242234677475,-0.275574248651553,-0.761855126875518,-0.339617310737812,-0.345434881721816,1.2339260072844,0.893327003038731,-0.292214380036193,0.00375280355846728,-0.189537580619109,-0.22454698785756,0.0925423749043745,1738800
-1.19057509071742,-0.50734215216954,1.33794512919972,-0.406869018251913,0.327971661847576,0.357241981162849,1.37823969735779,0.546549514360543,4.11612110589136,0.443017090297488,0.704562014755497,0.44816726740193,1740845
-0.0276855447036102,-0.948151383536157,-0.774704896809165,-0.0365355181464981,-0.0689926865939246,-0.237042802740518,0.324782008860835,-0.136990646782998,-0.458085298462082,0.174200134480148,1.03551872910131,-0.396143377289186,1742294
0.585517402794184,-0.131511365712314,-0.914909035176694,0.462921396048461,0.314560032644576,-0.365067141607624,-1.09159507341531,-2.81294663592494,-0.424411918178598,-0.14336899513539,0.78522900927867,0.795540799648385,1767700
