"mkm2d_ptvper_original_shape_Flatness_250","mkm2d_ptvper_original_firstorder_10Percentile_250","mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LLH_glcm_Correlation_250","mkm2d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.HHH_firstorder_Median_250","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptvper_gradient_firstorder_Skewness_250","mkm2d_ptvper_lbp.3D.m2_glcm_MaximumProbability_250","mkm2d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ptvper_wavelet.LHL_firstorder_Skewness_249","mkm2d_ptvper_wavelet.HLH_glcm_ClusterProminence_249","mkm2d_ptvper_wavelet.HHL_firstorder_Skewness_249","mkm2d_ptvper_wavelet.HHH_firstorder_Kurtosis_249","sub"
1.28773345349569,-0.0892842733096423,-0.15965411261296,0.805990411194045,-1.08823911368499,-0.766972597417263,0.685585078784794,-0.283254732876546,0.0070002419749084,0.0416157161820456,0.231110912657017,0.226581078123471,-2.24037776039267,-0.576783865800902,-0.124724659431206,-0.469236210475343,-0.326203376704084,-0.290570665935965,-0.49189619428943,1085983
0.0020267008965909,0.00463486201632814,-0.323159148535499,1.20985999036967,-0.63412701018746,-1.07231279585427,0.0933686544433521,0.319477833660635,0.50185385557865,-0.151025042121508,0.439639223117818,0.253591779779038,-0.21942152122145,-0.226114154496462,-0.822942461994014,-0.515911257042819,-0.315040599232056,-0.400047466038983,-0.624460185468624,1125173
-1.05817960667768,0.657081757206027,-0.133496793986904,0.0959637524096147,-0.457110041390296,0.00102539816156141,-0.217714044694858,-0.36873361705295,0.475633966949905,0.56580581455192,0.801041144805202,0.306734011472408,-1.19535265893059,-0.408025031142914,-1.42415039386679,1.14803819994928,-0.299002666738314,-0.332050957557151,-0.793441335499951,1154608
0.780671015151353,-0.407389430928556,-0.0893995408972839,0.18459424270793,0.616704328108785,0.111115010276276,-0.177307558456607,0.435985695017921,-0.798614730863501,0.042920051495725,-0.684202104946809,-0.159500243230428,0.664693839680847,-0.150920826171059,1.06958394442726,-0.591938983920061,0.991811537346897,0.701441279099501,0.0857305055476995,1181124
0.406249523139593,-0.766145872672006,-0.0733950418525208,-0.960959515014899,0.933841673010443,-0.245696414221278,-0.0545277908597146,-0.475235897563771,-0.945330380556996,-2.55766814675628,0.788616462115617,0.429786090484036,1.09691722031833,-0.492214702253047,-0.568630263438041,-1.33919854989213,-0.291578054663878,-0.927065311958083,-0.151402372181742,1183075
0.132815037026108,0.192203476167565,0.249560588879017,0.863620499249715,-1.26610591120656,-0.125946476131555,-0.162592525410949,-0.450918339318361,0.596332789228955,-2.24033349526068,-0.233829334093721,0.232685519236985,-1.33107577885456,1.17020444460162,1.54155986076324,-0.741569893842308,-0.33565009730253,-0.680371806826084,-0.868085748996411,1232870
0.0528274881475076,0.865162562240034,-0.282489347040566,0.710977440551278,-2.17832514387112,-4.04667471227124,-0.204040202666963,0.824755257188837,0.638203845371264,0.0944518394255032,-1.76772353513656,-0.00352331352399197,1.47500177386111,0.96419378993361,0.135972060965673,-0.10302281081075,-0.30770679117123,2.47199497916702,0.234661922490588,1279943
-0.782064036551383,-0.308327408397887,-0.254868176978617,0.409996072307055,-0.176970818146344,0.590261184289622,-0.213827551632593,0.106491027096169,0.280126639188776,0.885133423171501,-0.679950235214485,-2.07740761859841,-0.853331936547579,-0.578169215172537,0.611530848089516,0.503962636038696,-0.105622467335215,-0.178354345452762,0.0680090834378695,1329352
-1.36273625294635,-0.537386234359312,-0.282361911939176,-1.32627867452993,0.144954017886925,0.820971486417061,-0.162283906134466,-0.390390444853649,-0.577016228937639,-0.0442462042179684,-0.625496400026542,0.000517180962155909,-0.635573604659515,5.1467808116393,-0.132387119666051,-0.217031739122887,-0.20633684338931,-0.547847502744224,0.000745877633041749,1330263
-0.797302960312305,-0.310539747984436,0.00940722564067619,0.805965790581952,1.16229502320814,1.26116612458997,-0.223311658333728,-0.339801220298842,-2.79275998405893,-2.04655732289673,-0.714010495369928,-1.22926734914628,0.578383413386816,0.107339146635127,-0.44580463076501,0.808101014406065,1.71596461706907,-0.584590095183886,0.0424141058872752,1364384
