"lemd_prg_logarithm_firstorder_Minimum_250","lemd_prg_gradient_glszm_SmallAreaEmphasis_248","lemd_prg_wavelet.HHL_firstorder_Skewness_244","lemd_prg_logarithm_firstorder_RootMeanSquared_243","lemd_prg_lbp.3D.k_firstorder_Range_228","sub"
1.12353393826469,-0.145945952622429,-0.441572926241781,1.05270342297618,1.78094916986648,1916742
-0.77718132450164,0.160386296554066,-0.177081534793022,-1.7002299132776,-1.64379283986763,1980052
0.972586619671642,-0.608187637001615,-0.0892309607895245,0.64583800155777,0.682987779730748,1926770
0.182757366634833,-0.937819290200193,1.31002153333886,0.826973534325942,0.294556048394133,2196212
-0.981071834602168,1.54029273264657,2.39224551936297,0.613094283281259,0.299902286054399,2393207
0.94489073970404,0.0580055694276456,-0.826350173974539,0.665492272570716,0.0236188313577662,2146138
0.494999010457055,-1.12282138432297,-0.229177128934752,-0.0717528080622822,-0.676124186419303,2228399
1.00305250405441,0.124686933317642,-0.151758472129706,0.801358618560587,-0.684215519522799,2234271
-0.694674977328587,1.48588780959278,0.807701393186807,-1.28371211785994,0.204067195633555,2296332
1.11249580480492,0.355890755334508,-0.00963103623840298,0.866207833826562,-2.16551382227343,1684230
0.354132934049772,0.516260328920503,0.709223710562988,0.0604998050085131,-0.285723944635236,1720713
-2.05585203434888,1.95315314504388,-2.8227171493317,0.104157419302757,2.13345740083628,2186951
0.514804825949374,0.796279944980324,-0.116673912059819,0.645659185284236,-0.103287283150765,2439458
-1.9288942201266,1.8808248373953,1.46096109446259,1.31313365887329,0.31163311251468,2135748
-0.379952918757102,-0.108570111087928,-0.389429524674751,-1.08359520282273,-1.7267189746504,2141116
-0.351533305044424,-0.397644911104406,-0.738836583180724,-1.22874045047473,0.0459756931880285,2108003
0.989068230915224,-0.617618124518276,-1.06313209134451,0.656619065403181,-0.827830192415217,2006164
-0.721357257181338,0.658445795818455,-0.514342381683168,-1.83860424978255,0.419406336563915,308862
0.780786356415232,-0.50339295756367,-0.185896260459983,0.665273753625069,-0.559453454893911,1085983
-1.12201171952746,-0.211543577068811,1.47517177516554,-2.37851812182111,-0.124144163255898,2004451
0.973721227796101,-2.61396902452816,-1.16963517987341,0.618792519216275,0.112433796730299,2359944
-0.660819037781704,-2.2267835001378,-5.35118998226136,-1.52616221815039,-0.751062823212556,2069079
-1.12179308343141,0.269412349283676,-0.2030245138973,-2.31202779809369,0.523902764035599,2059713
-0.516592031005093,-0.0146508622394068,0.652701340985746,0.753945274392975,1.99383838300277,2294873
-1.19720353155443,-0.899901640316638,-0.298726871076573,-2.34987212089312,-0.928058306888842,2033049
-1.02239741010176,0.165457800906606,-0.2992265499185,-1.77999180543389,0.603840553282964,1485662
0.0634538302690109,0.56133748903252,-1.08777730566817,-0.483728441904681,0.364335967934,1526417
-0.345507925747898,1.29253522877577,-0.103548767895882,0.571667918694745,0.324665871557875,1386095
-0.421940041837053,0.723936939512642,-0.475009175984429,-1.14609460074574,-0.196491641977688,2132424
0.0667925562547059,-0.105482239239893,0.820471522813306,-0.354096850571535,0.318972367161536,2138375
1.02663270769127,-0.264579618669595,-0.34814704582527,0.72789438854696,-0.39106212634381,2490180
1.01146128398216,-0.353829300528831,0.0464675059911533,0.787537648348663,1.73286062347185,2034136
0.137781638306999,0.979488478493281,-0.413852401191813,0.718174837847027,-0.171154784988317,2510402
0.526669189924126,0.494947440491107,-0.337436454764815,0.119135441658545,0.76905855730965,1330263
-1.32008723420179,0.384566612085849,-1.46732686207847,-0.946956965278379,0.446954772562998,1768972
1.03322546304173,0.447068802669774,-0.188302777946878,0.706331663968525,-1.47237776744781,2306459
0.604464959362718,-0.296317245554341,-1.94792117447606,0.264790813149216,1.26081203600863,2181724
1.39361883258575,-0.584843073408754,-0.556382789443355,1.23861997950236,0.350731208114346,2217034
0.523783563579385,0.696040507006827,-0.53524283785884,0.323430363778516,-0.550114466653442,2218615
0.477124090110669,-0.00213640490981148,-0.115196375085382,0.122137009555646,-0.0412056844385969,92173
-2.26598469935587,1.44430987670755,0.407582582656966,0.873267193965629,0.141802433232574,2414406
0.919643255927809,-0.330697476294134,0.183884603434252,0.621892853333753,2.06960152869056,2381907
1.45510034640872,-0.398998992787606,-0.960102062499848,1.34144030529845,-2.30808506118836,2002465
0.829192976626305,0.506604515110744,0.979551923241347,0.693949495216879,-1.03325471373026,2474709
0.976337273110072,0.0217711222963663,0.315228938737514,0.794545350623492,-1.0510090659806,2176530
1.42585287489267,-1.45338497812972,-0.463690666949084,1.31971874885378,2.24852722000128,1279943
-0.690311649589376,-0.762957226753676,-0.853771831897978,-1.78754084763609,-0.558538544099448,1976407
0.618235997274647,-0.952170028178183,-0.543230556957284,0.170525597946825,1.6751676920944,2250836
-0.823991129354359,1.16653115169353,1.12305030608218,-1.82932454706492,1.15428937157508,1915938
0.158324037341363,-0.0252456166629705,-0.592925890418861,-0.495203530443698,0.397840037533234,2133380
0.997433431684657,-0.301135899601553,-0.143845687946508,0.694624812984273,-1.53869609295204,2271329
1.01230063507536,-1.52738390291861,-0.449109762812784,0.720000086922541,-0.231075633068243,2286108
