"mkm5d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm5d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm5d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm5d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm5d_ptvper_lbp.3D.m2_firstorder_90Percentile_249","mkm5d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_249","mkm5d_ptvper_original_firstorder_10Percentile_248","mkm5d_ptvper_wavelet.HHH_firstorder_Skewness_248","mkm5d_ptvper_lbp.3D.m1_glcm_Correlation_248","mkm5d_ptvper_logarithm_firstorder_Variance_248","mkm5d_ptvper_original_glrlm_ShortRunLowGrayLevelEmphasis_247","mkm5d_ptvper_wavelet.HHL_firstorder_Median_247","mkm5d_ptvper_lbp.3D.m1_glcm_ClusterShade_246","mkm5d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_245","sub"
-0.148392310660679,0.837702413497183,-0.926913372246869,-0.257650101638272,0.226021297681101,0.453953346336509,-0.322996194652284,-0.100501848980087,-0.154410418242596,0.278245562761126,-0.313929765671111,0.0477716855186182,0.235242374333263,-0.857678107321122,-0.0980458328419176,-0.222753303797269,-0.580357205975718,-0.407290837583533,-1.57316352231885,1085983
-0.226830035477705,0.479685084512266,-0.431043358038287,0.422710890998543,0.287538928649131,0.0135297747470792,-0.178736067957403,0.390967661544789,-0.465660591092274,-0.263780114649846,0.941677056091688,0.0215995215169328,0.427587666732325,-1.24944573806626,-0.30092178694459,-0.845854038362086,-0.500002693951202,0.542196074829785,-0.147330759288451,1125173
-0.159143874261866,-0.27038669059,0.286994127796085,-0.330249196949769,0.313356111499592,0.506954459196865,-0.150081939168565,-0.296222218334342,0.14588009788531,-0.133883429873208,-0.917374877457041,0.487760271260458,0.784491476070919,2.15029999227754,-0.300491955841728,0.414383730564074,1.01156429532856,0.875358809221998,0.126981621494224,1154608
-0.0500794173005508,-0.40385704455661,0.132145096982994,0.581957327918619,-0.0973446462078905,0.883958184155277,0.298635456615563,-0.326680715421077,0.454543036599784,0.79521784625636,0.237973650302193,-0.449337999860431,-0.581032471658837,1.49378407509872,1.69017012921957,0.836984614528288,-0.528167503962052,0.0936542316160026,0.405321743360842,1181124
-0.147652039010256,-0.220204555047635,0.475929367264483,-0.587089745862939,0.41239405096615,-1.4652557633541,-0.251968132568659,-0.438063606780258,0.328871090675941,0.10211499851377,-0.609896019805063,-0.588241997822098,0.816233528642783,0.0406714164502639,-0.652997319648057,0.595000634896573,1.16361205578679,-2.26017471522989,-0.410820387714428,1183075
0.00954991565489274,-0.0915557735536645,-2.44251871862352,-0.438993390080254,0.337468909757015,-0.319144189748915,-0.287978135251195,-0.452816168816226,1.17615103512438,-0.169604487898888,-0.787641802176515,0.344035819052889,-0.138167674671543,0.419833883514516,-0.646430722783225,3.22708637091284,-1.53815072460597,-2.55732798050673,0.922933056388425,1232870
-0.201504403017941,0.344408993000014,-0.735658617654898,0.870416612930025,0.0142871697572953,1.40576331074784,0.257432790550458,0.435323051185042,-0.36712021889034,0.560972754814968,1.96077653241187,0.860093968482235,-1.81129226490888,-0.571689257807796,-0.148232156539024,-0.626897283736505,-0.657204394322012,0.169154130443211,0.217046993214247,1279943
-0.201787266330629,-0.382794911490379,0.0141892949630031,0.148226341181526,-2.15442306797437,-0.0549062067380501,0.211724998730595,-0.466623075891941,-0.281447982724808,0.105253336053956,-0.159051838560236,-0.276658957272044,-0.703617337029074,0.493502375839764,-0.235361194055615,-0.376919363507723,-0.0455545120014721,0.00915971646256414,0.361824810284708,1329352
-0.202343500888809,-0.330801110210292,-0.22501170515692,-0.399144321979843,0.0547670231416871,-0.362212331058873,-0.1853161115719,-0.169459495007383,-0.367911902463703,1.10167945698055,2.96125028713278,-0.602073940922764,-0.55646676580342,1.99149783073616,0.216245093960222,-0.628098495966709,0.289475119148743,0.938171200012184,0.245513231263576,1330263
-0.130064077490344,-0.427709335821872,-0.353345808505659,-0.322923453194945,-1.56098459627192,-0.303428193648989,-0.310089584309805,-0.468281786348728,0.701344717068335,-1.11729983983547,-1.60122035548786,-0.362267672366644,-0.988630933223559,-0.218305759425541,-0.286067163914811,1.05020245554704,-0.0774545944340626,0.848291484049237,0.188573708767186,1364384
