"mkm10d_ctvper_original_shape_Flatness_249","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_249","mkm10d_ctvper_lbp.3D.m2_firstorder_Range_249","mkm10d_ctvper_wavelet.HHH_firstorder_Skewness_244","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_242","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_240","mkm10d_ctvper_lbp.3D.m2_firstorder_Maximum_238","mkm10d_ctvper_wavelet.HLH_firstorder_Skewness_236","mkm10d_ctvper_wavelet.HHH_firstorder_Median_229","sub"
1.40288253780765,-0.17529465818694,-0.195159534030906,1.40592094842651,0.203555485373105,2.02809678811374,-0.457007805633999,-1.00234182460669,-0.264078796363541,1085983
0.200657181245088,-0.133954660035963,0.118677257801322,0.287455294690117,0.0559215306293702,-0.401102993512132,0.081900988261729,-0.274704523009465,0.00839674108828787,1125173
-1.31277195749427,-0.101042444652777,-0.455953198546293,0.325882645144542,0.0686243933490106,-0.223465842888465,-0.904832926389014,-0.94262778123053,-1.27807248875736,1154608
0.850921800261826,-0.0286831737325161,-0.218540266026281,-1.78472922888374,-0.413724674783484,-0.385127954303546,-0.497156323615161,0.380628833677075,-0.270608875588302,1181124
-0.460845108394831,-0.157137628520436,-1.91175167556366,-0.643646731937295,-1.08016965627,0.208850555485881,-3.40467558927244,0.0436839886336608,-2.65267788578261,1183075
0.0637789562715629,-0.205709809595507,0.0769571215266423,-0.069408783678727,0.0526728060298767,-0.0371688228201994,0.0102607315866225,-0.604715914297645,-1.18744919890401,1232870
0.346969164738446,0.0863497982056634,0.730572566202023,0.819199574229963,0.0467836393425346,-0.22837321048491,1.13262471225697,-0.342782741079169,0.0962856807232386,1279943
-1.00254485212489,-0.0275118865892733,0.518970542293535,-0.687227048919646,-0.790850052249448,-0.346954693968077,0.769269635802517,-0.219249606245071,-0.77888178440963,1329352
-1.39734278488104,-0.0801765272870097,-0.0864593335231894,0.364983704105521,0.0806026384418599,-0.388748171238557,-0.27035188932208,2.1598427999628,0.203351454663947,1330263
-1.21982328972274,-0.394013089164526,-1.93341717973416,0.0336502153890197,-0.382523902045315,0.675404486558987,-3.44187878222348,0.97720388309757,0.066300050812618,1364384
1.07223304739818,-0.287236063612554,-0.506650749165937,0.571876229167506,0.168777839819605,-0.221225916293022,-0.99188886300624,0.883044766876808,-1.16400155259915,1386095
-1.33500992228802,-0.0836579353126829,0.518970542293535,0.726714158282409,0.307213759142323,-0.416723822009285,0.769269635802517,0.411523404177156,-0.110901635133419,1458656
1.28943635094053,-0.19505003388157,0.518970542293535,-0.733065230532068,-0.0380947143135929,-0.350883685894136,0.769269635802517,-0.383462170109271,0.0154284727725217,1485662
0.25612905997972,-0.0779530146695336,0.681431492830974,0.031529375850182,0.147617641317393,-0.140509540806897,1.04824150012137,-0.547351952049228,0.500311540493896,1497807
-0.279562392966169,-0.11933493608166,0.0857864070522081,0.0407211949492624,0.0262979635226321,-0.264955884554008,0.0254220502636478,1.77127814543027,-1.33582181152441,1501387
-0.185636882527467,0.102976879915696,-5.86161765319932,0.0135094597577049,-0.00673093450607185,0.500312684805864,-1.44583256058252,-0.296335500175286,-1.05703850733105,1518948
0.678629184022361,-0.197565125692,-0.560274206188506,-0.0663126046840871,-0.150315242283872,-0.324432252430662,-1.08396905659935,-0.839837021168483,0.505563527973176,1526417
0.10258433408281,-0.361551690117788,-0.339857414482401,0.0909798621186586,-0.0479190754983659,0.258226429753778,-0.705477590766998,-0.0349177503742976,-0.649040293110191,1565177
-0.342560029586958,0.244529744797904,0.518970542293535,0.830222670149411,0.0475241911389436,-0.410512859164146,0.769269635802517,0.5610267774277,-0.0372736976909304,1606693
0.227075679172601,-0.1948548071145,0.584766729216665,0.496862929958645,0.0345263116426543,-0.300668445444327,0.88225238562822,-0.537763575929632,-0.561874908351674,1612262
0.756583441350814,1.60539350120401,-0.175917877623875,-0.113673735100132,0.0298177317755896,-0.369069698201643,-0.423966753352236,2.48428166442236,0.230183802163005,1614566
-0.477547366892062,-0.223028324940232,-0.256937163653143,1.01722448208694,0.0559523207591559,0.374670283659757,-0.563090039253231,-0.853081374973267,0.50166538137897,1644034
-0.722019263579097,-0.218153121202639,0.539033321309487,-0.951134859391063,-0.871577146061898,-0.338827815295079,0.803720689098598,-0.595593926972034,-0.247699264519879,1668599
-0.207693396289046,-0.105243133348977,0.518970542293535,0.369794319611937,0.0931398552126487,-0.118953739333309,0.769269635802517,-1.06483680860613,-0.587939201713089,1671370
2.0424851190512,0.200525345321869,0.518970542293535,0.0797691199987723,-0.0661403840718815,0.126569254434701,0.769269635802517,-0.831034244720085,-0.0915372308562745,1684230
