"mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_228","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_228","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_228","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_lbp.3D.m1_firstorder_Kurtosis_228","mkm8d_ptvper_lbp.3D.m1_glcm_ClusterShade_228","mkm8d_ptvper_lbp.3D.m2_firstorder_90Percentile_228","mkm8d_ptvper_logarithm_firstorder_RootMeanSquared_228","mkm8d_ptvper_original_shape_SurfaceVolumeRatio_227","mkm8d_ptvper_original_firstorder_10Percentile_227","mkm8d_ptvper_wavelet.LHL_glcm_ClusterProminence_227","mkm8d_ptvper_wavelet.HLH_firstorder_Mean_227","mkm8d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_227","mkm8d_ptvper_wavelet.HLH_firstorder_Median_226","mkm8d_ptvper_wavelet.HHL_firstorder_Mean_226","mkm8d_ptvper_wavelet.HHL_firstorder_Median_226","mkm8d_ptvper_wavelet.HHH_firstorder_Mean_226","mkm8d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
-0.195947618205679,-1.13348160466294,0.236879040908118,0.250523061762833,-0.207022925404061,-0.0980328273621531,-0.30465837523994,0.313577107176352,0.473559403774083,-0.188127279008228,0.183281734174672,-0.334925625736242,-0.772132900779765,-0.211696528619306,-0.50305995046022,-0.876639484492842,-0.552382676556834,0.0306955940325597,-0.150559865173039,1085983
-0.228955180775693,0.196279324546205,0.387264214967744,0.314802800315128,-0.263669071020153,0.360130350823402,0.546156113847225,-0.252913525466416,0.00677455061183832,-0.117840883505965,-0.101172573782222,-0.181286317059149,0.949609108613841,0.869499607190263,0.597812909833099,-0.265921123442264,-0.4605520131208,0.375073637534964,0.311833068345885,1125173
0.0414010634422028,0.914728710392903,0.73618523395254,0.268014683661382,-0.0908494443828901,-0.613366647048716,0.827269902429432,-0.328421557698639,0.482353695966046,-0.0576298016652,0.371343616521916,-0.127471764942687,0.443811721081372,-1.21334603723703,1.28000807292429,0.218604209943361,0.950766761524601,0.40010013556895,-0.304170827568508,1154608
0.207002149906725,0.420672295981119,-0.342846967418574,-0.0198382742508303,-0.0638546579660719,1.15004003829287,0.095836948744804,0.863281640173774,0.892944270695604,-0.184230533658342,-0.41705413576983,0.283991297390159,-0.589489755373295,0.267932778992119,-0.416662958391086,0.220465413668703,-0.503224618904648,-0.910060680969681,-0.329028662825826,1181124
0.0487216604555288,-0.689944215787378,0.847560666639979,0.335335306400921,-0.0492987859580461,-1.20970289336451,-2.35819991260167,0.243841372956386,-1.41711289005736,-0.0514746362123101,-0.512474347511068,-0.259553416488768,0.871434372340987,-0.533312826518719,1.6783140151387,0.314926204398812,1.26343159948387,-0.916456902521504,-0.445764030129268,1183075
-0.118573623068758,1.40013383032961,-0.0407583614539935,0.30181417097652,0.203074506407172,-1.80746918233552,-2.8332889130372,0.0453182955129288,-0.246388239061923,8.1776297538072,0.397112245795459,-0.306943122025149,-1.93111725890091,-0.850501227412338,0.556006470741404,-2.44782985306459,-1.6352353111948,0.826091106366428,-0.468929671135072,1232870
-0.134759971989516,0.0831230830854766,-1.78340684033377,0.0229505142983964,0.144252626751584,2.18389549666145,0.202332623929328,0.59756470094039,1.426126713748,-0.346588467025009,0.886820096555628,0.3097596586319,-0.496145333268946,2.15416547159917,-0.702711154688681,-0.630333666200664,-0.588310167499748,0.742116341247604,0.429520320105416,1279943
-0.215969288389876,0.438720424691938,-0.702735411783009,-2.05339098041488,-0.198835604600132,0.326511499089632,0.0228095254925089,0.0147674799480326,-0.0510892888321002,-0.238408969571237,-0.251128941138214,0.194903625853153,0.459231467557994,-0.0576193151601723,0.476533842140628,-0.0670730198025685,-0.069712484302258,0.203416463444399,-0.478638671563047,1329352
-0.201787736901672,0.372917695372133,-0.446849579926504,0.0716599179625626,-0.221678899364539,-0.670888824765489,0.885637718546109,1.08452111421434,-0.400508596388317,-0.132961324197739,-0.638583059771201,-0.185174653348104,0.214115519220184,1.75980049312232,-1.19067087409968,-0.309359703769956,0.228001957431937,-0.293916246068974,-0.160235884747433,1330263
-0.17775619748594,0.849640449108885,-1.12239064219373,-1.68034938333695,0.0507076298906037,-1.54979062474299,0.774673825499476,-1.14623094309541,-0.351409067118871,0.0713237880780497,-0.369577344651094,-0.310945907898675,4.40557236563447,-1.53095172613359,-0.819027392905673,-0.550546020722875,-0.164123822812057,-3.42217197634948,-0.480322104243392,1364384
