"mkm2d_ctv_original_shape_Flatness_250","mkm2d_ctv_wavelet.HHH_firstorder_Median_250","mkm2d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm2d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm2d_ctv_lbp.3D.k_firstorder_10Percentile_250","mkm2d_ctv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm2d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm2d_ctv_wavelet.HLH_firstorder_Skewness_249","mkm2d_ctv_wavelet.LHH_firstorder_Skewness_245","mkm2d_ctv_original_shape_Sphericity_243","mkm2d_ctv_wavelet.LLH_firstorder_Skewness_241","mkm2d_ctv_lbp.3D.k_glcm_ClusterShade_240","mkm2d_ctv_wavelet.LHH_glcm_ClusterShade_235","mkm2d_ctv_wavelet.HHL_firstorder_Median_235","mkm2d_ctv_lbp.3D.m1_glcm_ClusterShade_230","mkm2d_ctv_wavelet.HHH_glcm_Imc1_229","mkm2d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_229","mkm2d_ctv_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_228","sub"
1.30881026026862,0.277707661293024,-0.135723009283877,-0.226307042567525,0.84689464107217,-0.739238472579359,-0.248895246008697,-0.553173530645067,0.0390373492043335,-0.3395956888496,0.800584781239504,0.124400576437182,-0.539760381838636,-0.0858988174229057,-0.45959213813583,0.4776421758955,0.471248997787108,-0.209326751798373,-0.247317616806825,1085983
0.207712242144571,-0.53149444481162,0.373971032372512,-0.014882865699217,-1.24791028837496,0.461317083267546,-1.25991446752388,0.277032140235172,-0.191495426333218,-0.664074360826768,0.603637414643192,-0.752640651571961,-0.113446773080163,-0.0598792957577148,0.504490957299498,-0.0329212831728747,0.227664938819318,-0.223645866460247,-0.229026584267286,1125173
-1.77978312813069,2.89676276937176,-0.377913620879675,-1.0966858314329,-0.27925605056918,-0.302168826007627,1.28818223972345,-2.41057305941378,0.534536890040739,0.346645496988521,-0.472203251817337,0.216029050687194,0.624405938039195,0.420042356513169,-0.277346927428811,-0.64533529982272,-0.410659100892473,-0.309470736934819,-0.257501050580304,1154608
0.947046439148062,-0.00288286537463387,0.102549307920522,0.0140445368274861,0.389140216530809,-0.32225379480915,-0.526707563956759,1.36025222447365,0.898936491287126,-0.409054964856366,0.512255643198397,0.496793012382727,-0.138726636290752,-0.0762006863250662,0.14841727168958,-0.484131513008454,0.756084128945021,-0.301032918408944,-0.060517225869793,1181124
0.498026448452127,0.913956887463572,-0.070394209605428,-0.00275669309126641,0.147232740492922,0.884618625804551,-0.735953331706377,0.1787112615796,0.0430675465661081,0.658544432298152,0.506177227649935,0.325745180150292,-0.16409900541386,0.110876400933492,-1.26905610267264,0.0815987152251465,-0.928579699792889,-0.316966584434339,-0.255811659474804,1183075
-0.040555282256636,1.07644277590694,0.241665004769557,-0.0638282713077191,-3.06043658031258,2.48028775820482,0.658373592884982,0.553696694331134,1.01062426924556,0.209038979230091,0.885648114442777,0.347413678299252,4.54550513909558,-0.0314809040661706,-0.563170569285343,-0.606725199924802,-0.00557088447539694,-0.287543480337266,-0.255816512968375,1232870
0.326442447809471,-0.163836102078772,-0.0713699805812728,-0.144114553867104,-1.10948623314425,-0.297023546833962,-0.0931171663122006,-0.900145995169527,-0.039532424214731,-1.26470339026941,0.714335481417378,-0.5441506319158,-0.0634837454954938,-0.204054230011811,0.709632088990452,-0.0311467642611912,-0.106694637693443,-0.202168948475281,-0.234882465285076,1279943
-1.12719639939352,-0.734446488848494,-0.271753725033023,-0.168710267064468,0.49415787048701,1.65196208494891,-0.957059660698199,0.382173546949044,-0.213331122281014,1.07638396956973,-1.48133400742435,0.099378050941801,0.472314809009894,0.650507596410952,-0.335116525246304,0.36858378909341,-0.128416642016495,-0.295662752129545,-0.254451683226636,1329352
-1.34905215456648,0.613847493902085,-0.120613242580275,-0.0785480134692644,-1.17964481750461,0.181297414226104,1.37238159297506,2.38907692889989,-1.45477488384058,-0.689876922508674,-1.06866605295259,0.421023365193034,-0.206546066668653,-0.239895025715751,-0.333897077002989,0.0926467701282922,1.47642103636149,-0.301200300823518,-0.228188035933253,1330263
-2.0016901349136,0.442210625769744,-0.246671945513335,-0.312271757281206,1.15356260439219,0.37318937755238,2.12710477558394,-2.51887132503099,-0.74333998322173,0.0899888162802994,-0.180199441281054,1.86921938393464,-1.29392121917992,0.0639268222665444,-4.68220758800261,0.0367166293370685,-3.25297042652141,-0.320015960642654,-0.258350129446911,1364384
