"mkm8d_ptv4_wavelet.HHH_firstorder_Median_248","mkm8d_ptv4_lbp.3D.m2_firstorder_Maximum_244","mkm8d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_232","mkm8d_ptv4_wavelet.LHH_firstorder_Skewness_231","mkm8d_ptv4_wavelet.HHL_firstorder_Skewness_230","mkm8d_ptv4_lbp.3D.k_glrlm_RunEntropy_230","mkm8d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_230","mkm8d_ptv4_original_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
-0.0325733127856413,-0.53153265218715,-0.242203847155703,-2.14363065174079,-0.783307758110405,-0.142257701530798,0.32124224811915,-0.240291127672067,1085983
-1.0545269755802,-0.306333408305377,-0.346062549979112,1.20482510403623,-1.08118086310442,0.862376406788591,-1.06352559333139,-0.0794201519681194,1125173
0.899238679189949,1.69556411555485,-0.290287025910199,-0.495071502781749,-1.52315289453562,-3.06472668705759,2.49125564731103,-0.241845729650492,1154608
-0.283409614209253,-0.53153265218715,-0.299088360634383,-0.630685580595434,1.98120227990446,-0.84821212148455,-0.413706629123448,-0.245237363264639,1181124
0.381427338148948,-0.53153265218715,-0.332621491214334,-0.81637897665527,2.86614829997338,-0.604753861181194,-0.31737766163595,-0.106923684199547,1183075
-0.723855299601148,-0.53153265218715,-0.149087111918985,2.26484777548395,1.23257722642421,0.179189127958383,2.73733132760218,-0.14555649385934,1232870
-0.500119056182097,-0.306333408305377,-0.122115066741007,-1.17967989104168,-0.62379761557031,0.507283494618606,0.447021949265466,-0.115921379374786,1279943
-0.44757890969609,-0.53153265218715,-0.32694031143695,-0.0710591329863262,-0.0909815514398059,0.352560090483168,-0.535422430367142,-0.236110409278988,1329352
0.43251565194773,-0.53153265218715,0.0418589812500455,-0.192875349967834,-0.492554383504393,0.170821241985323,1.5366792033774,-0.14261368206568,1330263
0.26593148105373,0.435590312821902,-0.338583555755665,-0.235646242408472,-0.487991512021767,2.77548792403761,-0.218565856569704,-0.240559089074076,1364384
0.820177283980831,-0.53153265218715,-0.312068838281999,-0.580902762414357,-1.11985673506317,-0.398230116911933,0.807775093480119,0.686503483558698,1386095
0.358831540600698,-0.437661502540816,-0.355316172740907,-0.908481175066128,-1.65053081301748,0.308211752975638,-0.983903765643694,0.236328825194151,1458656
-0.0884090564416824,-0.53153265218715,-0.188873745028267,0.181474634724357,0.518022479063335,-0.0621226053635156,-1.30616301143105,0.466071268695469,1485662
0.169967570882524,1.37847856256685,-0.279582673448911,0.0976203667969705,0.787542118033731,-1.68536612334069,-0.315553724357595,-0.233090576301312,1497807
0.874188872477169,-0.437661502540816,-0.341941547701086,-0.633772185974873,-0.0734087907813719,-0.55296512950479,0.1891305558462,-0.166243434338024,1501387
-0.514752428661014,-0.53153265218715,-0.332192274291352,-0.611853923345176,-1.53923124658837,-1.93541042477919,-0.157166760758209,-0.240001920378404,1518948
-0.232913654768189,-0.53153265218715,-0.322938799512731,-1.18821636708015,0.691484910511062,-0.0978953453229666,0.0529828380348222,-0.24404715190598,1526417
0.471045255407753,3.00631414090543,-0.345612448928823,-0.913500945545717,-0.104553644340109,0.363553012859265,-1.16195806873792,-0.0263106527702534,1565177
-0.218863179499144,-0.140089985093496,3.02784929945581,-0.400482966272412,-1.28652075802831,-0.777255896327274,-0.181308520832144,0.140211800220836,1606693
-0.528197463426389,0.0417222855883859,-0.118996344928251,-0.952046497280565,1.93854628427287,0.0594990493646673,-1.30018694381524,-0.158330319178405,1612262
-1.15678114913732,-0.53153265218715,-0.312581130236378,-0.0948362488819406,-0.0466909069676856,-0.372372434378197,-0.229506910005568,-0.0441737606488879,1614566
-0.493159168367657,-0.437661502540816,0.240366208340699,-0.266893051184433,-0.176497021359473,0.434865009691863,0.0319622221983841,-0.199130872914387,1644034
-0.375519443501707,-0.306333408305377,-0.304346406530302,-0.630782316437232,-0.840054911740968,0.780831491721493,-1.01045558712363,0.055993841968512,1668599
0.606360450610426,-0.437661502540816,-0.357347614214542,-1.08580642771755,-0.575594412522983,-1.04599226799547,-0.267673783102242,-0.235260682578514,1671370
-2.24436603322898,-0.53153265218715,-0.355871434431806,0.0386464152971845,0.677446687437769,0.0332301433481554,-0.0559633116841182,-0.233950322502431,1684230
1.02003431663212,-0.53153265218715,-0.305359659692323,0.605920595394234,0.750960510134264,0.719880343963361,1.84571308568538,0.215724013826695,1692385
0.721826936165408,4.43189204328279,-0.313203650707662,-1.50186724965456,-0.918972922121063,-0.415249007951952,0.0398983476689393,-0.237203100406615,1720713
-0.0565901018427582,-0.53153265218715,0.507487998355259,0.665535026309566,-0.150526448739237,0.0883454521091519,-0.511195515924245,-0.221216081253321,1738800
0.363523516820213,1.1531780225039,-0.310203059304203,-1.82661590366162,-0.511832698998848,1.45153881946123,-1.23896237570638,-0.225867190565834,1740845
-1.27837741571747,-0.53153265218715,-0.314842548678166,0.583859169991452,-0.0661327638593028,-0.185302549388516,-0.265368175172803,-0.169887440350407,1742294
0.270609790169262,-0.306333408305377,-0.358241185485744,1.34654192428991,-0.0193630742181102,-0.213388313632024,-0.842437659315642,7.17287819215532,1767700
-0.195290409502111,3.05137449369635,0.329964475002531,-1.74719687885801,-0.355824282730108,-1.11888185590321,-0.522612030305155,-0.221760070192435,1768972
