"mkm9d_ptv4_wavelet.HHH_firstorder_Median_250","mkm9d_ptv4_lbp.3D.m2_firstorder_Maximum_249","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_242","mkm9d_ptv4_lbp.3D.k_glcm_DifferenceEntropy_242","mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_236","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_235","mkm9d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_233","mkm9d_ptv4_wavelet.LHH_firstorder_Median_231","mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_230","mkm9d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_228","sub"
0.0428097775983263,-0.533736469262826,-0.241018700706119,-0.965615126029672,0.332715174891684,-0.155085123703025,0.30528617630838,1.22204268216535,-2.13707067255166,0.674326331967815,1085983
-1.00778966818342,-0.324458538085434,-0.342548296439375,1.15815136198961,0.390550022177651,0.85645158503428,-1.03333623702535,0.344973049225078,1.21416402542611,-2.80081392182153,1125173
1.01291283020772,1.53590726510775,-0.284070209118567,-3.35468413596129,0.288989642688732,-3.05509733248271,2.50566901940463,-0.397911144703201,-0.553155802797902,0.511477113581532,1154608
-0.159928987707768,-0.533736469262826,-0.299474186991087,-1.64891408435104,-0.620599870945356,-0.819366970209483,2.37079367391803,0.339535891955184,-0.598610184891415,0.139589874141312,1181124
0.351570721941762,-0.533736469262826,-0.331115350276301,-0.274232056948893,-0.248172261527661,-0.68658059891027,-0.249448264268204,1.11887182172821,-0.794162699802757,-0.0529414689151594,1183075
-0.889488594045358,-0.533736469262826,-0.145363667410526,0.176545662583763,0.206405522700356,0.193888543653886,2.65483869106366,0.914496502917585,2.30171067552836,0.292832868476876,1232870
-0.563254702491424,-0.324458538085434,-0.121422689558002,-0.0173445437122782,0.326502237630736,0.50594580152812,0.44448580461464,0.475771910018056,-1.16842034358622,-0.483423716580045,1279943
-0.393360130737003,-0.533736469262826,-0.324317480860601,-0.358646916633733,-4.21001388628776,0.364465536491038,-0.545095172254818,0.408709914085169,-0.0585997209674995,0.983659805731441,1329352
0.304935935540621,-0.533736469262826,0.0586108857841363,-0.663719952426299,0.374168496356944,0.265182388401019,1.60364959528592,0.164125431807962,-0.245438501507667,0.11482284343914,1330263
-0.0154455225770342,0.341801360545756,-0.337910915802156,-0.428190941285045,-1.22891017524357,2.78584075340204,-0.0870971847113023,-0.645786766014871,-0.294806679449808,0.237441355198592,1364384
0.670600481864074,-0.533736469262826,-0.313066057896916,-0.79985931102027,0.916514725515272,-0.433993635873403,1.04256320164571,0.337622625797611,-0.602011141896613,0.738942399320239,1386095
0.206729009496607,-0.446501895750929,-0.35104977237862,0.566984299202833,1.0098325433452,0.298841814611261,-0.998039456697573,-0.303636280851844,-0.909791501951715,-0.506144671059552,1458656
-0.184906222355818,-0.446501895750929,-0.18424185408957,0.476233113687721,0.257880101674838,-0.0744260900035619,-1.30456955105853,0.231999463918114,0.174237180839977,-0.927421669370621,1485662
0.24891719658144,1.24123927514591,-0.275605705655267,-1.09350724358613,-0.302573737311093,-1.6672219868872,-0.293932594491145,-0.302805231545446,0.0808062110374941,-0.000299254252198824,1497807
