"lemd_prg_original_shape_Elongation_250","lemd_prg_original_shape_Flatness_250","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","lemd_prg_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","lemd_prg_wavelet.HHL_firstorder_Mean_250","lemd_prg_wavelet.HHL_glcm_MaximumProbability_250","lemd_prg_wavelet.HHH_firstorder_Skewness_249","lemd_prg_wavelet.HHH_glszm_SmallAreaEmphasis_249","lemd_prg_lbp.3D.k_firstorder_MeanAbsoluteDeviation_249","lemd_prg_original_shape_Sphericity_248","lemd_prg_wavelet.HHH_firstorder_Mean_248","lemd_prg_lbp.3D.m2_firstorder_90Percentile_248","lemd_prg_log.sigma.2.0.mm.3D_firstorder_Skewness_247","lemd_prg_wavelet.HHL_glcm_ClusterShade_247","lemd_prg_logarithm_firstorder_RootMeanSquared_247","lemd_prg_wavelet.HHH_firstorder_Median_246","lemd_prg_lbp.3D.m2_glcm_ClusterShade_245","lemd_prg_wavelet.LLH_firstorder_Skewness_244","lemd_prg_wavelet.LHH_glrlm_RunEntropy_244","sub"
0.0583169583995714,-0.310135452200856,-0.352111103357135,-0.682876967809321,0.132932348821876,-0.0377108320066818,-0.000751622603386013,0.895114598498672,0.130650603520714,0.27157862488709,-0.429229171021806,0.119708133356104,-2.01383992154149,-0.243322815587151,1.05270342297618,-0.307311314007855,-1.05603375998318,-0.812124359284808,0.529018090375937,1916742
0.688877247703935,0.468613531450938,0.155591478745442,0.528032339677945,0.815333537681748,0.429733154688274,-1.49588738983618,0.838433269477751,-0.953092933695454,2.26736587772638,0.349556586173531,0.35827486327007,0.824695183648222,-0.195859909752309,-1.7002299132776,1.58364062462406,0.158643691484776,1.48363441287473,0.335773921253588,1980052
1.60280737715455,2.84964260983316,0.201121700989452,0.076482642672205,-1.29569760029608,-0.936700773940032,0.347654881514324,-0.762415895519693,1.36664622629114,1.43567374449709,-0.262333957135627,1.39701796177146,0.261104500371676,-0.142242642157704,0.64583800155777,-0.980068025791024,-0.44726862767517,0.733077474133691,-0.782608076424515,1926770
0.416819813286208,0.0573668448000064,-0.351626476726483,-1.11811859156673,0.867155172871271,-0.566477361086114,0.383977273067857,1.32226038072534,0.065013254335021,-1.67546335306405,-0.0208016016774804,-0.976944906298066,-1.49503115991675,0.57903901164044,0.826973534325942,0.661585759947351,0.0137694008053823,-0.879339318988902,-1.01316395315425,2196212
-0.190492548661462,-0.536563652911634,-0.206410358025642,0.12994439678337,1.17741429806539,0.951003321921961,-5.84064331590758,-0.0415842828660081,-0.106998009525087,-0.792603778980048,-0.860362614522926,-1.10820589369204,1.15345339022394,4.56969379114343,0.613094283281259,0.0671824660339065,0.463007901195117,1.02653618942659,0.231607732231162,2393207
-0.0830368874453743,-0.598949273915394,0.162245054249913,-0.0154013676367223,1.35175874990562,-1.09157290825971,-0.112659374362765,-0.542310267592023,0.400764525473767,0.11016991083759,-1.03095790110937,0.0861872621294853,0.0206688754776792,-0.610167675718395,0.665492272570716,-1.47848499248804,-0.159616683157596,-0.102882625892347,-0.0122595257625814,2146138
1.5985664293011,1.20381274182398,0.319489121126386,0.330379372249367,-0.471860095342524,2.71820835784364,0.115381296008637,-6.25257415818661,3.06855251492011,1.0446493989686,-0.326967416237643,-0.139597878427666,0.192837184825202,-0.216004956113024,-0.0717528080622822,-0.180155626211477,0.229032324005817,-1.03992972272735,-0.257521674437253,2228399
-0.283936901770934,0.343779171843127,0.315372630071173,0.400968084977074,-1.89275324394843,-1.85438398905625,-0.0402965938714752,-0.12070175627455,-0.0405694738859321,-0.160039481654322,0.204026039275229,0.806748533517513,0.246382501319055,0.101493445278265,0.801358618560587,1.87521070523929,0.659050249634597,-0.0167768565093292,0.458727920745527,2234271
0.882028308777111,0.570615316427289,-0.361358246767746,-0.265221691134155,0.955109793150216,1.4660207121313,-0.185789130067897,-1.49869749226158,1.32551897307199,-1.80279686320165,0.306590627222605,-3.01768379281977,-0.0226778281331601,-0.138279911049332,-1.28371211785994,0.113047728235398,2.00430248364397,0.41091802111314,-1.8484701593698,2296332
0.754346377918268,1.80180862000305,0.445623908866252,-0.082970157649345,0.179079318574963,-1.03718542193786,0.0142702967560922,-0.230849446440035,-1.94460126779832,0.985321869855975,-1.6682775728398,1.11208022469767,0.151917682289619,-0.165659094774954,0.866207833826562,-1.22423737470738,-2.07663403015887,0.356717809471798,0.856143875857356,1684230
-1.0246976716634,-1.19190119731126,-0.491740659338918,-0.229773216151111,-0.0497378717484201,0.104559969967375,-0.253501064215808,0.384346206117061,0.706347810670234,-0.303619704452546,0.829970010402899,0.146484006808893,-1.85442651141342,0.0571348819461439,0.0604998050085131,0.340288319147536,-0.266276169546445,0.736426136126756,0.0974352713373021,1720713
