"mkm5d_ptv_original_shape_Flatness_250","mkm5d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv_wavelet.HLH_firstorder_Mean_250","mkm5d_ptv_wavelet.HLH_firstorder_Median_250","mkm5d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm5d_ptv_wavelet.HHL_firstorder_Median_250","mkm5d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm5d_ptv_wavelet.HHH_glcm_Correlation_250","mkm5d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm5d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm5d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm5d_ptv_original_shape_Sphericity_249","mkm5d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_249","mkm5d_ptv_lbp.3D.k_firstorder_10Percentile_249","mkm5d_ptv_lbp.3D.k_firstorder_Kurtosis_249","mkm5d_ptv_logarithm_glcm_Imc1_249","mkm5d_ptv_wavelet.LLH_glcm_Correlation_248","sub"
1.35119706091473,-0.0797597087924046,-0.483228184426151,-0.408540039717667,-0.6975286127421,0.374954519839615,-0.125368181244761,-0.126012702451918,-0.516782733990964,-0.569031031576235,-0.609956950817564,-1.10871806791416,-1.02811119980662,1.07962102283098,0.0543923865850001,-0.457633999205329,-0.354578104380915,-0.863174673113015,0.798831890760808,1085983
0.110236965876068,0.83206540013911,-1.0658234757556,-0.360487372869162,-0.843002052757599,-0.6065286340621,-0.481373188339611,0.23203278482943,-0.72553264811634,0.142199344073482,0.17932855551815,0.254636410358076,-0.053695590297159,0.510187462944375,0.278494206172936,0.149542770105714,-0.629751331048352,0.344564239126265,1.15675049212526,1125173
-1.53027357938603,0.00988287034766425,-0.579601125088968,-0.428343768946268,-0.426158833600171,-1.55258072939895,-0.980037522189124,0.633431897518514,-0.482193089388811,0.776402566434376,-0.840066522224025,1.67188685938717,-0.775978965699971,0.0441565856017556,-0.945439006238229,-0.137395110873442,2.60018173098115,0.19032674492984,-1.13152613762482,1154608
0.884728474582034,-0.295132508903615,-0.278137471339604,0.147127828742115,0.741262127861195,0.00562159906970919,0.197081674650844,-0.30005751341154,0.370569867397435,0.506092635023482,0.584076798016991,-0.359937826087863,0.736471817033352,0.769919787907309,-0.296165819235809,-0.49713273430872,1.46865954347651,0.251351016045816,0.332004799281552,1181124
0.245789447239916,-3.03512833554609,-0.48105825594741,-0.308625622697341,-0.0679391216443342,-0.203205814752837,-0.810581836749946,-1.08252955809596,-0.528143776125961,-0.48692973469296,-0.640809130869675,-0.327061477048931,-0.824730003261637,0.072740298126473,0.38555082277145,0.283723575907739,-1.12215574185083,1.62334352150463,0.405003368692399,1183075
0.0380830206982791,-1.37734854255461,0.288586315207585,-0.425039510707134,0.0417054207017744,-2.72123987482547,-1.03311217842826,-1.12145875739134,0.0420053494259738,-0.57203346216422,-0.420301145420432,-0.376379747247874,0.296629636705754,0.761206300343238,-0.597134084434243,0.790832412860795,-0.0561802651984409,-0.172157321236082,0.408607139420281,1232870
0.194384973611451,-0.858077670481734,-0.374741251055298,-0.42583169602551,0.0230199333828048,0.308531986029191,0.216665409569827,0.755500710485301,-0.521351842323512,-0.435114663533385,-0.293636991904886,-1.1756240191136,0.474276976067942,0.587059051524983,0.230428903235248,-0.602888561842173,-0.304848056027954,-1.3521810004131,1.15597072754668,1279943
-1.02730961234489,1.17428294381147,-0.519018774357254,-0.411020815566906,-0.188449900396095,0.722678130804252,-0.883036916099155,0.223907147801575,-0.633851789164932,-0.725693387297063,-1.0743764172122,0.789647313285623,-0.401447323821551,-1.52655546141733,0.809892400984937,-0.25067942582956,0.295706888355896,0.278752165057064,-0.214878149436214,1329352
-1.32400921503537,1.21629360566225,-0.318155239157668,-0.260628416430001,2.63425493642063,0.37096662584839,0.0904616366141854,0.597629345489452,-0.194575673544266,0.668339232009644,1.09039143368885,1.06183380300054,1.3196028113314,-1.35326708521692,-0.0607310483167952,-0.0964466148926893,2.37231008606899,0.372354633250626,0.0848896309400922,1330263
-1.15899980052833,-0.103357958458353,-0.355470143036629,-0.430165041553672,-0.0570658759654084,-3.69132222965777,-1.09846067440301,-1.02282294570249,-0.692339620846037,-1.84848382126329,-0.955766060881749,-0.0918361156307678,3.20589447663725,0.718312666393672,1.12039234298153,-0.0910323620828264,1.44743946962595,-0.964299139344309,-2.25048466843493,1364384
1.10959173052513,0.214366650418268,-0.970605049423165,-0.405215463755537,2.41823959443272,0.0770192156110617,-1.10052160429267,1.86976568622409,-0.57320125543806,-1.2963226707163,-0.87254572063681,2.10311612044536,-0.31100870484893,0.595180683057976,0.162608366797284,-0.631666919324599,0.695908046491832,-1.98139704947819,0.133772730850822,1386095
