"mkm5d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_237","mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_232","sub"
-0.847788367658819,-0.270650021750717,2051378
-1.04305749738639,-0.307809287168066,2055667
-0.895125151217912,-0.286388705567934,2057358
-1.16666228123821,-0.335930181664879,2059713
-0.198721712506407,-0.0876275894755005,2069079
-0.96953250210578,-0.291904431552511,2070958
-0.580174615606879,-0.231080499757426,2072215
-1.32819104447227,-0.334289525936784,2075832
-0.413700196303493,-0.21537940908566,2075846
-0.254855439301576,-0.218870347119088,2076301
0.258641607930653,-0.0811493267112174,2078198
1.24289343492047,0.13973824937318,2078899
-0.660206647843809,-0.256539511389602,2085349
0.276064971407088,-0.100485196537957,2086044
-0.825806004161382,-0.281019617084569,2091555
-0.404443508374435,-0.217375938598402,2092954
0.104587098050139,-0.1612652963356,2096627
0.168850954669405,-0.111681229496742,2100050
-0.712479426645988,-0.276902297428842,2108003
-0.832414826794183,-0.291379688084197,2109902
-0.879570740647953,-0.289534008356283,2110540
0.292479806700923,-0.117105950407294,2116787
-0.294725417064946,-0.177107345179263,2119177
0.392552290164769,0.0283919125989888,2131601
-0.627040198136946,-0.280622674938592,2132424
-1.01057418191071,-0.297609662204396,2132982
-0.636723232675584,-0.259889098322288,2133204
0.0914009219888569,-0.154124371637392,2133380
3.29949705485484,1.48266604844512,2134220
1.52734684524931,0.377828429979469,2135748
0.413154557443196,-0.00973132211199214,2137799
-0.378213456001791,-0.193453992133047,2138375
-0.00981798027184937,-0.177465615909158,2138678
0.233961482150477,-0.108529756849695,2139733
-0.758945761390397,-0.278285225761244,2141116
0.639451791155073,-0.0188622013555849,2144796
0.00887532782673474,-0.112894744275482,2145166
-0.500502694892273,-0.244793609135901,2145694
-0.136507152562511,-0.178551404763575,2146138
-0.757420503830945,-0.259411137203296,2151024
-0.36905365607844,-0.172207500997284,215131
-0.376077044491971,-0.236605022548704,2152442
0.156105271240309,-0.00424435707014017,2157529
0.0415431377960375,-0.121874812604559,2158101
1.3378793553889,0.504087882075425,2158329
-1.66670484308461,-0.357612458327028,2168082
-0.712405225287022,-0.28225525992427,2172217
-0.1447959287393,-0.166729776121176,2176530
-0.114867896414077,-0.0691125542489474,2176784
-0.257402061414582,-0.145750366453407,2181724
-0.169712819037099,-0.133895815350876,2183291
0.844362778900465,0.161119514670015,2183356
-1.56230469123919,-0.343837503870166,2185290
0.127684556682727,-0.068529479635458,2186951
0.311371697268384,-0.0123588464816047,2196212
-0.103670151339965,-0.140604107769666,2199403
-0.788158689095458,-0.291588442528405,2200416
-0.286102612722517,-0.159750138494873,2200813
0.152056927271382,-0.0650525982731558,2205389
0.0157669310574549,-0.174403703235649,2212664
-0.569442739885978,-0.172768015314355,2217034
0.697612412732366,0.0409418800949313,2218615
1.56044469701591,1.36329402386443,2219842
0.0873008472871801,0.00556851375280662,2224150
-0.304926773730417,-0.110467739263723,2228399
-0.324000729844021,-0.126885708327231,2228400
0.242226061852311,-0.0878962908922613,2234271
0.904089887705109,0.160286633055002,2234422
2.53275782978681,1.4162214321976,2237571
0.393540324544414,-0.0509054438821233,2244172
-0.783103937341322,-0.276754015114434,2247869
0.946911087080494,0.291338183275591,2250648
0.457562169588938,0.191566918052536,2250836
-0.582529155307237,-0.257164163186611,2267382
0.431998677935422,0.0185336975129796,2269346
1.18230549273577,0.230586247162128,2271329
0.932443726903607,0.129235159319991,2274521
1.12608416223637,0.41655352670765,2276121
0.535304764099953,0.0111815490183341,2278618
0.463426829524587,0.0494974170842946,2285214
-0.107315143182965,-0.107771523944239,2286108
-0.348410111933811,-0.159664576942143,2293123
2.12362365332912,1.05544985722735,2294852
1.35311227198575,0.531522668351373,2294873
-0.386856636853732,-0.185392324597157,2296332
1.27973394183259,0.299141227105235,2305114
0.0325713142461763,-0.0639985666895903,2305115
0.108205876802248,-0.0462672138278898,2306459
0.125441764634333,-0.0840038129287835,2306893
0.893463043183708,0.123113449580502,2317120
-0.801319045434601,-0.261105593953213,2319068
0.0855755839454609,-0.132730341095601,2321962
-0.012289693763883,-0.114357292457854,2331869
-0.227648290519596,-0.167262725885957,2336735
0.0575998454033153,-0.144820069137807,2339674
-0.509412291899705,-0.209404844581134,2340155
0.706392051889059,0.124299448579442,2340322
-1.58668168130373,-0.359308135951983,2350037
-0.177510060532049,-0.15355642086027,2352038
8.17501466643585,13.2636580856517,2359944
0.496130635472364,-0.0118450628592254,2381907
-0.280834680199265,-0.12665883141573,2393207
-0.212558996880245,-0.169797678760118,2395415
-0.189193980139155,-0.158370012545553,2395943
-0.94229259966259,-0.25647345314648,2401405
-0.254960747824937,-0.153855720923699,2405144
1.37641591589097,0.322622535417688,2414406
0.549739459758087,0.0170865058328619,2419459
-0.676975576462815,-0.241407217321785,2425694
-0.74988479288275,-0.269074004796171,2426863
0.714154985587025,0.137224485632104,2430773
-0.305455080665397,-0.138455533108652,2439458
0.334973727447485,0.165661169526415,2443354
0.189163471117664,-0.0397594406041086,2445526
0.0663307744066976,-0.107807368889222,2448298
0.346084065931508,-0.0378918732311518,2453577
0.206248553424368,-0.0434080836480504,2474709
1.58585308135293,0.308915794923367,2480056
-0.950469471098384,-0.268545858799287,2480330
0.122154942146826,-0.118750882366799,2487135
-0.0696892835353332,-0.0276494976777851,2488660
-0.301787000562357,-0.171682198982264,2490180
-0.334064365318819,-0.160147674823209,2493534
1.20943508620983,0.29837080421074,2498991
0.338086431011134,-0.00179996625812924,2500377
-0.413022931373179,-0.226996278278785,2504802
0.460347534884815,0.0668581083456122,2510402
0.77024998497673,0.0836624430722199,2520618
0.445033228606036,-0.00920024887552546,2559453
-1.12356908911513,-0.331248168406702,277752
-0.740972176434554,-0.280480980362502,308862
-0.382081197736226,-0.0855696321135353,58325
0.279213938220828,-0.0017031888030238,92173
2.97728104391039,1.99600609838863,923666
0.0963507134337685,-0.137111452170264,965005
-1.00087585919392,-0.313514604810603,983079
