"mkm9d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm9d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm9d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm9d_gtvper_original_shape_SurfaceVolumeRatio_249","mkm9d_gtvper_lbp.3D.m1_glcm_Correlation_249","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_248","mkm9d_gtvper_lbp.3D.m1_firstorder_Median_248","mkm9d_gtvper_wavelet.HHH_firstorder_Mean_247","mkm9d_gtvper_lbp.3D.m2_firstorder_Skewness_247","mkm9d_gtvper_wavelet.HLL_firstorder_Mean_246","mkm9d_gtvper_wavelet.HHL_firstorder_Median_246","mkm9d_gtvper_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm9d_gtvper_original_shape_Sphericity_243","mkm9d_gtvper_wavelet.HLL_gldm_DependenceVariance_243","mkm9d_gtvper_wavelet.HHL_firstorder_Mean_243","mkm9d_gtvper_wavelet.HHH_glcm_DifferenceVariance_242","mkm9d_gtvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_241","sub"
0.294496914407624,-0.825489788426299,-0.726798202376367,0.241302793109581,-0.0935243549002369,-0.883493588008831,-0.60557660001081,-0.134519937472829,-0.0570502789710768,-0.357268252728055,0.54195808351177,1.10425814159092,0.169148286729518,1.69875173515636,0.810057323802183,-0.111556709795395,1.04679095715545,-0.069625674760019,0.776150468149381,1085983
0.507163472237773,-1.12112055668267,-1.0339042675415,0.163352169966719,0.503026458688417,-0.101898225844604,-0.371519874471251,-0.0703577137708496,-0.0570502789710768,-0.643360174323342,0.417480595935324,1.05200342742518,0.644036030884288,-0.321777459108311,-0.881456786687424,-0.795410335082791,0.451712443704775,-0.441087559336413,0.631920717480592,1125173
-2.14289977898129,0.899012556779493,-0.0652507533811674,-1.67266127677957,1.45342993858823,1.75088930515183,0.582604171296706,0.389577204222271,-1.21006644343885,2.12252780553756,-4.45152887129601,-1.92757022061332,-0.879346357661889,-0.90860680497828,-0.312041562575994,-1.13394792734752,-0.573270175154512,-0.182673002848722,0.257697120032733,1154608
0.762450806733858,-0.552924946142999,0.5395751429646,-1.28438523847182,-0.593232268296937,-0.103970383034318,1.40044851515814,-0.180606898312422,-0.441389000460252,-0.472623856189993,0.354597007248058,0.460402521476582,0.197747807445237,-0.949337395632573,-0.434977587296877,-0.192310013103274,-0.18720303691544,-0.518956175750203,-0.550465297170818,1181124
1.37567371905435,-0.627393538041134,-0.75419310095263,0.686255986418774,-0.293599881286269,-0.236949225246524,0.536316558462393,-0.170050205058659,0.327288442518179,2.27249547531156,-0.0457539577079207,1.05862984383999,-1.22899678002282,0.98319027174228,0.880293999150017,-0.955969333679216,-2.83001529889641,0.195348497218656,0.53674706536928,1183075
-0.656560182775803,1.29260568668278,0.100386812516961,0.487098440010644,2.13033383140722,0.645630178101319,-0.503784141716122,-0.152358063194913,-1.21006644343885,1.56574846153726,1.0614994894288,-0.803573106691274,1.11949188118599,-0.706602723529992,0.271067050890239,-0.509707488963153,1.70536352383534,-0.290793302563517,0.821352251001634,1232870
-0.242542972223776,-0.792382708438292,-0.471665497603289,0.0216016138923331,0.258897279585602,0.153425922093812,-0.153146241964147,-0.0607378119576278,-0.441389000460252,-0.54748779427245,1.01829310799297,0.683184692816213,1.23758289583355,0.846998730594776,-0.697772043206785,-0.304900299897965,1.46886048209464,-0.488119771332567,-0.32972387340224,1279943
-0.307534399079289,-0.627816849231186,-0.663709420332616,-0.0618412970577201,0.475406897832263,-0.541548722030418,-0.955990498547612,-0.0106232212795607,-0.825727721949572,-0.232685820951192,-0.977561649932003,0.414220424432258,-0.317396419038503,1.20521455203111,0.377364184726291,-0.35794519880582,-0.477427367920264,0.316362837333411,-1.78164527042508,1329352
-0.057845882628197,-0.369410658927228,-0.0549013014663087,-0.999574935143149,1.46003577080589,-0.393082761067541,0.738055720780345,-0.0342322399516746,-0.441389000460252,-0.202058904085503,-1.78334515186209,0.253616516230241,0.0959892157649851,-0.676760592580009,-0.249533600924757,0.0319936218036731,-0.0555796630799337,-0.640292426142393,-1.03849825354769,1330263
-2.91045525027895,0.535349809101429,-0.593188573570971,-1.44161772766213,-1.46658868087662,-0.0505483638997014,-0.513886948760542,-0.145966229200754,-0.825727721949572,1.8590443860364,-3.22710504500561,-0.910357235541864,-2.13090596402151,-0.61207068139882,2.7728174077107,-0.546012014745909,-1.26257167099583,-0.28122461623123,1.35751166262407,1364384
0.527867700552878,-0.679281396836745,-0.434530163140769,0.811401477287349,3.26973752587146,-0.308947263716357,-1.04331621422222,0.0346829371955715,0.711627164007424,-0.131921094132999,-1.00027364970749,1.00766922615869,0.319143012760854,-0.508691924390482,1.63459882541398,-0.803411115571619,-0.61545306970479,-0.102039626511617,-0.874960026979249,1386095
0.3803867077127,-1.04559536495953,-0.981979217246733,1.12865495921081,0.319087436693986,-0.21609791895031,-0.519783442760731,-0.144271285717069,0.711627164007424,-0.593009630365592,0.0631510657968369,0.894021712369182,0.58570701636322,0.0733846639257616,-0.881902416368646,-0.727083638413387,-0.0491666092599085,0.217989155749551,-0.447789867422484,1458656
-0.133036447354017,1.39433401615035,-0.0926753971702765,0.571999691721094,-0.512631812395208,-1.31361709314172,0.333974050623141,-0.206885788493732,0.327288442518179,0.109551047447452,-0.524378879429965,1.13705936539069,-0.212105156063762,-0.0852501818321751,1.34677928327862,2.35434508977324,-0.36398152756121,-0.617010163999533,-0.241871847110803,1485662
0.865495311089583,0.300041999079402,-0.110250420111528,-0.442985682909647,-0.85332015128977,-0.619611793684804,1.93207080564815,-0.0672613410761976,0.327288442518179,-0.295903265554698,-1.19890288445664,0.615254051631708,0.54327477479199,-0.594572599280723,0.255818085153652,0.546990796201424,0.348828743045599,-0.265931936648841,-0.0123172219502608,1497807
