"lemd_ptv_original_shape_Flatness_249","lemd_ptv_gradient_glszm_LowGrayLevelZoneEmphasis_248","lemd_ptv_lbp.3D.k_firstorder_Skewness_247","lemd_ptv_wavelet.HHH_firstorder_Median_237","lemd_ptv_original_glszm_SizeZoneNonUniformityNormalized_233","lemd_ptv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_231","lemd_ptv_wavelet.HHH_firstorder_Skewness_229","sub"
-0.546195694857943,0.893330538403733,0.0906970861462388,0.181129551633245,-0.879322775917701,-0.241678756931904,0.222246220442882,1916742
1.13708351213632,0.835700224217237,-1.24267588319814,1.07369026161946,-0.244855589823382,0.514476896589247,1.74322997065656,1980052
2.6312270554222,-0.566181761072386,0.00391155313543238,-1.10438256795344,-0.269656195280595,-0.234805766012595,-0.812125513030422,1926770
0.0885969692634227,-0.739704396844982,-1.18204427267648,-0.242506750054008,0.457008527888678,1.01201406312489,-0.20332095363541,1979045
-0.293459910172023,1.57763063701981,-0.0631888462260384,0.485519973370719,-1.32806913861202,-0.36435578700297,0.0569468010310205,2196212
-0.419638299121874,-0.275929980610063,-0.203977527750834,-0.113260782318008,-0.440107774685906,-0.47081136608704,0.996610254526831,2393207
-0.644654846043283,0.34138666563541,-0.71812944801518,0.487696963505784,-0.421200309940877,-0.463093387278553,0.682235341063288,2146138
1.19389675936482,-1.06387856480748,-0.971640238834792,-0.169481182124293,0.217148240246695,1.36585918783545,0.208971894012481,2228399
-2.10026604741102,0.789742869735036,-0.672159274128904,-2.88855154756287,-0.257581770611623,-0.514463992458536,-1.53906239125225,2144796
0.233619732961061,2.07239168057607,-1.57028756096054,-1.46011291753099,-0.568625162017254,-0.513752228519915,-0.0707768350340271,2234271
0.65233153618861,-0.917533472704445,0.328772856351606,-0.0492110439947049,1.42799435750069,0.135847109534244,0.992203834771276,2296332
1.90831193190425,2.40144849865272,-1.10229323323742,3.63942844912067,-0.918409749134326,-0.266230397563066,0.0654587284612471,1684230
-0.738266564851998,-0.782944394394205,-0.601492608720131,-0.135658139556614,0.743064457457853,-0.501982356436976,-8.67060828158717,1720713
0.691504497275788,-0.824119348782086,0.0317405831712407,-0.0111144058064431,1.59676355243234,-0.465369395481466,-1.02175584901092,2186951
0.271632226872228,-1.08415636236626,-0.638013998097015,0.971178794455006,1.20014708997703,-0.350427194013155,0.737809885507504,2439458
1.95283575640818,-0.203838980438963,0.60965528252054,-0.519808435079143,0.230763565220012,-0.463111775468351,0.169389304957545,2135748
0.515658206151434,0.110734945247613,-0.615906021997181,-1.6357184777152,-0.709706136095349,-0.243037947176714,0.27041718904271,2141116
1.21519796489238,-0.407259943956241,0.821063491569151,-0.303426914301043,-1.69586334211935,-0.277921094306224,-0.326584844211918,2108003
0.963881205686235,-0.956654187270042,-0.107047414146105,-0.365457311355444,1.42686783742568,0.122200425537253,0.855132134934351,2006164
