"mkm9d_ptvper_original_shape_Flatness_249","mkm9d_ptvper_wavelet.HHH_firstorder_Median_246","mkm9d_ptvper_wavelet.LHL_glcm_SumSquares_242","mkm9d_ptvper_wavelet.LHL_glcm_ClusterProminence_234","mkm9d_ptvper_wavelet.LLH_glcm_Correlation_232","mkm9d_ptvper_wavelet.HLH_glcm_ClusterProminence_232","mkm9d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_227","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_227","mkm9d_ptvper_lbp.3D.m2_firstorder_Maximum_227","sub"
1.28773345349569,0.102202397779996,-1.13074438110341,-0.339689554256936,0.810012577718804,-0.294243198103096,0.0649172660700664,-0.255456706728509,-0.239883034724733,1085983
0.0020267008965909,-0.146269390982753,-0.30558631461095,-0.182587747189456,0.59233472911778,-0.277687359975529,9.04219781931957,-0.39970392113438,-0.338609383778837,1125173
-1.05817960667768,1.3304257416024,-0.0146783115095084,-0.122976315878977,-0.0751642772476879,-0.277126155454012,-0.507252281495771,0.0316030699391209,0.0984215166716323,1154608
0.780671015151353,0.058180558672641,0.756378074652889,0.282478701927835,0.451511011233935,0.970815873809543,4.20222492465362,-0.0913269919048977,-0.39133388761029,1181124
0.406249523139593,-2.20176963983188,-0.540874963415815,-0.263541681566328,-0.585555412306484,-0.258960097533596,-0.350120257533334,1.5393483719169,-0.914909035176694,1183075
0.132815037026108,-1.66957269958052,-0.833411420129862,-0.313961471604186,0.437717023123828,-0.302966879330249,-0.52162535704185,0.754011244354767,-0.600279112523461,1232870
0.0528274881475076,0.201201272190082,1.33006601051718,0.327691641187619,0.865605503211765,-0.270906064640459,1.01041119201609,-0.337337619995239,-0.420371686743602,1279943
-0.782064036551383,0.48063448131382,0.613819799513978,0.192535470411852,0.375233366345169,-0.0905877158750506,0.0477368722582975,-0.0742291885840377,0.518406817854932,1329352
-1.36273625294635,0.138322196556551,-0.305687284616291,-0.186638785761642,-1.33087127247829,-0.173296997243649,-0.268245393279448,-0.29775597126486,0.329296463986092,1330263
-0.797302960312305,-1.48373528928455,-0.785011798409777,-0.313365229959268,0.391665806583333,1.02537905641285,-0.532150536839487,0.378698981460234,-2.45692447666005,1364384
