"mkm10d_gtvper_log.sigma.4.0.mm.3D_glcm_Idm_247","mkm10d_gtvper_gradient_firstorder_Minimum_244","mkm10d_gtvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_239","sub"
0.774521689893689,-0.524939252060942,-0.679841727694195,1085983
-0.701224416872401,0.318827666073579,0.424497417117113,1125173
-0.66171679216671,3.09830688226253,2.00143770189928,1154608
-0.181089500401566,-0.306056109895398,0.749468579793182,1181124
-0.0612771965919793,0.420327186553213,-0.398797222062841,1183075
-0.312228130156073,0.168451894181901,2.64032204911527,1232870
0.805469329408091,-0.461545008490252,-0.158705828540181,1279943
0.293325566334406,-0.259630624940298,-0.310587090481745,1329352
-0.466520998081297,-0.18410684714503,0.821746985508975,1330263
-1.29400551281174,6.60468647057713,-2.74153962623283,1364384
-1.22600062048763,-0.0391855165613607,0.283891396825035,1386095
0.721779627914892,-1.01164510644805,-0.194787224781299,1458656
2.53121306511519,-1.10421074372833,0.13675218050835,1485662
-0.677426686531067,-0.00202613832051318,0.417439734670385,1497807
0.00183261631004702,-0.743351358806109,-0.229737738491908,1501387
-0.543622280989843,1.61630504536906,-0.310932443930155,1518948
-0.452616702292877,0.33421872185225,-1.56394247320731,1526417
-0.12342840889575,0.77068099300151,-0.31231147841671,1565177
0.727771004898534,-0.668725153358722,0.30007330175094,1606693
-0.829392379956518,-0.503359024781304,0.211637501410738,1612262
-0.651904399693649,-0.917964933439478,0.767100244387859,1614566
-0.658340717792426,-0.853707621131272,-0.41535104650279,1644034
0.428804272307727,-0.102006436658761,-0.27792149037823,1668599
-0.460425661644127,1.08436676537997,-0.711308612930641,1671370
-0.827139015858301,0.36954978089369,-0.303792244348,1684230
-0.500730422516185,0.799974930350367,1.04183533885896,1692385
-0.0883794899744032,-0.445794987569552,-0.707806025312106,1720713
-0.118549266326418,-0.40754297727909,-0.247112658430829,1738800
1.38148792217633,-0.187182506415868,-0.384027451996314,1740845
-0.195253621850928,-0.274804451517202,-0.0110821964607622,1742294
-0.0138337559275905,0.924507763900805,-0.594516918188765,1767700
0.447773715801364,0.641262788474859,0.214794344797698,1768972
-0.168388952938503,0.308319004072076,0.751964766817717,1889409
-0.81071333716411,-0.748264215709223,-0.265110681931245,1915938
1.03841627645643,-0.551031637150761,-0.336431925297084,1916742
-1.26266186979237,2.02679423204738,-0.817545934234088,1919296
-1.13654691460012,0.436091668154991,-2.10847107704788,1926770
0.399125293180891,-0.523911586747637,-0.0146372872887211,1938156
0.217509884603945,-0.638678569458367,0.887418526865575,1938561
-0.479418216245237,-0.781323778207659,0.559822767267217,1966316
-0.719183922907954,1.76870871512471,-1.0164556962775,1967281
-0.666517463442605,0.0369055239805685,-0.656020540859693,1973544
0.216027166865553,-0.0920068756939989,0.138165320427113,1975401
-0.12927996517114,-0.919140820733822,-0.168712355115704,1976407
-0.697087035823496,-0.554790350945414,-0.175557992352278,1978972
-0.81035840839134,2.38239386321344,0.541900891910037,1980052
-0.122251821570104,0.358086288626954,-0.536805596706668,2001182
-1.02517973260759,2.27379967740893,-0.719009130502326,2002465
-0.103325730360436,-0.498714594270684,-1.2164841248712,2004451
-0.537363776096016,2.19363986905749,-0.0225227656789156,2006164
-0.349472021251488,-0.00858288757503311,-0.622480772774842,2007309
0.499896822550606,-0.436383317087693,-1.62242694765249,2009915
1.73745380599849,-0.715045638883208,1.90309146058373,2010259
0.0880348744025021,-0.943351562862762,-0.0853672160521654,2010554
-0.574761987162918,0.590914524792004,-0.00567520364019137,2026671
0.238317043553724,-0.157762357093199,-0.230984830427348,2033049
2.53622528024983,-0.472140009264069,3.41283135098272,2034136
0.0888782586286452,3.21232042095773,0.905137445171685,2040495
-1.41144799934064,2.05789873172991,0.295933163360364,2047354
-0.367561917539348,-0.534064048149082,-1.11018561514903,2051378
-0.46708307920016,0.342723516239213,-0.207833327253468,2055667
-0.589356071995063,-0.312447305617294,-1.14979538161951,2057358
0.044893714681961,-1.21068540305182,1.00999624361351,2059713
-0.0829377901289864,2.96513506771102,0.36672486127811,2069079
0.00613081498032045,-0.117266176693829,0.118819484329774,2070958
-0.710124123596061,-0.634453977177398,0.440785709130713,2072215
0.186558155669842,0.00262860605822871,-1.0420139976615,2075832
-0.0766283202506946,-0.385920962884281,0.310648262761292,2075846
-0.480493360876213,0.0261332735350212,-1.48415299174313,2076301
-0.308683299284658,-0.676745514929604,0.638378024795664,2078198
-0.605500185044434,0.616302376993467,-0.327148751067222,2078899
0.472839310216157,-0.451604991506395,0.20439865688724,2085349
0.0900426495991595,0.166457064493033,-0.413395786164971,2086044
0.362138900036416,0.489449667415539,-0.966821967496668,2091555
1.25117817014028,-0.0274747041167922,-0.871906955298628,2092954
-0.073432175891476,-0.349991274177668,-0.00215024444692669,2096627
-0.178651870799066,1.31346733568326,0.837275299655653,2100050
1.2876115905172,-0.796251401056373,-0.595176308067102,2108003
-0.210769072927394,0.397391483079679,0.202088963170389,2109902
-0.0760028244185022,0.895902622816779,0.249995083055827,2110540
0.822161711576997,0.423645062232092,-0.879238708464561,2116787
-0.159672826359765,-0.292108357682459,-0.53372324639312,2119177
-0.56811779876375,-0.483115240887381,0.005121200861125,2131601
-0.155164034889034,-0.414301112783315,0.163420499420876,2132424
1.75124912640052,-0.357595572181973,-0.691890763370995,2132982
0.634156354618112,-0.68873570560601,-0.389656849837512,2133204
-0.101637499918672,-0.216455497042871,-0.524864367623523,2133380
-0.0856173863890557,-0.0171103299404469,0.349555096639261,2134220
-0.463765547293523,-0.653182685742891,0.0280485314060742,2135748
-0.266124067872027,-0.41894894580713,-0.7503365900626,2137799
-0.278785754765972,-0.577901815491156,1.46949633207317,2138375
0.314804285428065,-0.293043623496823,-0.577930637102212,2138678
-0.564082213511671,0.65177591627493,-0.728815520898021,2139733
-0.120856623263515,-0.664636608441268,0.43072959270088,2141116
-0.54923843129727,0.063981979683386,-1.12710695544398,2145166
-0.111916011044427,-0.360946728693036,-0.349184789849904,2145694
-0.422462286664375,-0.514329790606049,1.08376978740637,2146138
0.695515323886565,-0.777131243980695,-0.877692171702856,2151024
-0.234333223540403,-0.340080816527189,-0.76971412396083,215131
-0.913186042968105,4.63852550725843,0.800565464318347,2152442
-1.25493979500895,-0.160529344620166,-0.0985442562945478,2157529
-0.631265887514142,1.22597511139747,-0.167833099227808,2158101
0.853322088402677,-0.773035256065628,-0.629827543082442,2158329
1.96166291907478,0.242125342770534,-1.44867337779337,2168082
-0.0793666027241626,-0.286849879868751,-1.37086724467877,2172217
-0.160546222100291,-0.692436310855011,0.0210242001570953,2176530
-0.900049406553926,0.521313565511688,-2.47746378860442,2176784
-1.07024005435042,1.07326649139675,-0.719668379361365,2181724
-0.722582931878233,0.264743123917448,-0.551275565748973,2183291
-0.125707159920338,-0.230757323285123,0.621911100951275,2183356
0.756917409820851,-0.204914172286808,-1.27209937999351,2185290
-0.884777316568743,0.35481243296253,0.276866962777699,2186951
1.4422555066833,-0.327221549550907,0.205175250004002,2196212
-0.25897674443582,-0.270829678134692,0.0675095384453483,2199403
-0.609782587038873,0.719274335058062,0.129548174681672,2200416
-0.0686724176511086,-0.670709881836543,-0.322238304641642,2200813
-0.327347723213519,-0.876181965081327,-0.30274130474843,2205389
-0.355805646555626,0.0457276027229267,1.02272158884266,2212664
-0.838936690623162,-0.585587880140669,-0.295692220854444,2217034
-1.18477502392397,0.369944047110114,-1.17419684871131,2218615
0.017976468702736,-0.567343285405644,0.280059329943611,2219842
-0.423317745515094,0.605914929524521,0.252403667052418,2224150
-0.912410230636401,-0.503848242381565,1.08128109544062,2228399
-0.780135322536387,-0.0361589810747693,-0.248822158664075,2228400
-0.928142975386535,0.877925019038992,0.640613024018435,2234271
-0.479370818742697,0.105053610126793,-0.116435158670896,2234422
-0.314698892304876,-0.899200976963859,-0.0215335199192626,2237571
-0.648977616811004,-0.544614284608682,-0.406087590995354,2247869
-1.14953293985174,0.137991851764134,-0.815327328035934,2250648
0.888679668035748,-0.81496320338443,-0.482355934153279,2250836
-0.115746071313662,-0.508000584421417,-0.226902899643357,2267382
-0.236679662225789,0.112791031459837,0.772760150954564,2269346
-0.400346233734562,0.60982675641293,-0.0353016121278672,2271329
-0.131713585266819,-0.534957739505349,0.455648590395818,2274521
-0.33262007952963,-0.0624259576228855,1.28894295462596,2276121
-1.59744889663593,0.444179654675616,-0.571132041131144,2278618
-0.510314717917373,-0.461616142281727,-0.283351862816607,2285214
2.59671412612181,-0.57669530557806,-0.160951657062566,2286108
-0.490340719684435,0.238337069642503,-1.35083626520095,2293123
0.169561990582998,-0.465692884731537,-0.25438693658032,2294852
-0.251368470123288,-0.194309389287557,0.0861978530591173,2294873
-0.0546281015622159,0.418553413893457,1.67937326958339,2296332
1.15495078248089,-0.864758399180358,0.591854980436015,2305114
-0.623619175939424,-0.602440740650568,0.304045699723382,2305115
-0.937798004119151,0.816661705684954,2.3252992670458,2306459
0.0387051290242676,-0.627401311624766,0.12186922169156,2306893
1.15675944662646,-0.366200847036713,1.27206176567659,2317120
1.9153012428099,-1.12248800790645,-0.364822483468019,2319068
-0.469554652035542,0.229963697327681,-1.03454391058455,2321962
6.88237489336472,-0.834965355677269,-0.265265660121238,2331869
-0.792959921011877,-0.941062309454024,-0.200656771564391,2336735
-0.123779094653344,-0.270509735565863,0.0639271103347432,2339674
-0.46431343179269,-0.604808677176931,-0.339448947697381,2340155
0.434217904365061,-0.944533723540808,0.0902352798679169,2340322
1.43447732582833,-0.0445244850778279,0.135761125627961,2350037
-0.00333799071111019,-0.893601237709588,-0.333988161108811,2352038
-0.581890899449534,0.22751760932638,0.797208343478911,2359944
0.693985965439145,-0.85943617740852,-0.855838297662062,2381907
0.535143255698013,0.739953746969431,0.409233648963859,2393207
0.396446405212366,-0.335989507067764,0.192826665421219,2395415
-0.606867879400516,-1.12916570587218,0.270073618360568,2395943
0.172690398319488,-0.830009542045074,-0.61455651884705,2401405
0.337010902434598,-0.303180348274742,-0.231197835449275,2405144
0.21515927625416,-0.369122223599884,-0.506010643949087,2414406
-0.226395127068848,-0.959793623068682,-0.231259443984003,2419459
1.36063667346969,-0.301388499763639,0.213624551274663,2425694
5.10881204044447,-0.825497862713311,-0.725697315427671,2426863
-0.486023562846067,0.234248631053586,-0.837145003694638,2430773
-0.814518995693245,0.632580638087628,1.24471146867783,2439458
-0.0302482500412999,-0.898483684651024,-0.752997084084322,2443354
0.239959550635049,-0.51625795230201,0.0412387172049178,2445526
-0.418632318593044,-0.648978402212552,0.537850081666007,2448298
-0.279687390313765,2.58895873800065,3.16355349352934,2453577
-0.219416685148646,-0.503759670709968,0.588606895561723,2474709
-0.607618055270219,0.147019357240616,0.00146431563400549,2480056
3.27755852647505,0.168316537953878,3.81012229563115,2480330
0.534646098663654,-0.708660610216477,2.62477626856702,2487135
-0.170701394132112,0.390638982987933,4.78678766562693,2488660
-0.0199297008095043,-0.391634845823378,-1.04866912656211,2490180
0.659072301630159,0.33566011150431,2.62214931712678,2493534
-0.644823274817378,-0.226380734360039,0.650405069019401,2498991
-0.22143511691736,-0.606011571919757,-0.653660040413822,2500377
-0.297688764658598,-0.297875511218758,-1.89349613701861,2504802
-0.463229138709489,-0.502313921587877,0.973172423020722,2510402
0.523742614228433,-0.37631417953642,-0.613576680857356,2520618
-0.00165224718824004,0.887972853159703,0.884218841111561,2559453
-0.746195793957712,0.0712440061260229,-0.576261536094362,277752
0.207712462813124,-0.573634957616598,0.153837393864291,308862
0.388075850019461,-0.45043952440871,-0.017287337655411,58325
1.96337212096797,-0.458535166584022,-0.62745995519765,92173
-0.134950593758656,-0.352848747289903,0.189194319280134,923666
-0.520963246975574,-1.23202003799235,0.0146966400679529,965005
