"mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_241","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_237","mkm2d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_235","mkm2d_gtvper_lbp.3D.m1_glcm_ClusterShade_233","mkm2d_gtvper_wavelet.LHH_glcm_ClusterShade_229","mkm2d_gtvper_wavelet.HHL_firstorder_Skewness_229","mkm2d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_229","mkm2d_gtvper_wavelet.HHH_firstorder_Median_228","mkm2d_gtvper_wavelet.HHH_glcm_ClusterShade_228","mkm2d_gtvper_wavelet.HHH_firstorder_Skewness_226","sub"
-0.141177420374645,-0.176763302946478,-0.174453940237361,0.980035619107046,-0.175922141366665,-0.0521672005120235,-0.252023776194179,0.490022415029533,-0.0726214862591246,-0.179219467484782,1085983
0.174570232692934,0.39936033103676,-0.183696961401314,0.149305349556478,-0.10557960531072,-0.97948054290376,-0.269370319607931,-1.0639541670062,0.115342277014241,0.33203676752623,1125173
-0.916470972184284,-0.750016479233202,-0.186689820215801,-0.956615066912506,0.864865317503746,-0.143692004303013,-0.22750635448796,2.97849150213734,0.600041042003285,0.901480776668428,1154608
-0.586035181573528,-0.499955263561685,-0.179870038288365,-0.199549845289033,-0.206580418155745,0.0285860608628216,-0.144894388794833,0.11950963554875,-0.0620789782935247,-1.47902422644237,1181124
0.585470620372714,0.211942449065114,-0.187088082588927,0.384271341651011,-0.267228813375271,0.0827025449183023,-0.258992471999687,1.97743432904695,0.089032011527003,0.393142502058056,1183075
0.196221840439324,4.23114651842954,-0.187298194580089,0.190454838946496,-0.218690338017941,-0.782545470567077,-0.216426808382517,2.53525684403401,0.0352533088719217,0.281801115664838,1232870
-0.472579540835119,0.386223381950284,-0.081149538850484,0.186912602951459,-0.0653103018711664,-0.171777622693213,-0.259457879326322,-1.05554905773038,0.0520364945090079,0.120301526101586,1279943
-0.391155050375026,0.276191941218177,-0.186086662270596,0.776703502953194,0.166970494621439,-0.709548512543256,-0.262209544923676,0.848331386145291,0.336725458796603,0.19686934630744,1329352
-0.418956485206343,0.335721910962575,-0.178944642227721,0.397879652124694,-0.0220748648022003,-0.306908767730233,-0.199505622450673,-0.0551399155703941,0.0789423395427657,-0.291677208151436,1330263
-5.87493759218587,-1.36876940106878,-0.187226996119835,1.36501022632962,-0.148948983918342,0.488008670426644,-0.24494138812341,3.00935104918788,0.141204838128529,-0.594631495380172,1364384
0.776306444957867,3.61688604866611,-0.187651918865024,0.557739010716914,0.148203725019427,-0.867560499406983,-0.253155960120888,-1.11978481557109,-0.597041007451073,-0.937747787772455,1386095
0.716377598019656,0.4051086553565,-0.153487528313372,-0.313304739135719,-0.209956045716079,-0.850596970959245,-0.272388455962318,-0.636225231351675,0.167071076682009,0.29221870158827,1458656
0.620465279400482,-0.537951424718382,5.33818172829654,0.151757445548028,-0.295555476439636,-0.50378062162484,0.219292982664119,-0.0156409136251113,0.095140994574413,0.139223067474274,1485662
0.141989301620066,-0.696304618638854,-0.180629536881267,-1.34797940254595,-0.08681057427756,-0.864467331267438,-0.227008664365344,0.0277419752912795,0.0768853667000677,-0.741429808513468,1497807
0.309081915853077,-0.702128143235801,0.215554347186177,-0.521413126674721,-0.164331150940036,-0.808894318030619,-0.250990320314175,0.819750429036007,0.0644438405099943,-0.320756949783571,1501387
