"mkm6d_gtv_lbp.3D.m2_firstorder_Maximum_238","mkm6d_gtv_lbp.3D.m2_glszm_SmallAreaHighGrayLevelEmphasis_235","sub"
-1.13446788192372,-0.0218835382545692,2218615
0.566699094811907,0.871959583428512,2219842
0.620042543579718,0.916742236980678,2224150
0.136673074554834,0.59600577373603,2228399
0.136673074554834,-0.399358375171025,2228400
0.175632247470533,-1.05809886140501,2234271
0.136673074554834,-0.798734287058613,2234422
0.230137108136288,1.25052098173472,2237571
0.136673074554834,0.25188996613851,2244172
0.136673074554834,-0.226459833073701,2247869
0.136673074554834,-1.73823488873831,2250648
0.136673074554834,0.46749376893104,2250836
0.175632247470533,-0.368091056326421,2267382
0.136673074554834,0.513539341365101,2269346
0.136673074554834,-0.745700457579129,2271329
0.136673074554834,1.17811561838597,2274521
0.230137108136288,0.484487379525045,2276121
-0.105143414722412,-3.12325084737205,2278618
0.175632247470533,0.384652913057841,2285214
1.35824127404265,0.259291371087828,2286108
0.136673074554834,0.280645967475116,2293123
0.230137108136288,-0.487654639083607,2294852
0.136673074554834,0.965442958396929,2294873
0.175632247470533,0.00530878798142976,2296332
0.136673074554834,-0.759838420131614,2305114
0.175632247470533,0.127194885289795,2305115
0.136673074554834,0.112730941493672,2306459
0.230137108136288,-1.12179291619761,2306893
0.19697752516185,-0.36158096131644,2317120
0.808581178570889,0.0935253673303524,2319068
0.175632247470533,-0.862988417685409,2321962
0.136673074554834,-0.0478599500783742,2331869
1.21870743465112,1.70399870596231,2336735
0.175632247470533,-0.0722526270864771,2339674
0.813377597282694,1.01220376123997,2340155
0.136673074554834,1.68773119381819,2340322
0.136673074554834,0.0893479533167842,2350037
0.136673074554834,-0.581322223957382,2352038
0.987741153281222,-0.194326766484583,2359944
0.230137108136288,-0.829119766743792,2381907
0.136673074554834,0.461827211357525,2393207
0.136673074554834,-0.448580869268914,2395415
0.175632247470533,-0.619528582171262,2395943
0.136673074554834,-0.0696850954214963,2401405
0.175632247470533,0.2105969153441,2405144
0.292250382973112,0.576395180499032,2414406
0.136673074554834,-0.752611505823106,2419459
0.136673074554834,-0.0655638532205825,2425694
0.175632247470533,-0.217187872976519,2426863
-1.25062143025467,-0.188843938520777,2430773
0.136673074554834,-0.515893248901888,2439458
0.540859889174285,-0.16377235888357,2443354
0.136673074554834,-0.509613066099535,2445526
0.136673074554834,0.461928536158721,2448298
0.136673074554834,0.435287311239224,2453577
0.230137108136288,-0.734868905287982,2474709
0.175632247470533,-0.611956542485227,2480056
0.175632247470533,-0.251879504614195,2480330
0.136673074554834,-0.312119317929532,2487135
1.52971381162651,0.34301986909431,2488660
0.136673074554834,0.306804418368808,2490180
0.368216349743739,0.366640133235103,2493534
0.136673074554834,0.530152146816152,2498991
0.136673074554834,-0.338647192646086,2500377
0.136673074554834,-1.07638641563635,2504802
0.136673074554834,0.746140522746516,2510402
0.397071610536874,0.809899490685699,2520618
0.136673074554834,0.683498357102574,2559453
-2.03971714583857,0.286732134943037,277752
0.136673074554834,1.69591208534693,308862
0.136673074554834,0.97236850479807,58325
0.175632247470533,-0.541953897738671,92173
0.355936324479882,1.63134226919087,923666
0.175632247470533,-0.805959609388265,965005
0.136673074554834,1.68244122778417,983079
