"lemdfirst_prg_original_shape_Flatness_250","lemdfirst_prg_original_shape_SurfaceVolumeRatio_250","lemdfirst_prg_original_firstorder_RootMeanSquared_250","lemdfirst_prg_original_firstorder_Uniformity_244","sub"
-0.310135452200856,-1.03305457050963,0.83186417208465,-1.17149070744865,1916742
0.468613531450938,0.298606137036551,-1.67313682990355,-0.708153224871486,1980052
2.84964260983316,-0.315798338208773,0.777023068631844,0.923878537001923,1926770
0.0573668448000064,1.38238840853188,0.783011969034788,-0.227578768907955,2196212
-0.536563652911634,-0.0744798186410225,0.636062060547154,-0.199385105019584,2393207
-0.598949273915394,-0.112778283142443,0.796013218683089,0.150844599772774,2146138
1.20381274182398,-0.460774765790896,0.142402176934504,4.56613636373254,2228399
0.343779171843127,-0.0645485898598313,0.794424280961247,-0.210601691395075,2234271
0.570615316427289,3.09560793018485,-1.25154245806643,-0.875064708658756,2296332
1.80180862000305,-0.262380957344454,0.796235165932806,-0.646370276915812,1684230
-1.19190119731126,-0.286375679402087,0.142889192765771,0.0519208685400872,1720713
0.77990289333199,-0.30052389171012,-0.16099846006965,-0.594103097211341,2186951
0.294303373386066,-0.58193079356746,0.782786369232756,0.51997908672355,2439458
1.96013133537285,-0.158095403510815,1.09259768018302,-1.16048809464735,2135748
0.590171394763454,-0.152939530663933,-1.10382676957096,-1.31809865468253,2141116
1.51649364770679,-0.461030178744528,-1.10238315723376,-0.0437484356018917,2108003
0.861942698842227,1.0935418011783,0.827244899532114,0.988943573240736,2006164
0.654557482028563,-0.249715336380976,-1.69372976881691,1.32462712817359,308862
1.31168292717136,-0.883493588008831,0.738831845534609,-0.365378194668895,1085983
0.953760217246064,-0.2590328915466,-2.31831887086501,0.828734817980665,2004451
-0.756044369234142,0.720309105261632,0.763341483266078,0.879057236736238,2359944
-1.04130732793521,1.73170958923749,-1.75069938400175,0.982524862652103,2069079
0.35347003954887,0.0424881071485795,-2.32298496112275,1.08832747251917,2059713
-1.38723570680384,-1.08129082536637,0.587624203477814,0.704759698090281,2294873
-0.422258756542308,-0.100933237763392,-2.34103354314035,-0.371136289244718,2033049
1.51968160629526,-1.31361709314172,-1.68331702434257,0.869221234752799,1485662
0.666429207101459,-0.54813128248572,-0.462716553329843,0.567896001743434,1526417
0.629068428428744,-0.308947263716357,0.424799220782665,-0.642037614007192,1386095
1.09382527165663,-0.562999716037386,-1.05525467443238,-0.186899528025354,2132424
0.852830906433849,0.0723276300403445,-0.399042431577251,-0.136870144016954,2138375
1.44173410871606,0.578915410021344,0.82854007124394,-0.162760496701764,2490180
-1.21854631272316,3.1154704743312,0.808737566411869,1.36351163776177,2034136
-3.19815554566259,0.620033950183411,0.749559268702483,0.213500587518389,2510402
-1.04583905399901,-0.393082761067541,0.155699710775095,-0.467436470776709,1330263
0.313932229779911,-0.499686014115949,-1.13586751045621,-1.69888548326038,1768972
0.717640517227154,1.14510537417328,0.791718200700566,0.363296421972166,2306459
-0.294192318896008,-0.260022478874422,0.173856955922632,-0.713228999632571,2181724
-0.49133115585516,-0.26610545051475,1.39145812059299,0.667060937561701,2217034
0.699914817773558,-0.427895182219799,0.206312900222872,0.161308748235978,2218615
0.614621571325355,-0.29796136641303,0.175876169029896,-0.503327230575341,92173
-0.240254512771898,-0.548630798138922,0.618634202102641,-0.229875197395923,2414406
0.961255853556442,-0.360344362838894,0.780398689250111,1.00643835171059,2381907
1.11717884296245,-0.557706305698179,1.45245495254306,-0.421177396496715,2002465
-0.678935088600957,0.0352708954198701,0.81262354126639,-0.207057134439881,2474709
1.79396584519919,-0.073749819256152,0.790028916828006,-0.692583277553803,2176530
-0.314533799260688,0.153425922093812,1.41424645000277,-0.437459650805091,1279943
1.10931490527948,-0.184100106193942,-1.7024530927939,1.62687875039679,1976407
0.670192374409375,-0.786429394790235,0.196110355259375,-0.358774374424204,2250836
0.52834084816289,-0.282130260609661,-1.7168476787467,1.38907399273517,1915938
1.2732853763248,-0.254855636073958,-0.447987393506982,0.260752601986054,2133380
-1.05518927568793,0.685775586104182,0.791637458842044,-0.0357991040172061,2271329
0.423212282069545,-0.831869932714027,0.778176017153968,0.0768499530516266,2286108
0.20859778219488,2.4982565301154,-2.71485065877154,-1.99441531291714,2040495
-0.684619025977092,-0.101898225844604,0.135878995541254,0.209893885273171,1125173
0.334324183377623,-0.181194868558315,-1.13338675897637,-1.24398081228617,1767700
-0.144383078571293,0.107698588503659,-0.544779781641547,-1.26622107487485,2138678
-0.410785396986199,-0.385497517558953,0.633982613620038,-0.796462394318481,2443354
-1.34611254200747,-0.0726908883133562,0.810285262077989,-1.05859196983404,2234422
0.685631333283745,-0.269567195910381,-0.498596376668065,0.963286239364314,2151024
-0.589465345197841,-0.24658355509579,-1.14144799099798,0.227415708796998,2057358
