"mkm6d_gtvper_original_shape_Elongation_250","mkm6d_gtvper_original_shape_Flatness_250","mkm6d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm6d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm6d_gtvper_log.sigma.2.0.mm.3D_glcm_Imc1_250","mkm6d_gtvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm6d_gtvper_log.sigma.4.0.mm.3D_firstorder_RootMeanSquared_250","mkm6d_gtvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm6d_gtvper_wavelet.LHL_firstorder_Median_250","mkm6d_gtvper_wavelet.LHH_firstorder_Median_250","mkm6d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm6d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm6d_gtvper_wavelet.HLL_firstorder_Mean_250","mkm6d_gtvper_wavelet.HLH_firstorder_Median_250","mkm6d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm6d_gtvper_wavelet.HLH_glcm_Idm_250","mkm6d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm6d_gtvper_wavelet.HHL_firstorder_Median_250","sub"
1.02769013153375,1.31168292717136,-0.883493588008831,0.240785480110022,0.579397130386461,1.1537296327955,-1.23514455241403,0.81653527835336,-0.413752858540078,0.752393341639145,-0.328186970618907,-0.14369783509844,1.05469602424036,0.54305277394611,-0.059292450417469,-0.510702124005286,-0.212081082573548,1.06498566389129,0.132947987286562,1085983
0.903315011727641,-0.684619025977092,-0.101898225844604,0.478695406309928,1.23364844488196,-0.896564358098091,-0.0589165673310367,0.652468374673798,0.927464463462815,-0.389007155306159,0.525607158690752,-0.0777725517806205,0.996851265510945,0.252672871313136,-0.373650366086011,-0.159457055643665,-0.234991482973282,0.481968734074165,0.645963153563067,1125173
-1.09125817683295,-1.6945783928603,1.75088930515183,-2.15206605249748,-3.56417027205739,0.752477321012548,2.55094389472951,-0.00689142995118978,-0.462170275455461,-1.94821908400606,1.50155581093796,0.531799096700003,-1.81811472829636,-5.26507565655433,0.26823700875351,-0.938033895376963,-0.244119151406355,-0.64551064763063,-0.818651836226257,1154608
0.128547106063381,0.978025873237056,-0.103970383034318,0.779682662074569,-0.597796516692295,0.854963109920862,0.826178044810359,-0.628727396895744,-0.704872697986154,0.210154174640884,-0.144311216569845,-0.16845862881352,0.455192030532225,0.11078167870911,3.14192017441386,0.372118963116954,-0.229805950457521,-0.16283412862322,0.172262074709252,1181124
1.3884677017123,0.612247159021528,-0.236949225246524,1.34090554605675,-0.360979969085,-0.518179767602686,-0.0264387381256569,0.566812372485514,0.702347976893315,-1.74970855643565,-0.413679341157892,-0.175198491608322,1.09752817586293,-0.298984367683199,0.0806630107328453,-0.80394895380954,-0.243114276675573,-2.85842574351256,-1.28350961147374,1183075
-0.515882743954256,0.174462190666563,0.645630178101319,-0.617485112965871,-1.36765246029871,-0.345389870432418,-0.0878850181809007,0.864913987605527,-1.23938200511812,-0.21431415452391,-0.687250511334099,-0.17039267432263,-0.917703812386188,-1.8190633627151,0.296829181705154,-1.3289929716846,-0.244334842312777,1.7239787690696,1.04147289151654,1232870
0.0607759317154871,-0.314533799260688,0.153425922093812,-0.292499903998024,0.780936906676935,-1.58032094656625,0.0985484876063772,-0.278118061979802,-1.4191215919582,1.63275227645432,1.19541496469084,-0.0667466741564783,0.604986083164003,1.21851187238188,-0.0234810031277907,0.788475802654761,-0.0470079222175624,1.49567154633757,1.18603542487248,1279943
-0.201139121923733,-0.906227840114156,-0.541548722030418,-0.258293991212039,0.114593915980739,1.3203628416273,0.0374452474496863,-1.79651555345882,0.0284526401323624,1.37578910958586,0.53241890578994,0.0452374783530039,0.438532882111626,1.11675692462866,-0.119249976280551,-0.931470558439026,-0.241961551771447,-0.461654728027304,-0.342172276897329,1329352
0.300674203552877,-1.04583905399901,-0.393082761067541,-0.0343910467609567,0.549004375207566,0.269877198546756,0.714906406851577,-1.04221764052806,-0.906927684993195,1.34145147270217,0.237561117958122,-0.0428023097172235,0.283734009928023,-0.79817540835936,-1.13853091951178,0.360534625628661,-0.207539572344756,-0.0508701724445496,0.116537335422086,1330263
-0.778798785706111,-1.81078084550867,-0.0505483638997014,-2.78803973650989,-3.327338762767,-0.609922385008144,4.87444616442559,1.28337075999468,-0.351366572566181,2.68254837561265,-0.703263882235003,-0.143803366775727,-0.781692388028844,-3.62928997441185,-1.38568618401077,-1.24242093048229,-0.244328927713162,-1.27211097117323,-2.34013437873734,1364384
0.550834506291019,0.629068428428744,-0.308947263716357,0.373442240883267,-2.36526234624621,0.0927609141708308,1.99512499699784,-0.928622673797566,-0.181637923489442,-0.639457568385244,0.606308667079054,0.0526627673400668,1.02478420059627,-0.535110725298574,0.626752814228689,-1.44170527458964,-0.244714330443361,-0.610199096803992,0.25465719601944,1386095
-0.929661778444626,-1.12689880153666,-0.21609791895031,0.383242418417526,0.991070862903292,0.225938010919185,-0.783121191925125,-0.395592788692038,0.898300812905943,-0.739879931385134,-0.221654625957036,-0.144007080878947,0.875456940473577,0.266555159448312,-0.253490813307095,0.248663605204709,-0.139877640666737,-0.0564227805154337,0.607523660485711,1458656
0.705670136509656,1.51968160629526,-1.31361709314172,-0.229938617096707,0.923864512605075,1.07119963129143,-1.66942225706632,-0.209326368467549,0.873445782688881,0.604074411566595,-0.550425226171795,-0.233689638308947,1.12969248918983,0.150159222052401,-0.0353704709943965,1.9978566530256,6.27105913208014,-0.359379570712775,-0.176831802209124,1485662
