"mkm8d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_242","mkm8d_ptv_wavelet.HHL_firstorder_Median_236","mkm8d_ptv_wavelet.LHH_glcm_ClusterShade_233","mkm8d_ptv_wavelet.HHL_firstorder_Skewness_232","mkm8d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_229","mkm8d_ptv_lbp.3D.k_firstorder_Range_227","sub"
-0.767415523532874,-0.129244057985855,-0.292115564546129,-0.475461182716173,0.686188566806381,-0.314847085850676,1085983
-0.291113979779673,0.163966021223294,-0.267091856543587,-1.0315306296999,-2.05618041068656,0.365852331504058,1125173
-0.520741945868997,0.694084979428287,0.0390843872539864,-0.727738981465815,-0.748517462294928,0.663859871711646,1154608
0.830627927200415,-0.258393495763835,-0.300107249818106,3.82999069290189,-0.0350977477012435,-0.0368149117443147,1181124
-1.64176462606485,-1.02751061349218,-0.195927023395059,-0.909538135350976,0.194384488604683,-1.22117741928907,1183075
-0.377970376599167,-1.18889428402895,-0.290870512808893,-0.677827158033015,0.479599451466207,-0.424514261613977,1232870
-0.168725993462331,0.668840416579487,-0.278754891247547,-0.829323384681517,-0.213700466726336,-0.0502722587615092,1279943
1.02274255132424,0.0680236058341908,-0.0453475231493109,0.12632117924497,1.42450586970648,0.908349024857554,1329352
1.46049842454691,0.646064193538173,-0.075284317976432,-0.0383036522377656,-0.767620411375362,-0.0807962841061932,1330263
1.02225961664081,-0.704487026130707,0.0937111157604934,0.142637977931003,-0.482738404189027,-0.800345871771775,1364384
-0.0462016339363537,2.15509631814355,-0.186400387096324,-0.814375349522444,0.542710348561373,0.284946562430916,1386095
0.0967656859870609,1.41862515869654,-0.182215607233426,-0.807179017446636,-0.238445164469456,0.309504946744634,1458656
0.764689816678746,-0.990178030901006,-0.234019122785298,0.0176710654151368,0.0249180925188482,-0.0157756831285842,1485662
0.854994741014008,-0.729174903859793,-0.0179794188538727,-0.611074290611666,0.429589933887078,-1.02697480120189,1497807
-0.794311416241263,-0.367161865844691,-0.247460519353587,2.59125119969431,-2.58823310998826,-0.331308748732799,1501387
-1.2171974514332,3.1764218440191,0.155616812435715,-1.19559950788366,-2.04807810293623,-1.2324642602891,1518948
-0.557520272781176,0.159788416498954,-0.199299723599103,-0.593912006063242,0.30213282567939,0.598603346166953,1526417
0.182985541876486,0.118921890061462,0.213343265885075,-0.154799434295414,0.328439431953178,-0.0831179915570255,1565177
0.06500840846825,0.345194106948474,-0.00243647668248881,-1.34461111265574,-0.317299113921093,0.469331363155792,1606693
1.81305783130626,0.273317702683207,-0.179626710711081,-0.340660970137125,-0.376128865504232,0.132624015228112,1612262
-0.557656452588154,0.872067530505699,1.91560795402032,-0.628565388643423,1.3665502538854,0.135387792889978,1614566
1.94130894628826,-0.36341954257743,-0.276681731040654,3.11461000653873,1.92111290294417,-0.804275221650399,1644034
-0.433104873976449,-0.939365464102204,-0.26032003179706,-0.836490500661856,-0.514489415570165,-0.248101194727823,1668599
-1.34396097622779,1.46300453937228,-0.257783566724934,-0.837554632854439,-0.990383063291665,-0.876016841695095,1671370
0.807918308360566,-1.04593915594844,-0.0195323229273794,-0.312665251405432,0.277086226098762,-0.904108851746915,1684230
0.112324836438604,-1.20543316740298,-0.134864487447935,1.14464010651771,-1.57475910523779,-1.38060727271681,1692385
-0.838532596793873,0.239306154529997,-0.057472182035608,-0.786590907406659,0.400531775589438,-0.1835270678865,1720713
0.221321908471332,0.0659310536491082,-0.251993616615537,0.971977673838018,0.271369443926014,-0.797399016645852,1738800
-0.836498129865187,-0.0820001146036687,-0.264832064406904,0.150889349509051,0.651743623621664,1.88162573287315,1740845
0.0879566300836125,-0.567223374234356,-0.284234516722742,-0.181526414635516,0.633084547906289,-0.640960477018019,1742294
-0.133129244046263,0.628478178407313,-0.106540825622063,-0.444189192826505,-0.533584358183295,-0.832003803013546,1767700
0.242808370237079,0.249680127702139,-0.191997147542325,2.56739225509415,0.322886424673722,-0.149217344510705,1768972
1.71924177911191,-0.0547571729747574,0.263648020111163,0.284949654116792,-0.0519856418457904,-0.317938641377744,1889409
0.99179692503514,-0.0765616633830501,-0.111573376994802,-0.184254114231561,-0.987875734671119,-0.429923120666625,1915938
-0.458934218897599,-0.0565378103599421,-0.103261408139735,-1.01371683851703,0.607779576784131,-0.290278635422096,1916742
-2.65311514463017,0.211078771136715,-0.31022837890386,-0.38485451607994,1.04425472406297,-1.61773998329495,1919296
-0.502361289496774,1.035982381842,0.758903193716507,-0.942627870562746,-2.77740047497231,-1.14342926462178,1926770
0.188325130547443,-0.0607195424061453,1.192835970983,1.23511969642092,-0.0704239363118738,0.665977740336518,1938156
0.434969845066147,0.56452720103503,-0.281207156746988,0.0242149490163214,1.5711462247152,-0.654609080217596,1938561
3.50379503183811,-0.242535167498634,-0.536358379699333,-0.25183274196251,-0.706663796077158,-0.10746079324411,1966316
1.42665194689662,0.0778703891379886,-0.223821221823308,1.86097101980842,-1.10953226889237,-0.503093499889582,1967281
-1.64732831867112,-0.499698928875588,0.998375410062174,-1.67466379526373,-0.181731832968689,-1.68651084119092,1973544
-0.954106002967431,-0.91817161599702,-0.267431116404039,-1.21641687190382,0.779687691314021,0.472422708972134,1975401
-0.37397749752481,0.36990871160329,-0.439592761253671,-1.2132517422762,-1.24403406918221,-0.217845808823525,1976407
1.32378844484803,0.481906044127966,-0.121372774391933,-0.660709025443491,0.187729592836212,-1.214414248366,1978972
-1.10505733830496,-0.370600478622588,-0.257605535814951,-0.179236812101619,-0.807585948219373,-0.0983870295386984,1979045
0.678932846709609,0.142119125099507,-0.270561628102806,0.413636963733306,0.390922847712723,0.851432065765508,1979422
-0.513731617959493,1.11769736510053,-0.363504818650631,-2.4274621082615,-0.363731887394198,-1.94642736391686,1980052
-1.36816472488036,1.92519492700819,0.570305343492099,-0.398736855461084,-1.2980900706495,4.04159147923104,2001182
-2.74192328696928,8.62592844858291,-0.141026866195855,-0.896605891469445,-0.144649235949305,-0.909063267655678,2002465
0.473310853428914,-0.0591441134507144,-0.231855490063589,-0.202489089595705,1.12459914630829,-1.12869939291742,2004451
-1.63587416615383,0.512452592326604,-0.258169554221047,-1.01254759275681,-0.0475022124183481,-0.156766091814486,2006164
0.661725318293873,-0.715473755600084,-0.322680217756457,0.0179610247278216,0.645631895210098,-0.537860812070156,2007309
