"mkm6d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm6d_gtvper_wavelet.LHH_firstorder_Median_249","mkm6d_gtvper_original_shape_Elongation_248","mkm6d_gtvper_wavelet.HHH_firstorder_Skewness_248","mkm6d_gtvper_wavelet.HHH_firstorder_Median_246","mkm6d_gtvper_wavelet.HHL_firstorder_Skewness_245","mkm6d_gtvper_gradient_firstorder_Minimum_245","mkm6d_gtvper_wavelet.LHH_firstorder_Skewness_243","mkm6d_gtvper_wavelet.HHH_glcm_ClusterShade_243","mkm6d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_243","mkm6d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_241","mkm6d_gtvper_lbp.3D.k_glcm_ClusterProminence_240","mkm6d_gtvper_wavelet.HHL_glcm_ClusterShade_238","mkm6d_gtvper_lbp.3D.m1_glcm_ClusterShade_235","mkm6d_gtvper_wavelet.HLH_firstorder_Skewness_229","mkm6d_gtvper_wavelet.HHH_firstorder_Mean_229","mkm6d_gtvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_229","mkm6d_gtvper_logarithm_glcm_ClusterProminence_227","sub"
0.651311014982643,0.752393341639145,1.02769013153375,-0.160252226239572,0.465988465622471,-0.0858036932437807,-0.447766487721564,-0.328186970618907,0.0711490415411509,0.241216256392699,-0.281414483644604,-0.106566701693847,-0.0674469503859086,1.01252457121496,-0.059292450417469,-0.340486033954862,-0.487527575564299,-0.181029108600597,1085983
-1.84000349094002,-0.389007155306159,0.903315011727641,0.316748902180324,-1.11322469323249,-1.01668399412119,0.968598692161907,0.525607158690752,0.149926373973535,0.11291687950214,-0.300094173056064,0.567178404951211,-0.572243695635309,0.230321060415391,-0.373650366086011,-0.633834986065512,-0.530544195201549,-0.204271515366672,1125173
-1.36244201218739,-1.94821908400606,-1.09125817683295,0.853730131815384,2.72742223769846,-0.113239142608531,2.14878358570788,1.50155581093796,0.328749028251002,-1.62433157134443,-0.276487800101193,0.230824679020349,-0.089397863583437,-1.15448683643634,0.26823700875351,2.15404597400228,0.504351581696612,-0.196180436547774,1154608
-0.858674730071487,0.210154174640884,0.128547106063381,-1.86961146185728,0.171661255173047,0.173076241922779,0.343357982163175,-0.144311216569845,-0.13717654650744,-1.3198409021091,-0.169634527057686,-0.605437094841922,-0.492746998467943,-0.138230401909267,3.14192017441386,-0.453133819826587,-0.439064515870361,-0.17388786465785,1181124
1.28094332396049,-1.74970855643565,1.3884677017123,0.46287050370782,2.58367144096174,0.32616353188355,0.26080199865706,-0.413679341157892,0.347526864301692,0.732621839805576,-0.290309074396855,-0.0761309016915906,-0.310970865671397,0.228419974442067,0.0806630107328453,2.21953001001378,0.209033290730038,-0.204961238816479,1183075
-2.28232197668885,-0.21431415452391,-0.515882743954256,0.283787430829884,3.23804066768734,-0.850556152841635,0.290376160756334,-0.687250511334099,-0.0678309202597763,0.501768718657278,-0.265231082318706,2.96503349216613,-0.207060164851341,0.446892660049904,0.296829181705154,1.60482175927141,0.157106072929264,-0.205189307519233,1232870
-0.695465063397428,1.63275227645432,0.0607759317154871,0.150278544369402,-0.716586060219776,-0.227130074991575,-1.26999458842904,1.19541496469084,0.0920456835065376,0.00397751957504328,-0.286239562830882,0.284840906685144,-0.16315017245069,0.368566404313239,-0.0234810031277907,-0.539929927737181,-0.449799971115817,-0.200762548348361,1279943
0.55919714953644,1.37578910958586,-0.201139121923733,0.249819520163786,0.56760157623877,-0.76728693384653,-0.427759047834925,0.53241890578994,0.443483847258274,-0.0864464798712809,-0.293535059178223,0.411386915813485,-0.293530969850103,0.911708492952411,-0.119249976280551,-0.214182897996755,-0.456303289936578,-0.203378639252979,1329352
0.0772149342345455,1.34145147270217,0.300674203552877,-0.222880177405164,-0.287259565354185,-0.340226583987117,-0.655153831738898,0.237561117958122,0.107238677047466,-1.02899803277512,-0.184172925750588,1.0651117770702,-0.162944298991458,0.229714191885196,-1.13853091951178,-0.215825074561882,-0.463967595697195,-0.200359228541532,1330263
-0.675293219829956,2.68254837561265,-0.778798785706111,-0.434426153595536,1.76878652467942,0.448365369004558,2.2702114600488,-0.703263882235003,0.192020097520145,-1.37194691751239,-0.281773578490443,-1.49410912693951,-0.0500905431541918,1.33887415206271,-1.38568618401077,1.83481616570621,1.13581132518689,-0.204257358089193,1364384
