"mkm5d_gtvper_original_shape_Elongation_250","mkm5d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm5d_gtvper_wavelet.HHH_firstorder_Median_248","mkm5d_gtvper_wavelet.HHH_firstorder_Skewness_248","mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_248","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_245","mkm5d_gtvper_wavelet.HHL_firstorder_Skewness_244","mkm5d_gtvper_wavelet.HHH_glcm_ClusterShade_244","mkm5d_gtvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_244","mkm5d_gtvper_wavelet.LHH_glszm_SmallAreaEmphasis_243","mkm5d_gtvper_wavelet.LHH_firstorder_Median_242","mkm5d_gtvper_lbp.3D.m1_glcm_ClusterShade_242","mkm5d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_238","mkm5d_gtvper_wavelet.HHL_glcm_ClusterShade_232","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_231","mkm5d_gtvper_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_229","mkm5d_gtvper_wavelet.HLH_firstorder_Median_228","mkm5d_gtvper_wavelet.HLH_firstorder_Skewness_227","sub"
1.02769013153375,-0.325984081177567,0.571178487239207,0.47402328486728,-0.163060529425113,0.234142000409542,-0.191738156187941,-0.0777156922165461,-0.0386729892965056,-1.29308380719215,0.0460834578035732,0.757106498884127,1.00228815692852,-0.308007855613688,-0.0541146419391147,-0.110554773449418,1.34894184217361,0.546936474014001,-0.0513142941717657,1085983
0.903315011727641,0.483780095106907,-1.98026620669537,-1.11764610280295,0.319095409028667,0.0956724967950025,0.167956587122375,-1.00862738975409,0.130168122187049,0.513464732524384,0.446548878912238,-0.390744722272297,0.195766874284668,-0.327997150017379,-0.549723386752611,0.513710964638361,-0.288455364716702,0.243521190662137,-0.371287810283415,1125173
-1.09125817683295,1.5027033205159,-0.972957806052931,3.09992545943687,0.863077825850047,-1.61460293241701,-1.33616375881645,-0.118877948179018,0.265707556690022,-0.0610534491499648,0.715010861630004,-1.91666672701654,-1.09780121374601,-0.296348628295861,-0.0959867558066475,-0.0436464582875623,-0.761638676682685,-5.36917109068304,0.282246925183311,1154608
0.128547106063381,-0.104239321459519,-0.65718213635793,0.152699270758204,-1.76923187466856,-1.32254110953213,-0.600738999790293,0.134242613053264,-0.139334052095269,0.703023344703146,-0.0931796280017885,0.217399977703272,-0.155365235427173,-0.175025924219748,-0.515071308924072,-0.570296132639581,-0.880310177525927,0.118276274241461,3.11811658753299,1181124
1.3884677017123,-0.423751206706563,0.306014597798941,2.50878027577333,0.446542256379703,0.744768140998412,0.739442371733628,0.263911595559218,0.184317553150822,-0.332612826959576,-0.768735497214486,-1.72196534496399,0.238619296270334,-0.317453487864118,-0.334653008295274,-0.00266627104735053,0.990370349457144,-0.325836946663899,0.0703276572965399,1183075
-0.515882743954256,-0.68799635996027,-2.09105301558304,3.06459937544726,0.283136954077902,0.491891764660332,0.154337259380434,-0.836074076460632,0.121144863165954,2.86351755786059,1.69888909911394,-0.172800882027326,0.32977194192652,-0.282599536042121,-0.18630407773078,3.2691888406197,-0.552476171322198,-1.86640233803664,0.316210886556796,1232870
0.0607759317154871,1.14245882828445,-0.269282634005684,-0.831692082672101,0.143653921457131,-0.00278968448833087,-0.440688740421992,-0.213651702786987,0.0591086290529329,-0.595618843791452,1.07673657091478,1.65600618007612,0.313014174203094,-0.313748765000884,-0.158383909955358,0.298250719424445,0.983715040649473,1.2402738560094,-0.0180645833820218,1279943
-0.201139121923733,0.57132690204681,0.387323783390186,0.662944905236686,0.237691222988367,-0.0986469246124428,-0.518424908743053,-0.754754496300183,0.425029798149018,-0.838943265050015,0.346771951577612,1.38660866732444,0.869995665472229,-0.318623996785671,-0.295921990424557,0.362348427450114,1.77076818324393,1.12077643471736,-0.11493116046723,1329352
0.300674203552877,0.232477629620708,-0.0985293333828954,-0.127982659046167,-0.239323198987037,-1.03338483104297,-0.468128391955444,-0.33253507339281,0.0966299399774394,1.06785329583451,-1.3636238688441,1.36111967154072,0.265684004275494,-0.215340901206623,-0.157116151778362,0.893833075488644,-0.768750240672796,-0.829832545994733,-1.13104128243708,1330263
-0.778798785706111,-0.698501054535996,-1.08729039303058,1.92891920588578,-0.470541823147099,-1.36817039236528,-4.25478089365108,0.455687297133929,0.371402516444379,-1.08757644835235,-1.81671979190438,2.47329367770516,1.32355888406291,-0.307033290628375,-0.0787089566368449,-1.45800710638477,-0.455778965134517,-3.42292973057513,-1.38209917058124,1364384
