"mkm5d_ptvper_wavelet.HHH_firstorder_Skewness_241","mkm5d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_238","mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_234","mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_232","sub"
0.235242374333263,-1.12880050004178,-0.322996194652284,0.226021297681101,1085983
0.427587666732325,-0.218951442189149,-0.178736067957403,0.287538928649131,1125173
0.784491476070919,-0.147325546159214,-0.150081939168565,0.313356111499592,1154608
-0.581032471658837,1.18974462695834,0.298635456615563,-0.0973446462078905,1181124
0.816233528642783,-0.593211252744415,-0.251968132568659,0.41239405096615,1183075
-0.138167674671543,-0.774931925528661,-0.287978135251195,0.337468909757015,1232870
-1.81129226490888,1.15586992815039,0.257432790550458,0.0142871697572953,1279943
-0.703617337029074,0.885318489452665,0.211724998730595,-2.15442306797437,1329352
-0.55646676580342,-0.220632163831494,-0.1853161115719,0.0547670231416871,1330263
-0.988630933223559,-0.914229626967998,-0.310089584309805,-1.56098459627192,1364384
1.28085409239031,0.0438363134724917,-0.103911578511185,0.511076343953364,1386095
0.197043247530122,0.238796846328166,-0.0530220743552625,0.160025642053149,1458656
0.289137543354557,-0.853903392336166,-0.296962784867504,0.221881636421464,1485662
-0.605103448205589,0.295572734102854,-0.083332046109094,-0.0594670317336707,1497807
1.19497209194715,0.680999727736278,0.0404528727872931,0.336159731469392,1501387
0.667662204208449,-1.34372205724154,-0.33997488368649,0.318446299505025,1518948
0.131213163433899,-0.433021863894662,-0.236780250156253,0.433341850101909,1526417
-0.121045889702023,0.586937335289522,0.29394703718901,0.204343085819182,1565177
0.0262769360356425,-0.921664062577942,-0.308420898836768,0.22716926250686,1606693
-0.278476095567861,0.145141475317097,-0.0374444363396586,0.188063242174421,1612262
0.203050197935545,0.613718725370841,0.0543086043719331,0.226532514383615,1614566
-0.929499606462975,-1.0932471994462,-0.312700449376632,0.143380280629856,1644034
0.693061610813597,-0.933547825085963,-0.295647239344769,0.495265707730038,1668599
0.508422757766471,0.364878070984432,-0.0562809175994419,0.285230135314332,1671370
0.313173227515493,1.01189485224312,0.0293965419315077,0.602603167818817,1684230
-1.05239857077453,-0.30653655267073,-0.191155123031914,0.225743329871319,1692385
-2.15469063960849,0.00915484335740213,-0.0919294067514291,-2.07897842584174,1720713
-0.346858263105614,-0.951203848122798,-0.290248218661353,0.145467336488074,1738800
0.304996195884595,-0.218760787189079,-0.177062042742029,0.400188159437923,1740845
0.00295138657717294,-0.643293769623959,-0.274460228009871,-0.542582678651522,1742294
0.114100763108482,-0.195786003535716,-0.196858720646468,0.722118827399067,1767700
1.08297895569843,0.831394457936469,0.206151733171186,0.30308039158869,1768972
-0.887007447501804,1.34375888433665,0.374970337176715,-0.0532111533429899,1889409
-1.12334705997508,-0.654940659220753,-0.181642619029299,0.17398154841831,1915938
-0.741703800361334,-0.230638263913246,-0.0839933519794575,-0.200160854056987,1916742
-0.405698626354641,-0.503283531687053,-0.213315110078594,0.235147003804083,1919296
0.82805497065156,0.514311785792083,-0.052823766600158,0.24835008857502,1926770
-1.08239909895076,-0.177588397465113,-0.155434467670824,0.0324550115003455,1938156
-0.0281197058044653,-1.28506105732446,-0.329680246800172,0.187205673665781,1938561
-0.264322368091029,-0.978715720330665,-0.309156760147668,0.194846999048995,1966316
-0.13840110962389,-0.975697972602315,-0.281304497813699,0.172624473596395,1967281
6.98231648549233,-0.45635740728472,-0.241298580184925,0.527939014503866,1973544
0.898612636070516,-0.439563009492742,-0.254703002190346,0.75858663188496,1975401
-0.401510098295729,-1.06108297057437,-0.314167404710255,0.221828330436248,1976407
-0.954515726079407,-0.196087536524171,-0.213044828684141,-0.123302926880748,1978972
-0.154014617623912,-0.193171416704137,-0.117282727178538,0.180552566161045,1979045
-0.307428974974492,-1.59979827176524,-0.356332001786952,0.222315350228973,1979422
0.561643550066761,0.193995055904663,-0.0979799322122861,0.49775192177681,1980052
0.588252187830193,0.193576079118946,-0.0707342359291023,0.275966527141261,2001182
