"mkm6d_gtvper_wavelet.LLL_firstorder_10Percentile_250","mkm6d_gtvper_wavelet.LLH_glcm_Idmn_245","mkm6d_gtvper_logarithm_firstorder_Minimum_241","mkm6d_gtvper_wavelet.HHL_firstorder_Skewness_240","mkm6d_gtvper_original_shape_SurfaceVolumeRatio_237","mkm6d_gtvper_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_232","mkm6d_gtvper_gradient_glcm_Imc2_227","mkm6d_gtvper_gradient_glcm_Idn_227","sub"
0.173780334558126,0.314269873671473,0.312015046044845,-0.0858036932437807,-0.883493588008831,0.199343272229186,0.351570791464022,-0.369564794148564,1085983
0.360837465991454,-0.103164564513867,0.51545177211525,-1.01668399412119,-0.101898225844604,-0.121400463674988,-0.99248262976533,-1.16185680497503,1125173
1.3242730669396,-2.16843071756522,0.498004629744966,-0.113239142608531,1.75088930515183,-0.367111054346647,1.6721865231205,0.085469955486488,1154608
-0.397086608338887,1.07045183212307,0.952724741954725,0.173076241922779,-0.103970383034318,-0.688197720440608,1.01950305140952,1.32536003699259,1181124
-1.81185378207923,-1.56212994489973,-0.613377123871046,0.32616353188355,-0.236949225246524,-0.0970535860276144,-0.460057099598496,-1.2981733733192,1183075
-0.452615055148674,-3.75549916494948,-0.0513935342064824,-0.850556152841635,0.645630178101319,6.16543822194304,0.196115939218209,0.0548408622308187,1232870
1.05159404837027,1.02839662935784,1.31837646055703,-0.227130074991575,0.153425922093812,-0.473863671859988,-0.613434331800451,-0.69125845326552,1279943
0.0261139335687963,-0.357866824780536,0.239253171956209,-0.76728693384653,-0.541548722030418,-0.0295393750885302,0.132316584921898,0.624147651307479,1329352
-0.0573095256730883,0.0440339662171685,0.218806507802359,-0.340226583987117,-0.393082761067541,-0.587901412990177,-0.816752698099526,0.214721766454419,1330263
0.710032990079984,-4.83260493096671,0.388181809091158,0.448365369004558,-0.0505483638997014,0.0295733041592597,1.02237238338381,-1.74949781463822,1364384
1.14356674129345,-1.71076767822332,-0.300257250554222,-0.725246676125577,-0.308947263716357,-0.509413634423041,1.87763627193403,0.374108734672635,1386095
0.268930454598688,0.631265688548714,0.411557364129996,-0.821898190523883,-0.21609791895031,-0.591549888494891,-0.331113973520951,1.51169013957632,1458656
-1.53681246412502,1.33249430394326,-0.753375823234415,-0.521866440484438,-1.31361709314172,0.22536207011787,-0.354324897934591,1.4264585460484,1485662
0.19342581928026,-0.722006066885383,0.544899940408298,-0.840597383141627,-0.619611793684804,0.0534556873388095,-0.700454218230147,-0.250366187618628,1497807
0.838704860465949,0.448155746202659,1.03025631202971,-0.803501657874602,-0.205822725180149,-0.0678325231138825,0.379986346477255,-0.636230521111021,1501387
1.58699139380662,-0.606815681278972,0.365643930541928,-0.81878169033565,-0.294235027379524,0.120884134975576,-1.23964939478266,-0.570352952883371,1518948
-0.301681617373514,0.189804958692448,0.105902912197508,-1.06063258643403,-0.54813128248572,-0.38455341879142,-0.0750249074166945,-0.436516756395151,1526417
