"mkm6d_ctv_original_shape_Flatness_250","mkm6d_ctv_original_shape_Sphericity_250","mkm6d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ctv_wavelet.LLH_firstorder_Median_250","mkm6d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm6d_ctv_wavelet.LLH_glcm_Correlation_250","mkm6d_ctv_wavelet.LHL_glcm_Correlation_250","mkm6d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm6d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm6d_ctv_wavelet.LHH_glcm_Correlation_250","mkm6d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm6d_ctv_wavelet.HLL_firstorder_Kurtosis_250","mkm6d_ctv_wavelet.HLL_firstorder_Mean_250","mkm6d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm6d_ctv_wavelet.HLH_glcm_ClusterProminence_250","mkm6d_ctv_wavelet.HLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm6d_ctv_wavelet.HHL_firstorder_Median_250","sub"
1.30881026026862,0.800584781239504,0.472168859350335,-0.260582423253849,-0.386436548086409,0.110046894624346,0.248348241401428,0.578634042335257,-0.393269154898759,-0.099947410805235,-0.176050250248092,-0.942991027168259,-0.62557105078518,0.291927175603477,-0.98346571804688,-0.0221929078375227,-0.244457176090338,-0.211235520968286,-0.455530390213619,1085983
0.207712242144571,0.603637414643192,-0.271896103789119,1.82453535402081,0.281651650813879,-0.923336941197424,0.947673785121633,-0.870121999232758,-0.639537552678052,-0.0772560705996391,0.301683755923112,0.0651843597929387,-0.63207745274567,0.0718398259479871,-1.07896846284738,-0.245197534217141,-0.34284426003051,-0.246909971770693,0.50990540037324,1125173
-1.77978312813069,-0.472203251817337,-0.480905841995031,-0.326103399805876,-4.37975383060101,0.233693657664683,-0.560879598983169,0.0772839520146215,0.240703160198968,0.379400056063296,-0.568015783440184,0.612309605402321,-0.852657805250828,-1.49928676488006,-0.44453378640029,0.450446319043941,0.168929496343085,-0.270378818279265,-0.157861741022906,1154608
0.947046439148062,0.512255643198397,0.489319925495203,-0.309700802980861,0.225254016957139,0.433284466184153,0.422559817260444,0.523047789250008,-0.552596365887539,-0.0944662985933337,0.761535815270015,-1.26043865091787,1.93197165040335,0.496349408206397,-0.646981911861203,1.23342078399291,-0.065590204071064,-0.455362460319251,0.221627307398074,1181124
0.498026448452127,0.506177227649935,-0.638344399864739,-0.322653869483368,-1.52753035340048,0.410305790126843,1.25675214453621,0.475032972799964,0.709551950225548,0.170894930136085,0.974650138414509,-0.529188091921041,-0.225180926249769,0.73766878555337,-0.69938874962218,0.0769300436958536,-0.186728412894136,-0.396606171453103,-1.33072693234762,1183075
-0.040555282256636,0.885648114442777,1.1287569037641,-0.328444191893867,-1.36569034276551,0.36481080401882,0.216621249172381,-0.885529609575055,0.153905562621833,-0.0778777228810647,-0.338495831716754,-0.00526280593334163,-0.625286706793305,-1.51984415380409,0.25467788755792,0.867254758727004,-0.0238925449260216,-0.164543489735038,-0.713799944985346,1232870
0.326442447809471,0.714335481417378,-0.350827226226562,0.554679920352579,-0.51039539556383,-0.610524936173984,0.658508841292054,-0.183487092619605,-1.35715207015303,-0.220881865749673,0.0221933724545653,0.660899174242526,-0.769745101923758,0.937323810412924,-0.48105608363735,-0.0634800222425077,-0.349007029732694,0.185287447141103,0.662412271929055,1279943
-1.12719639939352,-1.48133400742435,0.998855614634081,-0.28118492554923,-0.31861455885052,0.163067576156996,1.0877669655782,1.40374835095507,0.919647871941069,0.49198314430108,0.122332023560138,0.780983200653667,-0.759035925178448,0.395887863629569,-0.492375589345024,-0.255341094362054,-0.290361035678419,-0.230019216216413,-0.255986435322373,1329352
-1.34905215456648,-1.06866605295259,0.233090631891293,-0.277302048381603,0.567625761355837,0.407515994366705,-0.172593756758234,-0.899220554282026,-0.79740190574774,-0.264020433939629,0.389200251228307,-1.11552274526455,-0.485810181446493,0.27205378944956,-0.263366746156585,-1.48639745450176,-0.330506530623376,-0.290171121067685,-0.359251353342661,1330263
-2.0016901349136,-0.180199441281054,-2.21291311845451,-0.329203695022822,-8.54767580971111,1.90204083496271,0.517841321603013,1.60818794258985,-0.133880625884982,-0.0583681716653223,1.70834784331623,1.77417506323928,-0.710728234680012,-2.46890102649026,0.171461599389012,-0.749045007111198,-0.0584888892658352,-0.309275010087828,-4.86673911433132,1364384
0.619699225547716,0.475938388643323,0.177781967023692,-0.325359042355619,0.193827050275993,0.274749577094574,1.87096283278447,0.465337925474711,0.209402119869044,0.0157761469644219,0.903233042631681,-0.649029056734369,-0.465736687207668,1.17045664081961,-0.762677607446854,2.39307670292522,0.968285860405459,-0.392661158877351,-0.126927819491342,1386095
-1.23162889338185,-1.32559025059151,-0.417954177971388,0.295680014234188,0.557763956638781,-0.390366903810263,-0.429652531204755,-0.922216357288492,0.206405696895958,-0.0877609970651455,-0.521089881236958,0.678234020527218,2.55088010385232,0.782977892980805,-1.04992903460565,-0.278951874447477,-0.32418767609929,-0.360504944091241,0.591476401166797,1458656
