"mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_248","mkm5d_gtvper_original_shape_Elongation_247","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_245","mkm5d_gtvper_wavelet.HHH_glcm_ClusterShade_243","mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_241","mkm5d_gtvper_wavelet.HHH_firstorder_Skewness_237","mkm5d_gtvper_lbp.3D.m1_glcm_ClusterShade_234","mkm5d_gtvper_wavelet.HHL_glcm_ClusterShade_232","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_230","sub"
0.234142000409542,1.02769013153375,-0.191738156187941,-0.0386729892965056,0.571178487239207,-0.163060529425113,1.00228815692852,-0.0541146419391147,-0.110554773449418,1085983
0.0956724967950025,0.903315011727641,0.167956587122375,0.130168122187049,-1.98026620669537,0.319095409028667,0.195766874284668,-0.549723386752611,0.513710964638361,1125173
-1.61460293241701,-1.09125817683295,-1.33616375881645,0.265707556690022,-0.972957806052931,0.863077825850047,-1.09780121374601,-0.0959867558066475,-0.0436464582875623,1154608
-1.32254110953213,0.128547106063381,-0.600738999790293,-0.139334052095269,-0.65718213635793,-1.76923187466856,-0.155365235427173,-0.515071308924072,-0.570296132639581,1181124
0.744768140998412,1.3884677017123,0.739442371733628,0.184317553150822,0.306014597798941,0.446542256379703,0.238619296270334,-0.334653008295274,-0.00266627104735053,1183075
0.491891764660332,-0.515882743954256,0.154337259380434,0.121144863165954,-2.09105301558304,0.283136954077902,0.32977194192652,-0.18630407773078,3.2691888406197,1232870
-0.00278968448833087,0.0607759317154871,-0.440688740421992,0.0591086290529329,-0.269282634005684,0.143653921457131,0.313014174203094,-0.158383909955358,0.298250719424445,1279943
-0.0986469246124428,-0.201139121923733,-0.518424908743053,0.425029798149018,0.387323783390186,0.237691222988367,0.869995665472229,-0.295921990424557,0.362348427450114,1329352
-1.03338483104297,0.300674203552877,-0.468128391955444,0.0966299399774394,-0.0985293333828954,-0.239323198987037,0.265684004275494,-0.157116151778362,0.893833075488644,1330263
-1.36817039236528,-0.778798785706111,-4.25478089365108,0.371402516444379,-1.08729039303058,-0.470541823147099,1.32355888406291,-0.0787089566368449,-1.45800710638477,1364384
0.834666254978332,0.550834506291019,0.752252385915713,-0.445848404764669,0.99396867094837,-0.873758822570352,0.59142998697701,-0.28134509637197,3.89771172117354,1386095
1.16172508380482,-0.929661778444626,0.707215704569489,0.176987869027513,-0.690386281638861,0.275549198687115,-0.442337918193533,-0.596650707807621,0.357233746135592,1458656
0.580787393268357,0.705670136509656,0.684354821621637,0.0949027118821085,0.949155200565838,0.153799325317515,0.14563984226588,-0.235022355451824,-0.57384126170817,1485662
-0.478782057107496,0.275885909030906,0.188546352474626,0.0791868652724959,0.190989279226915,-0.792486845863136,-1.20990090940986,-0.259665778788373,-0.804333514571763,1497807
0.202302100409717,0.100023363668544,0.288059207654046,0.0508280905205324,-2.24348771329008,-0.302858957926777,-0.649456995241587,-0.356098877411219,-0.788806045291104,1501387
-2.54236199446431,-1.34544525662363,-3.55890949365691,0.340006318708016,-0.92769093001911,0.786371377583759,4.74706534420046,-0.274507617601576,-0.0267730786435055,1518948
-0.294277665811394,1.51096136027969,-0.449059000192364,1.08818963876472,0.394515258919153,0.782331843267384,-1.42721057999364,-0.376364320120328,-0.74550619278534,1526417
-0.534455030472462,-0.131026322266124,-0.509196060358768,0.361123018303153,-0.281611095792307,0.988306086068969,0.814505598279616,0.737599443643767,0.0820147723121237,1565177
-2.5837197880147,-0.149223694264323,-1.98289966009595,0.069761146394841,-0.636401175951201,0.225774412990842,-0.720230289103016,-0.19223646291811,-0.292930213750097,1606693
0.659549739758726,-0.293846978593448,1.43065802527415,0.0777494432148301,-0.514932407525494,0.0378542444413022,1.20454463832424,-0.172248327368175,-0.021621465063275,1612262
