"mkm6d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HHH_firstorder_10Percentile_250","mkm6d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm6d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm6d_ctvper_lbp.3D.k_glcm_ClusterShade_250","mkm6d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm6d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_249","mkm6d_ctvper_wavelet.LHL_glcm_Correlation_249","mkm6d_ctvper_wavelet.HLL_glcm_MaximumProbability_249","mkm6d_ctvper_wavelet.HHH_firstorder_Median_249","mkm6d_ctvper_gradient_firstorder_10Percentile_249","mkm6d_ctvper_gradient_glszm_SmallAreaEmphasis_249","mkm6d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_249","mkm6d_ctvper_lbp.3D.k_glcm_Idmn_249","sub"
3.7143890406945,-0.235437136435722,-0.163211027859589,-0.857683207019334,0.257353511342721,0.323730255723854,1.31981428052455,0.153296166162571,0.846893177539188,-1.12885130827641,-0.261760577340443,0.302063245865449,0.291238803277442,3.57066879380675,-0.29329513789643,0.505576740236068,-0.690645297078467,-1.66350011661726,1.2539647481712,1085983
-0.514652505115191,-1.80445627380473,-0.127450516173204,-0.962899795463997,0.54080202617384,0.716610305148513,0.253168004163244,0.0286983039450494,-0.653487196227487,0.253049882855819,0.549955012205307,0.552538007285035,-0.208568822970712,-1.23388578853269,-0.0310120440924623,0.680545523913384,0.912754211736179,-0.0511888647376982,-0.867058993443027,1125173
-0.195900312400157,0.994240978681917,-0.10452659832479,-0.492169125770225,-0.0319416940390951,-0.35700151645142,0.291471301911511,0.040891891211073,0.753295894778157,-1.35812115008458,0.384380575571481,-0.57146224710897,0.72886819046693,-0.11663311393162,-0.93079051043992,1.98547794932631,1.2892312481596,0.0993327299737761,0.015584477242456,1154608
-0.478610509818712,0.886005731255641,-0.0648993317715322,3.30001671686868,0.549455654965446,0.39672114765037,-1.5413710791629,-0.398716262503197,0.88511623770253,0.379609109368309,-0.144955734354911,0.372128651551922,-0.322589041313235,1.21599599794367,-0.295095293746257,1.17157216799584,0.832124336303446,-1.1240794216114,1.04442965526123,1181124
0.48453919950947,0.988443806500489,-0.145589948907075,4.29945549776164,-0.53382054743109,-2.85803148517231,-0.444721616405253,-0.853414882495872,-0.605080292526009,-0.589485693881988,2.70904995888652,0.915968348641439,0.641293374508124,2.17796650980841,-2.20049231106282,0.178517188339918,1.28707991713214,-0.65170878938763,-0.187830293627094,1183075
0.0886238378851466,0.579012773024728,-0.187718777751267,-0.568537933611575,0.257330382145145,-1.50456587314947,-0.0897445918405328,-0.0331069466142843,-0.500506811092074,-0.917967226875694,3.65526824950463,-2.79715610954272,-0.20330510763384,0.577205524164465,-1.71104444621714,-0.255913104488246,1.15050589638227,-0.0211044008576357,-1.1427792736845,1232870
-0.286346322795157,0.0668402267929177,0.0741117781414377,-1.05753398132221,0.803945107416329,0.114143466901391,0.769997343849893,0.0181377193027161,1.90582993728902,0.397721713721792,-1.29640584501281,1.17894077148329,-0.297504426328772,0.0339386266083992,-0.00494657295533426,1.1960896303754,-0.804835096206777,-1.01761405074371,0.629130450682988,1279943
-0.415126151877039,0.403095860764056,-0.0743295183454975,0.486463248259159,-1.00391316629018,-0.196369604290705,-0.618534620187999,-0.619879939276221,0.510554380822997,-0.290040060085203,-0.456034025438206,0.239995492672837,-0.219810733979411,-0.592882381387361,-1.34126631608928,0.360851109589318,0.140500776938459,0.545417584085671,0.627017947450775,1329352
-0.482689116805957,0.332588642298727,-0.0934006191531722,-0.15316276726419,0.645109255833249,-0.160870613012359,0.581566202771748,0.0915755379309572,0.69902568562892,2.11033584055842,1.43866102103166,-0.331441363979617,-1.27541716292382,-0.811838892687986,0.312165764476976,1.17716741113094,0.970763347694461,0.290611649113109,0.200421256904519,1330263
0.458074404638715,1.10779451412643,-0.405554156980151,0.725556672746776,-0.605092723061136,3.1236513689217,0.0177756598393078,-0.370309537699553,0.495529779793393,5.24501293940105,0.471430978294457,-0.797345663556554,-1.80786800087396,0.668099620303806,-0.35643918173043,2.2945788971192,1.48518477923684,0.926833523210532,0.653210613505345,1364384
-0.183369516439497,1.05323513420212,-0.273446273933329,-1.57089307571972,-0.343283392456565,-0.0360867625842454,0.562818414788029,0.0136527327958897,0.0224387225561138,-0.299937651735635,-0.388450357746294,-1.1581054854739,0.408333342428411,-0.361765456717628,-0.851962770960422,1.01509658441265,1.6252166837042,0.755965330720606,-0.33680198249265,1386095
-0.533740427473499,-0.694713439102305,-0.0870786835917594,-0.615578053094563,-1.13681323776262,0.149690502933107,0.682445444408538,0.221336394095454,-0.498640153048404,-0.306740025402403,-0.955759387128458,0.484592758124384,0.400204647635665,-1.08664716084162,-0.125326178462901,-1.1351529559252,0.0426262327746913,1.12071835836124,-0.162542681643966,1458656
-0.425436813278182,0.0506207638468204,-0.187767024216799,1.41804200209785,0.527099945404255,-0.0497608915246716,-0.677735731218877,-0.0462921238054595,-1.39343302318294,-0.76156196500781,-0.60902438131587,-2.55007672392462,0.123536877904571,0.182873452964423,-0.0107150485133939,-1.36174502637241,-0.693404736852159,1.54779083956338,-0.882712186371055,1485662
-0.2104253644754,0.0144287965425809,-0.0842033920205889,-0.209813854991033,-0.0460048748561045,0.301132028701634,0.155175262641521,0.123885788901647,-0.171710557205783,0.0673744086202215,-0.453424634559217,0.439002850679615,0.186384416774126,-0.330486259233748,0.546321209591881,0.129369727892355,0.656938347791763,0.496963134049006,-0.219154585801312,1497807
