"mkm7d_ptv4_original_shape_Elongation_250","mkm7d_ptv4_original_shape_Flatness_250","mkm7d_ptv4_original_shape_Sphericity_250","mkm7d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv4_wavelet.LHL_firstorder_Kurtosis_250","mkm7d_ptv4_wavelet.LHH_firstorder_Median_250","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm7d_ptv4_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ptv4_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm7d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HLH_firstorder_Median_250","mkm7d_ptv4_wavelet.HHL_firstorder_Mean_250","mkm7d_ptv4_wavelet.HHL_firstorder_Median_250","mkm7d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm7d_ptv4_wavelet.HHH_firstorder_Median_250","mkm7d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,1.33263620496205,-0.814353134083768,1.2068825179923,-2.1476065228852,-0.513077459235955,-0.531079385066529,0.120345623454589,0.587665334640877,-1.30087975710212,-0.569375699592449,-0.777720395871966,-0.226501710215605,0.520281968299144,0.00126167935998685,0.546177592910858,0.444732239318935,1085983
1.04086115749819,0.354501163226146,0.429056827880961,1.20942586551264,1.37334507809629,0.384102949538424,1.19382365612223,-0.434868622929062,0.405896406632519,-0.0899312829841903,1.82409474036709,-0.35846669543854,-0.286217467087806,-1.08425886373192,-0.325997228780935,-0.648441746928977,-1.03218492381544,0.821799216379912,0.444877754501706,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.979067430592735,0.0192708948820875,-0.489060217584745,-0.427413033751965,-0.140533988723173,-0.612777491067697,1.88774506077629,-0.341627604317335,0.86779484192585,1.91998197635874,-1.57939281597965,-0.286272204420121,-0.355531649023191,0.750407624572165,0.555500863894696,0.324274871089484,1154608
1.39616034322812,0.940097272090689,1.0127534297702,0.316815383292928,0.726322383303545,0.379883565705329,-0.669639825951106,-0.30389505029345,0.247995296493917,-1.27816193241211,0.224038503517234,0.477439459289779,-0.466748901226043,1.95655757876255,-0.284049179523731,-1.54768428633889,-0.2283069225306,-1.33386196041532,-0.531156850776761,1181124
0.480265147760848,0.263638859654381,0.187453347958989,0.782481605861013,-0.791051743923422,0.948217332810251,-0.840323578651732,-0.44714501504612,-0.616706736046879,-0.275788861210592,-2.55338118436175,2.97377244896344,0.480181281186281,2.84493564386687,-0.312489375018414,-0.528410178321911,0.336742293193286,-0.067860214719339,-0.334172139945482,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,1.20546265472928,-0.758634731425582,1.06294132112536,2.21359007550675,-0.329635134803435,-0.85972776505305,-0.20959158253094,1.87953358798275,-1.2369150318161,-0.677216849145104,1.21849902028428,-0.138395940463173,-0.130289006066966,-0.769023563169022,-0.588464093636966,0.215416551292956,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,1.38642602654142,0.125265279915183,0.557153695906634,-1.18854807309469,-0.411931159628162,0.366917831711481,-5.60918172686266,0.88167433404386,-0.663230445339537,-0.171125920116001,-0.620230632143437,-0.125267209479758,0.00649052951262363,-0.456062370612852,0.0948016931254114,0.336034300814061,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.431702236758465,0.168463815847735,0.304957888502233,-0.0874868037235604,0.956091858663997,1.40044850053464,0.676046470570718,1.18554641318244,0.187589258618283,0.203075314907838,-0.10770667169447,-0.30506141598476,-0.1515531892808,-0.308950030548345,-0.778132410862261,-3.64963028832845,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.661067202196655,-0.0763012357835419,0.0498403253676727,-0.132481400225544,-0.0731682270754362,0.0583570084074912,0.752822639884942,-0.670093251465898,-6.93190060377253e-05,0.645406436427228,-0.500711441058636,0.0401238049585779,0.722041241683412,0.418125756106567,0.477470142880217,0.319554358137016,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,-1.32809041167303,-1.13302385647363,-0.736720255374771,-0.166310053619456,1.19643676088732,-0.229460153810717,1.77211167710117,0.15599155903367,-0.226373687855737,0.301548229358311,-0.505606529566354,-0.309560240887885,2.27581206542176,0.299675789827356,-0.509679102711927,-2.076265484159,1364384
-0.158978402791977,0.398415274521501,0.475021081989143,0.781610918507703,-0.82997724025016,0.385190525661572,-0.556382219055068,-0.366159895663754,-0.734772465467093,1.04532518165092,-0.703380996199317,1.64205318246268,0.591204099223729,-1.11437813781552,-0.297835101134804,0.524707864018533,0.643056044772144,1.09949442639396,0.715673844068166,1386095
-0.966686947509168,-0.0809947408050252,-1.54107601782265,0.933319813409858,-0.26634994295102,-0.330646149848047,-0.905935410406478,-0.392551802920302,0.0864425611408422,0.632257991677259,-0.470596999089021,-0.380837228191947,0.465342008414846,-1.64726360338857,-0.334983161237514,0.979738027766335,0.531962348209539,1.07797421085861,0.874357892657054,1458656
