"mkm7d_ctvper_original_shape_Flatness_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHH_firstorder_Median_249","mkm7d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_248","mkm7d_ctvper_wavelet.HHH_firstorder_Mean_248","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_245","mkm7d_ctvper_wavelet.LHH_firstorder_Skewness_242","mkm7d_ctvper_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_232","mkm7d_ctvper_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_229","mkm7d_ctvper_wavelet.HLH_glcm_ClusterProminence_229","mkm7d_ctvper_wavelet.HHL_glcm_ClusterShade_228","sub"
1.40288253780765,0.172343912035519,-0.306982508042105,-0.0274669197797515,-0.1677719987096,0.337895232755355,1.34687200243458,-0.303211634236903,-0.021508247143107,-0.278545121285659,-0.394115814934123,-0.304190973694734,-0.441508582478394,1085983
0.200657181245088,0.0218102494246344,0.00621088817672801,-0.414998268777976,-0.132491663768361,0.73187472222863,0.264593334227565,0.383733385079564,-0.31853489391836,0.547400842773094,-1.40732510407396,-0.30589615063218,-0.511129172164624,1125173
-1.31277195749427,0.0501481139347878,-1.14633101132638,-0.00882736271897438,-0.0970810569239811,-0.353424063386447,0.303510148792392,0.0198328815527278,-0.204426431181966,0.471652680115183,-1.47939210332315,-0.263524853808611,-0.356084712618719,1154608
0.850921800261826,-0.375717461043575,-0.242320645999494,-0.340852498340143,-0.0490196164732041,0.416600034475184,-1.61478517767387,-0.0437855545123439,-0.397280001297128,-0.213438324450608,1.11364995474044,2.1301848254735,2.27523771893966,1181124
-0.460845108394831,-0.888073547918724,-2.53662566859111,0.748662255329046,-0.143942883809751,-2.93752752767486,-0.499645676071565,0.223541461785401,0.370474057243544,2.53628954542228,2.36726079411835,-0.246497780554488,5.2737519153065,1183075
0.0637789562715629,-0.0443689701396203,-1.56951088072282,0.308128565076356,-0.190494263251563,-1.4851210042827,-0.0845797046743136,-0.696197625714634,-0.0339991138314983,3.68610891320619,-0.174286778903776,-0.306971390314309,-0.394582508148109,1232870
0.346969164738446,0.0195125797504376,0.0356151552625392,-0.35657775357951,0.0830720536344509,0.12373554761668,0.786409766299849,1.10544246105909,-0.21722883718374,-1.26110752999875,-1.7678772247496,-0.31994833656918,-0.488326006598369,1279943
-1.00254485212489,-0.637937596480004,-1.32804115354209,-0.288807963116905,-0.0615142374578485,-0.176850855049879,-0.637412541026446,0.48881178829162,-0.164561466151784,-0.248852250642833,0.180740392208643,-0.222006559008349,0.285777708496986,1329352
-1.39734278488104,0.0736450524489783,0.320646883583056,-0.360374722312338,-0.089175930392577,-0.185560370101215,0.517672833268924,-0.315301344419349,-0.506888801420796,1.42683979887566,-0.065994527548366,-0.130284550899269,-0.213775750708585,1330263
-1.21982328972274,-0.296473917057737,-0.267642975641935,0.88293026489415,-0.413203970835183,3.09355095283934,0.0261864057916809,-0.905423310852586,7.95469720770438,0.484114487293368,0.280353534217195,0.235369159635963,-0.0556672442332949,1364384
