"mkm7d_gtv_original_shape_Elongation_250","mkm7d_gtv_original_shape_Flatness_250","mkm7d_gtv_log.sigma.2.0.mm.3D_firstorder_Median_250","mkm7d_gtv_wavelet.LHL_firstorder_Median_250","mkm7d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm7d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm7d_gtv_lbp.3D.m2_firstorder_Skewness_250","mkm7d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm7d_gtv_wavelet.HLL_glcm_Imc2_249","mkm7d_gtv_wavelet.HHL_firstorder_Mean_249","mkm7d_gtv_wavelet.LHH_firstorder_90Percentile_249","mkm7d_gtv_wavelet.HLH_glcm_ClusterShade_248","mkm7d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm7d_gtv_wavelet.HHH_firstorder_Skewness_247","mkm7d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_247","mkm7d_gtv_wavelet.LLL_glcm_ClusterShade_247","mkm7d_gtv_wavelet.LLH_firstorder_Mean_246","sub"
0.69847015605371,1.10620067850787,-0.653593244501149,-0.700764991797277,-0.818002592083744,-0.834515235724337,-0.0621194230671627,-0.61279953854173,0.693453580619385,0.361376093441983,1.11165234867512,0.443661480099808,-0.0279312623658511,-0.11848496437236,-0.351947369679968,0.0790822043886184,0.272232144557935,0.0351349194928098,-0.000567258756521362,1085983
0.962137579248856,0.796438141055738,-0.295364195355522,-0.25829467234019,-0.746434186428948,0.102417726960113,0.145016015801472,-0.300251941166803,0.622630645828554,0.628521449832924,-0.750629207239774,0.414802451160534,-0.86683033981685,-0.0952060348113571,-0.383346611702744,0.200643482343241,-0.676606086439224,0.111195816074962,0.0665956402129902,1125173
-0.8858295034978,-1.6700560069843,-3.96904818855059,0.501990031511851,-0.709339142886133,-1.17968372275201,-1.32918137035327,-0.0927537951122579,-2.81779567054338,0.439326210256038,1.45028713157764,-3.17372246749319,2.70898375982967,1.79856567526114,-0.378024062494689,-0.668863475302565,-0.870363260274114,-1.89708192608792,-5.8957981170271,1154608
0.623014364482949,0.822227092376877,0.278460456320513,0.231416278304371,-0.0522890954199559,0.263578396744161,-1.71242102510897,-0.810427113761723,-1.50446444714311,-0.708673693854331,0.0441838444610263,0.258441787296652,-0.545682804068245,-0.145501608843604,-0.0661839707198321,-0.192931164143156,1.11833607745941,-0.428033587760961,0.58222625397723,1181124
1.17941388477205,-0.241603380840388,-0.774800018049406,-0.741931911399125,-0.523196968962719,-0.684542274388842,0.461725254843641,0.637573287793687,-0.0481754758394305,0.147715960990908,1.28150852437528,1.47691602235127,0.28561730110688,-0.246888540240234,-0.150890131675244,-0.771094397427667,-0.920263387831311,0.0590733497437869,-0.125412789508229,1183075
-0.643321885140262,-0.347241854915511,-0.556877110694297,-0.41743569458686,0.212922349319518,-0.389351346202219,-0.299612124364683,-0.856174883771076,0.268371461410865,-0.26253430747322,1.26079694288658,1.17981428863413,-0.396491555281793,1.80779747788172,0.66814664508551,-0.53198163754024,-1.2543602923762,0.0891854019190477,-0.478118279967144,1232870
0.753640874637782,0.738301545200129,-0.637788016093754,-0.971156496173532,-0.720160677313244,-0.760405076886199,0.0776334224669343,-0.180131963543294,0.871399124768175,0.249387543764075,-0.996617626214739,0.324142677677797,-0.00975498769485441,-0.112549086385124,-0.3612502066631,-0.0713932057231834,-0.203695412650883,0.361116258910499,-1.14265039732427,1279943
-1.48853422497875,-1.60397004644515,0.312108917359038,0.514150882893971,-0.607676545551219,-1.12395437558876,0.251206294054639,0.541522837831571,-0.917791746563904,0.400953185468939,0.391856389118285,-0.173877004664841,0.0458906652737508,-0.188639504447857,-0.347533555241185,0.0791211809062168,0.964529822710259,0.0870296163719931,0.0286854636868546,1329352
-0.447657071602672,-1.37603671622577,0.250233432974727,-0.349455747792123,-0.243090248855047,1.59880818379241,0.00941100174691583,0.0264229551383617,-1.02976370729248,-1.22227966942445,-0.860497796061765,-0.087109486289681,-0.281703859939227,-0.123499997900238,-0.266329545140328,-0.434331401417937,2.39810537397344,0.0761575379684389,0.643701521975901,1330263
0.655066831636685,-0.578075999521888,-4.94477235943995,-0.314967736058594,2.21319185096524,-0.314308761454439,-0.454613647359717,1.45827040128529,-0.767219171565466,-2.34861825787931,1.47702124739692,1.10064571319556,-1.68014188629676,-0.0517009269191412,-0.26143447510596,-2.83242875374968,-2.70520719976103,0.0663619073500965,-5.57843033122523,1364384
