"lemd_ctv_original_shape_Flatness_250","lemd_ctv_original_shape_Sphericity_250","lemd_ctv_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","lemd_ctv_wavelet.LLH_firstorder_Skewness_250","lemd_ctv_wavelet.LHH_glcm_ClusterShade_250","lemd_ctv_wavelet.LHH_glcm_InverseVariance_250","lemd_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","lemd_ctv_wavelet.HLH_firstorder_Skewness_250","lemd_ctv_wavelet.HLH_glcm_MaximumProbability_250","lemd_ctv_wavelet.HHL_firstorder_Skewness_250","lemd_ctv_wavelet.HHL_glcm_ClusterShade_250","lemd_ctv_wavelet.HHL_glcm_JointEnergy_250","lemd_ctv_wavelet.HHL_glszm_SizeZoneNonUniformityNormalized_250","lemd_ctv_wavelet.HHH_firstorder_Mean_250","lemd_ctv_wavelet.HHH_firstorder_Median_250","lemd_ctv_wavelet.HHH_firstorder_Skewness_250","lemd_ctv_wavelet.HHH_glcm_ClusterShade_250","lemd_ctv_wavelet.HHH_glcm_MaximumProbability_250","lemd_ctv_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","sub"
-0.486494399234392,-0.19048197848281,0.922754913331876,-0.616618271276727,0.203679445639612,0.00132238174399676,0.350147732858226,0.0445334158274849,-0.894390169807383,-0.781578552399769,-0.256947837865955,0.254188797578945,0.402283737277666,-0.282537402708464,-0.122478249861769,-0.126125785735401,-0.0898948591575434,0.520233273477359,-0.219440013907977,1916742
0.459911057257567,1.28562668755511,-1.18329609092546,1.22005601923656,-0.0193690200919777,0.748268234406507,-1.48496134045933,-0.0277892244659844,-0.431497218461112,-0.532435483644356,-0.231875683486559,0.364993186890082,-2.17503759012429,-1.75740894070745,0.542084767514846,-0.28590562745426,-0.282986802112107,0.168145758834774,-0.283320280693243,1980052
2.96017490846824,1.77199758818759,-0.306705357701021,0.822975136179538,-0.163556927399958,0.186316274489694,-1.06946579153199,-1.0240893710738,1.83354096504285,-1.03325430738957,-0.460486010433057,-0.743407636957432,-1.2162713611722,0.977887557710953,-0.736044489164019,0.128862715363152,-0.106200528446944,1.41626695557547,-0.124565136059614,1926770
-0.4752551970598,-0.377702884982456,-0.578142441444906,1.14377896348762,-0.106898952449282,1.00305541233915,-0.702860756055279,-0.238382854390613,-1.09370346795315,-0.570258267360472,-0.240836341457856,0.350041979871546,-1.02257087445072,0.789126660957507,0.0732497021504497,0.0745570079034863,-0.063646368069648,0.82237455803221,-0.237837148240933,1979045
-0.127209014057478,-1.2071542495553,1.17045174093561,-1.8389494144922,-0.150387348396503,0.958517381905506,0.116319776923753,-0.259128044332376,-0.506344066992647,-0.172731559296028,-0.238034228202484,-0.509705739095786,-0.106798994305802,0.547805531348355,0.860092144300627,0.00120257780295205,-0.0974055899374933,0.217325652003783,-0.163957481807084,2196212
-0.315626994903981,-0.187534078982892,0.500199479559984,0.893202336061372,0.109618285001294,-1.26227958064366,0.612980098110046,1.26417636085904,0.399474519731653,2.82481859760057,1.69475149837112,0.893842973824319,0.397225416144722,-0.193027284561877,-0.154665573270528,-1.50281697060898,-0.218013935656787,0.540789509932796,-0.217928057187798,2393207
-0.708144632398257,0.31578430629246,-0.501205549617308,-0.327079054092878,-0.268897575943353,1.5842029922928,-0.0696775679756474,-0.306373135830866,-1.44820695165106,-1.01030549025948,-0.593119744870353,-1.0051332848472,0.277970715748761,-0.596068265393105,1.040036096903,0.348139517395136,-0.0819183804791149,-0.928577077077028,-0.276977836373051,2146138
0.938782301831109,1.14788882008765,-0.882024837721703,-1.03018880951662,-0.0513442513766758,-2.18645403354913,-4.61259495943039,-0.329203572872893,2.07739722793408,0.0394406213517249,-0.193032716369691,2.1345269573064,-1.04274075987768,-0.198083507980561,-0.239355281667581,-0.00414117219592943,-0.0823288482880079,1.38398261356257,5.38800020607919,2228399
-2.2421431286749,-0.904479958601092,-1.2337233433076,-0.301087813813111,0.453748953202626,1.69322418939888,0.656537980646892,-0.683152152828132,-1.67008594379651,0.0664844899513715,0.317796431255819,-1.41505447122498,1.33362433207351,4.93253602959701,3.63184705289823,0.829287803104787,7.37190294611097,-3.33346945951821,-0.284726924038801,2144796
0.397288091869931,0.650972906216635,-0.184010229468141,-0.76188554973248,-0.358920764124511,1.43507004395796,1.62700349672241,-0.329644203933388,-1.72125549726204,-0.270175805696037,-0.298699927607055,-1.40613172946961,1.56342574857173,0.263594697297829,-1.07949029108002,0.0205124570966755,3.81645114614483,-3.17448090471648,-0.284657486532054,2234271
