"mkm5d_gtvper_original_shape_Elongation_250","mkm5d_gtvper_original_shape_Flatness_250","mkm5d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm5d_gtvper_wavelet.LHL_firstorder_Median_250","mkm5d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_gtvper_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm5d_gtvper_wavelet.HLH_firstorder_Median_250","mkm5d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm5d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm5d_gtvper_wavelet.HHL_firstorder_Median_250","mkm5d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm5d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm5d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm5d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm5d_gtvper_wavelet.HHH_firstorder_Median_250","mkm5d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm5d_gtvper_wavelet.HHH_glcm_ClusterShade_250","mkm5d_gtvper_wavelet.HHH_glcm_Contrast_250","sub"
1.02769013153375,1.31168292717136,0.213991432266029,-0.415909414058641,-0.325984081177567,0.0460834578035732,0.546936474014001,-0.0513142941717657,-0.203024617473559,1.0727270859596,0.107605280985718,-0.0777156922165461,-0.0541146419391147,-0.750287737779516,-0.333340744423787,0.47402328486728,-0.163060529425113,-0.0386729892965056,-0.016613584481861,1085983
0.903315011727641,-0.684619025977092,0.46929476082095,0.939542795860114,0.483780095106907,0.446548878912238,0.243521190662137,-0.371287810283415,-0.220753428486777,0.49291868050706,0.649934604079855,-1.00862738975409,-0.549723386752611,-1.02334716268867,-0.628061476800448,-1.11764610280295,0.319095409028667,0.130168122187049,-0.414663433066153,1125173
-1.09125817683295,-1.6945783928603,-2.12955650585317,-0.516516078370827,1.5027033205159,0.715010861630004,-5.36917109068304,0.282246925183311,-0.2269369850476,-0.674265863814348,-0.771947051090736,-0.118877948179018,-0.0959867558066475,0.0476783167573295,2.16693399531371,3.09992545943687,0.863077825850047,0.265707556690022,-0.122668795825852,1154608
0.128547106063381,0.978025873237056,0.780057243233632,-0.725143230866027,-0.104239321459519,-0.0931796280017885,0.118276274241461,3.11811658753299,-0.212945485489585,-0.154567947608306,0.164836185482504,0.134242613053264,-0.515071308924072,0.445184964302135,-0.442107479108596,0.152699270758204,-1.76923187466856,-0.139334052095269,-0.528766075401204,1181124
1.3884677017123,0.612247159021528,1.30833151910578,0.687352143728302,-0.423751206706563,-0.768735497214486,-0.325836946663899,0.0703276572965399,-0.226342868034486,-2.86664661609965,-1.3410622787036,0.263911595559218,-0.334653008295274,-0.704747655526682,2.19200740582408,2.50878027577333,0.446542256379703,0.184317553150822,0.0824388340071164,1183075
-0.515882743954256,0.174462190666563,-0.627308311878729,-1.2260371371112,-0.68799635996027,1.69888909911394,-1.86640233803664,0.316210886556796,-0.227197854321873,1.73145908725068,1.04052388643469,-0.836074076460632,-0.18630407773078,0.0900425369861403,1.61785657417076,3.06459937544726,0.283136954077902,0.121144863165954,-0.187520434412609,1232870
0.0607759317154871,-0.314533799260688,-0.303944369947447,-1.42150742604923,1.14245882828445,1.07673657091478,1.2402738560094,-0.0180645833820218,-0.0662461357860124,1.50828311445028,1.21196362839738,-0.213651702786987,-0.158383909955358,-0.515515379054858,-0.538642312398101,-0.831692082672101,0.143653921457131,0.0591086290529329,-0.462488330837381,1279943
-0.201139121923733,-0.906227840114156,-0.258830902107847,0.0012444786529837,0.57132690204681,0.346771951577612,1.12077643471736,-0.11493116046723,-0.224661464660798,-0.455691173280018,-0.373863751254841,-0.754754496300183,-0.295921990424557,-0.677022501151238,-0.205606193883845,0.662944905236686,0.237691222988367,0.425029798149018,0.407375174458352,1329352
0.300674203552877,-1.04583905399901,-0.0228446384526273,-0.899472877783819,0.232477629620708,-1.3636238688441,-0.829832545994733,-1.13104128243708,-0.194146113657878,-0.0482428928314315,0.155248337570846,-0.33253507339281,-0.157116151778362,-0.0381650667145057,-0.219535980577897,-0.127982659046167,-0.239323198987037,0.0966299399774394,-0.631919086650657,1330263
-0.778798785706111,-1.81078084550867,-2.74524487445361,-0.323738353091283,-0.698501054535996,-1.81671979190438,-3.42292973057513,-1.38209917058124,-0.227079397995428,-1.27110314740581,-2.44344188144403,0.455687297133929,-0.0787089566368449,-0.436562852507405,1.83719051135445,1.92891920588578,-0.470541823147099,0.371402516444379,-0.162981659156932,1364384
