"lemd_prg_lbp.3D.m2_firstorder_Maximum_246","lemd_prg_logarithm_firstorder_Minimum_245","lemd_prg_wavelet.HHL_firstorder_Skewness_243","lemd_prg_logarithm_firstorder_RootMeanSquared_243","lemd_prg_lbp.3D.k_glszm_LargeAreaEmphasis_238","lemd_prg_wavelet.LHH_firstorder_Skewness_236","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_234","lemd_prg_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_234","lemd_prg_wavelet.HLH_firstorder_Skewness_233","sub"
-0.476656442192434,1.12353393826469,-0.441572926241781,1.05270342297618,0.272790728871011,2.58098392092512,-0.352111103357135,1.29257895978184,-0.0767840327782728,1916742
-0.542270040178927,-0.77718132450164,-0.177081534793022,-1.7002299132776,-0.324002524488764,0.406932164509465,0.155591478745442,1.26840223294808,-0.579286878894085,1980052
-0.542270040178927,0.972586619671642,-0.0892309607895245,0.64583800155777,-0.314485296185207,-1.89571494192167,0.201121700989452,-0.238480543309813,-0.93467042260071,1926770
-0.542270040178927,0.182757366634833,1.31002153333886,0.826973534325942,-0.368086707642544,0.218941815810614,-0.351626476726483,2.15320950086614,-0.279158752455277,2196212
-0.37703495047561,-0.981071834602168,2.39224551936297,0.613094283281259,-0.214139268787232,-0.44888214395652,-0.206410358025642,-0.393405236791665,1.69950174614553,2393207
-0.384861371907707,0.94489073970404,-0.826350173974539,0.665492272570716,-0.323332933907344,-0.0475970929052331,0.162245054249913,-1.12317729697982,-0.568130648200764,2146138
-0.542270040178927,0.494999010457055,-0.229177128934752,-0.0717528080622822,-0.354045995773021,-0.101862565405277,0.319489121126386,0.476079871190622,-0.0855050634569122,2228399
-0.476656442192434,1.00305250405441,-0.151758472129706,0.801358618560587,-0.340660443547409,-0.273175595527794,0.315372630071173,-0.52840281219921,-0.394958025990453,2234271
0.207780446657439,-0.694674977328587,0.807701393186807,-1.28371211785994,-0.378213630342033,-0.293545317952911,-0.361358246767746,-2.4012167311978,0.226320216704715,2296332
-0.542270040178927,1.11249580480492,-0.00963103623840298,0.866207833826562,-0.246267892490597,-0.568975263753197,0.445623908866252,-0.698975032654539,-0.688856137243633,1684230
0.0230698434871167,0.354132934049772,0.709223710562988,0.0604998050085131,-0.297191584008224,-0.158209464918812,-0.491740659338918,0.353432973095225,2.82509774853693,1720713
-0.542270040178927,-2.05585203434888,-2.8227171493317,0.104157419302757,-0.147816224754416,-0.735891171351998,4.50162662521187,0.0572521935714338,1.56949552875708,2186951
-0.384861371907707,0.514804825949374,-0.116673912059819,0.645659185284236,-0.303241440332283,0.149783789764666,0.201388232933645,0.945406533969015,-0.493870019536044,2439458
0.112571820498639,-1.9288942201266,1.46096109446259,1.31313365887329,0.113660219260199,0.256015411490617,1.7899017480945,-0.0973103775937433,-0.506805384624284,2135748
-0.542270040178927,-0.379952918757102,-0.389429524674751,-1.08359520282273,-0.0143513345144883,1.16916407700069,0.281481659575789,-1.06987016368232,-0.0872153477291043,2141116
0.789890290046922,-0.351533305044424,-0.738836583180724,-1.22874045047473,0.151516214304182,0.93731691609387,0.236620734606589,-1.29708856479194,0.597798989073087,2108003
-0.542270040178927,0.989068230915224,-1.06313209134451,0.656619065403181,-0.353757665280292,0.484133568094056,0.326907734315925,-0.583487843007893,-0.398829197522681,2006164
1.12193965964257,-0.721357257181338,-0.514342381683168,-1.83860424978255,-0.325253853463054,-1.17805058361099,0.419385861261985,-0.238480543309813,-0.689301961598903,308862
