"mkm2d_ptvper_original_firstorder_10Percentile_250","mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.HHH_firstorder_Median_250","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptvper_gradient_firstorder_Skewness_250","mkm2d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ptvper_wavelet.LHL_firstorder_Skewness_249","mkm2d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm2d_ptvper_original_shape_Flatness_248","mkm2d_ptvper_original_shape_SurfaceVolumeRatio_248","mkm2d_ptvper_wavelet.HHL_firstorder_Skewness_248","mkm2d_ptvper_lbp.3D.m2_firstorder_90Percentile_248","mkm2d_ptvper_lbp.3D.m2_firstorder_Variance_248","mkm2d_ptvper_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm2d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_247","sub"
-0.0892842733096423,-0.15965411261296,-1.08823911368499,-0.283254732876546,0.0070002419749084,0.0416157161820456,0.231110912657017,0.226581078123471,-2.24037776039267,-0.124724659431206,-0.469236210475343,0.685585078784794,1.28773345349569,-0.188127279008228,-0.290570665935965,0.191005971291702,-0.0407318262790575,0.740149245881893,-0.108968272514473,1085983
0.00463486201632814,-0.323159148535499,-0.63412701018746,0.319477833660635,0.50185385557865,-0.151025042121508,0.439639223117818,0.253591779779038,-0.21942152122145,-0.822942461994014,-0.515911257042819,0.0933686544433521,0.0020267008965909,-0.117840883505965,-0.400047466038983,-0.322942197354652,-1.01748567570611,1.63942061343686,0.292475337109379,1125173
0.657081757206027,-0.133496793986904,-0.457110041390296,-0.36873361705295,0.475633966949905,0.56580581455192,0.801041144805202,0.306734011472408,-1.19535265893059,-1.42415039386679,1.14803819994928,-0.217714044694858,-1.05817960667768,-0.0576298016652,-0.332050957557151,-0.0440378925318839,-0.967640250576475,-0.200401331410784,-0.275215454493278,1154608
-0.407389430928556,-0.0893995408972839,0.616704328108785,0.435985695017921,-0.798614730863501,0.042920051495725,-0.684202104946809,-0.159500243230428,0.664693839680847,1.06958394442726,-0.591938983920061,-0.177307558456607,0.780671015151353,-0.184230533658342,0.701441279099501,0.737095740119225,-0.249683830290353,-0.288717011170967,-0.258291718586352,1181124
-0.766145872672006,-0.0733950418525208,0.933841673010443,-0.475235897563771,-0.945330380556996,-2.55766814675628,0.788616462115617,0.429786090484036,1.09691722031833,-0.568630263438041,-1.33919854989213,-0.0545277908597146,0.406249523139593,-0.0514746362123101,-0.927065311958083,-0.00989125245585491,2.11288345080337,0.453755929446389,-0.378349313646677,1183075
0.192203476167565,0.249560588879017,-1.26610591120656,-0.450918339318361,0.596332789228955,-2.24033349526068,-0.233829334093721,0.232685519236985,-1.33107577885456,1.54155986076324,-0.741569893842308,-0.162592525410949,0.132815037026108,8.1776297538072,-0.680371806826084,-0.495935692195064,2.90510603732156,0.490171652448389,-0.395633746053876,1232870
0.865162562240034,-0.282489347040566,-2.17832514387112,0.824755257188837,0.638203845371264,0.0944518394255032,-1.76772353513656,-0.00352331352399197,1.47500177386111,0.135972060965673,-0.10302281081075,-0.204040202666963,0.0528274881475076,-0.346588467025009,2.47199497916702,0.433571867535485,-0.306211149023558,0.111738264994179,0.327333793391712,1279943
-0.308327408397887,-0.254868176978617,-0.176970818146344,0.106491027096169,0.280126639188776,0.885133423171501,-0.679950235214485,-2.07740761859841,-0.853331936547579,0.611530848089516,0.503962636038696,-0.213827551632593,-0.782064036551383,-0.238408969571237,-0.178354345452762,0.108940555841171,0.155955932829503,-0.315901313684883,-0.403356578354506,1329352
-0.537386234359312,-0.282361911939176,0.144954017886925,-0.390390444853649,-0.577016228937639,-0.0442462042179684,-0.625496400026542,0.000517180962155909,-0.635573604659515,-0.132387119666051,-0.217031739122887,-0.162283906134466,-1.36273625294635,-0.132961324197739,-0.547847502744224,1.13809590196391,-0.434812498197396,-0.33876141840321,-0.185037670316022,1330263
-0.310539747984436,0.00940722564067619,1.16229502320814,-0.339801220298842,-2.79275998405893,-2.04655732289673,-0.714010495369928,-1.22926734914628,0.578383413386816,-0.44580463076501,0.808101014406065,-0.223311658333728,-0.797302960312305,0.0713237880780497,-0.584590095183886,-0.995824721624438,-1.47307548395034,-0.184989795450108,-0.405761886511329,1364384
-2.51777412499956,-0.0365407364027807,0.601011689958218,-0.598382531740447,-0.582983386790581,-0.689458936855687,1.10249655273008,0.530063063028451,-0.579636172132998,-2.44377567887441,0.472283770196826,-0.174030943547539,1.13132504707476,-0.100821180574597,-1.36789595501357,0.898432362885438,-0.371856378713339,-0.175405178735666,-0.38368760327567,1386095
0.431190549269085,-0.315754300985906,0.527091314600909,-0.293128140626363,-0.553732782082759,-0.404444336709184,0.219324111831318,0.215164774187042,-0.691822514742492,-0.123092453083278,-0.204029070630397,-0.171876311228456,-1.45151532626446,-0.25166285720822,-0.654876373873866,1.28003026993151,1.28618444139324,-0.242931122587989,-0.397585836458713,1458656
-0.908397511253021,-0.269616407572548,0.62181072345172,0.148877690930868,-1.06618928147926,-1.67884882436762,0.263176023941522,0.192779722566888,-0.470323971952683,0.286138259476044,-0.964658100394139,-0.209245506255451,1.33641822073201,-0.0338641452743281,-0.506424322643075,1.0965903692103,1.2459138219214,-0.317504776192618,-0.0977114839882468,1485662
0.308176991850675,-0.281606012137949,0.601407221859144,0.144652492201677,-0.521777794161708,-0.866322633198495,-0.548960329940172,-0.0470732773296395,-0.510711450000082,0.0703009399199487,-0.111110567237235,-0.212846688742456,0.25646500049719,-0.155126427141285,0.232863017291755,0.604480583266482,-0.29912662951063,-0.309185999099958,-0.374890943983541,1497807
1.05370366764518,-0.300431108572111,-0.206981040273407,0.408265459640573,0.351714260801651,0.887135475073985,1.46227222588889,0.379008278692966,1.11226700396184,-0.17140343588725,0.338590286070616,-0.183899362854445,-0.688605984569223,-0.166701412377106,-0.174967094577806,-1.42382997194894,-1.28561605479124,0.214674244007347,0.0993026695300224,1501387
0.75430296104465,-0.137285444305475,0.619109106934907,-0.304659999068018,-0.00226682171265986,-1.17103967524823,0.594929820527736,0.273224673114248,-1.21250799989007,-1.99281576456955,-0.0381274368183206,0.202656463369034,0.0109827969647154,-0.0897910338648194,-0.665852663423181,1.01688773968928,-0.493455993614639,0.659580253255473,-0.311126776098813,1518948
-0.53419447240402,-0.183505299636406,-0.668330357134739,-0.0104852791270739,1.23416683460645,0.0109552480482016,0.116534504774165,0.416370316847134,0.732311986808661,-0.823278786527868,0.0250957359193035,-0.192093742131238,0.631565493020372,-0.261121802033614,7.98193906876041e-05,-0.569223376024437,-1.44675472474391,-0.161530058972145,-0.382317052848655,1526417
-2.33018593291259,8.68005012120059,-0.631823871405972,-0.968171169902537,-0.20189709854575,-0.165585797519954,-0.271640439781117,0.0558367118550172,-0.248813562372565,-0.430527801565562,-1.00863466552438,-0.22228339533728,0.146881836117693,-0.15718112512674,-0.816453496550981,0.188742187412916,0.0681052368088487,-0.337219832700075,-0.325373052073728,1565177
