"mkm5d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm5d_gtvper_wavelet.LHL_firstorder_Median_250","mkm5d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm5d_gtvper_wavelet.HHH_glcm_Contrast_250","mkm5d_gtvper_wavelet.HHH_glcm_JointEnergy_250","mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_250","mkm5d_gtvper_lbp.3D.m2_glcm_ClusterProminence_250","mkm5d_gtvper_original_shape_Elongation_249","mkm5d_gtvper_original_shape_SurfaceVolumeRatio_249","mkm5d_gtvper_lbp.3D.m2_firstorder_Skewness_249","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_249","mkm5d_gtvper_original_shape_Flatness_248","mkm5d_gtvper_original_glcm_Imc2_248","mkm5d_gtvper_wavelet.HHL_firstorder_Median_248","mkm5d_gtvper_wavelet.HHH_firstorder_Mean_248","mkm5d_gtvper_wavelet.HHH_firstorder_Median_248","mkm5d_gtvper_lbp.3D.m2_glcm_Imc2_248","mkm5d_gtvper_wavelet.LLH_glcm_Imc1_248","sub"
0.213991432266029,-0.415909414058641,-0.750287737779516,-0.016613584481861,-0.736609979556027,0.234142000409542,-0.191738156187941,0.105221738041201,1.02769013153375,-0.883493588008831,0.466021222185737,-0.110554773449418,1.31168292717136,0.321564656882828,0.107605280985718,-0.333340744423787,0.47402328486728,0.116724825576999,0.891652469436378,1085983
0.46929476082095,0.939542795860114,-1.02334716268867,-0.414663433066153,-0.135545421443114,0.0956724967950025,0.167956587122375,-0.494397909968445,0.903315011727641,-0.101898225844604,0.285819009579734,0.513710964638361,-0.684619025977092,-0.632377491734709,0.649934604079855,-0.628061476800448,-1.11764610280295,-0.0901032166400598,0.590748872195814,1125173
-2.12955650585317,-0.516516078370827,0.0476783167573295,-0.122668795825852,-0.671363839599149,-1.61460293241701,-1.33616375881645,-0.190419233058838,-1.09125817683295,1.75088930515183,-4.54631028248443,-0.0436464582875623,-1.6945783928603,0.564587753248097,-0.771947051090736,2.16693399531371,3.09992545943687,0.226201855072115,-4.16577970421542,1154608
0.780057243233632,-0.725143230866027,0.445184964302135,-0.528766075401204,0.675496432004406,-1.32254110953213,-0.600738999790293,-1.15464750464898,0.128547106063381,-0.103970383034318,0.432942172246806,-0.570296132639581,0.978025873237056,0.532031002182521,0.164836185482504,-0.442107479108596,0.152699270758204,0.0223544829086101,0.141310420621132,1181124
1.30833151910578,0.687352143728302,-0.704747655526682,0.0824388340071164,-0.586472514579456,0.744768140998412,0.739442371733628,0.637712550393472,1.3884677017123,-0.236949225246524,0.059162735883165,-0.00266627104735053,0.612247159021528,0.0994704678082585,-1.3410622787036,2.19200740582408,2.50878027577333,0.293796179627573,-0.691625306624143,1183075
-0.627308311878729,-1.2260371371112,0.0900425369861403,-0.187520434412609,-0.699811379375944,0.491891764660332,0.154337259380434,-0.105784401382498,-0.515882743954256,0.645630178101319,0.918165766334997,3.2691888406197,0.174462190666563,0.359125537423735,1.04052388643469,1.61785657417076,3.06459937544726,0.299238417788867,-0.444818728528411,1232870
-0.303944369947447,-1.42150742604923,-0.515515379054858,-0.462488330837381,0.121185699277054,-0.00278968448833087,-0.440688740421992,0.56937363204028,0.0607759317154871,0.153425922093812,0.825827645106284,0.298250719424445,-0.314533799260688,0.374778971104069,1.21196362839738,-0.538642312398101,-0.831692082672101,0.214826930400187,0.783098452693208,1279943
-0.258830902107847,0.0012444786529837,-0.677022501151238,0.407375174458352,-1.00811191763782,-0.0986469246124428,-0.518424908743053,0.85100043405811,-0.201139121923733,-0.541548722030418,-1.04210151949742,0.362348427450114,-0.906227840114156,0.244947832991056,-0.373863751254841,-0.205606193883845,0.662944905236686,0.240686650019893,0.147864502309685,1329352
-0.0228446384526273,-0.899472877783819,-0.0381650667145057,-0.631919086650657,1.30739987649393,-1.03338483104297,-0.468128391955444,-0.509075664567704,0.300674203552877,-0.393082761067541,-1.61992224596493,0.893833075488644,-1.04583905399901,0.332672257447563,0.155248337570846,-0.219535980577897,-0.127982659046167,0.0302367905067622,0.061811672781733,1330263
-2.74524487445361,-0.323738353091283,-0.436562852507405,-0.162981659156932,-0.68339683575877,-1.36817039236528,-4.25478089365108,-2.0740899956753,-0.778798785706111,-0.0505483638997014,-3.00253849863336,-1.45800710638477,-1.81078084550867,0.562442801840139,-2.44344188144403,1.83719051135445,1.92891920588578,0.14762034872398,-3.50603039134819,1364384
