"letd_ctv_original_shape_Flatness_250","letd_ctv_original_shape_Sphericity_250","letd_ctv_wavelet.LLH_firstorder_Skewness_250","letd_ctv_wavelet.LLH_glcm_Correlation_250","letd_ctv_wavelet.LLH_glcm_Imc2_250","letd_ctv_wavelet.LHL_firstorder_90Percentile_250","letd_ctv_wavelet.LHH_firstorder_Skewness_250","letd_ctv_wavelet.LHH_glcm_ClusterShade_250","letd_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_250","letd_ctv_wavelet.HLH_firstorder_Mean_250","letd_ctv_wavelet.HLH_firstorder_Median_250","letd_ctv_wavelet.HHL_firstorder_Median_250","letd_ctv_wavelet.HHL_firstorder_Skewness_250","letd_ctv_wavelet.HHL_glcm_JointEnergy_250","letd_ctv_wavelet.HHH_firstorder_Median_250","letd_ctv_wavelet.HHH_firstorder_Skewness_250","letd_ctv_wavelet.HHH_glcm_ClusterShade_250","letd_ctv_lbp.3D.m2_firstorder_Kurtosis_250","letd_ctv_lbp.3D.m2_glcm_JointAverage_250","sub"
-0.505096652026932,-0.189121296947248,0.150897922868373,-1.40101949744206,0.133267022071821,-0.972240881831634,-1.2026210850444,-0.0658771639731445,-0.248122767560387,0.464117169755576,0.201314482087542,0.25357162296966,-0.143322746461802,0.0745463867879449,-0.131731410051036,0.032764259649211,0.078354482121398,0.240157788379661,0.390121693410867,1916742
0.639342192735927,1.03764967139655,-0.0967650036531425,1.01447209741021,1.4549082745993,3.83087610704674,-1.97822574921346,-0.425868340356486,-0.392206807081416,-0.305873385306372,-1.65177337370564,-0.696333748785547,0.849807365007387,0.698196613501188,0.430623686250038,1.71710946083746,1.10070122137204,-0.598554905717908,-2.89323543028955,1980052
2.81592150516194,1.56168235854584,1.19157228345363,-0.460747481694595,0.95135853815819,0.0243581572220475,-0.623938896658274,-0.0576524774551339,-0.257875766010668,-0.122362957032229,0.0599364691311458,0.750673577825866,-0.312204525682991,-0.537572836279135,-0.138221302604206,0.533307909357697,0.100533497219221,-0.378929819741098,0.827284048740091,1926770
-0.137686870075538,-0.26905589386865,0.124824674648553,-2.72094922462545,0.999239982497892,-0.807262004873837,0.0377121256920074,0.0116953586238943,-0.277105939560992,0.128728967674337,-0.171218825193437,-0.175509590179509,-0.0881776649059118,0.49268808284176,0.245898105257948,-0.245290951021582,0.0553500891706772,0.0157054414408667,-0.31362856705801,1979045
-0.133664798187234,-1.24596929320772,0.00665595662864352,-1.00227201996459,-2.20329997704815,-0.182610680829406,-0.115550391114085,0.0104825826391871,-0.217267913410121,0.00562062380282615,-0.226015713798191,-0.382674315224825,-0.147631569071866,-0.472786391222321,0.140412002146035,0.0940198322027359,0.0890648586690431,0.251434239692072,-0.199565394283247,2196212
-0.334925221902818,-0.0812628250430405,-1.08029424320605,0.511711944345727,0.346314979785535,-0.816443162244571,2.80245985036739,0.289579775131228,-0.00322661626114234,-0.240522449876453,0.0475341011362381,0.0224358243695692,2.12261768233865,0.817797852472925,0.0285474862120089,-3.89878292220696,-0.82690474627566,-0.368929198168611,0.499855681306307,2393207
-0.652704912185832,0.181596337199893,0.748555568846376,-0.203652275977332,-0.189310980122418,-0.309897958383473,-0.0973817694604455,0.0165608802072238,-0.420458891471771,2.34698167873394,2.10109806007033,0.42018678608836,-0.129123944623595,-0.700862012982862,-1.0132371581363,-0.178028510594032,-0.111365207057508,0.634955481536095,-0.417547135237521,2146138
0.993316382489843,1.18817350833874,-0.771863251410087,0.753005754761717,-1.41192105063219,-1.24381059183916,0.0498670343088702,0.0201952688112053,-0.0178096010352658,-0.20174211708148,-0.211647584632535,-0.176815786089719,-0.627280668902155,1.00561780477679,-0.0273977606831879,0.142247878078562,0.0803764701681348,-0.539942681701252,0.299935253116524,2228399
-2.41840669461336,-0.855622942957469,0.457789468010084,0.742552913752855,1.18131836485062,0.863116760722,0.192139482382307,-0.00516643505870928,-0.464915050728619,-2.44104665763134,-3.11013949433524,-2.75683790474229,-0.392785944843589,-0.708681411635874,7.70369634762446,-0.228745618298132,-1.64101234699799,0.143815133914754,-0.325580456540737,2144796
0.372445600611367,0.753286258832974,0.736853285065362,-1.22058709194831,-1.12880970359421,0.165775971405121,-0.310407460653769,-0.078118125211804,-0.454970133001717,-0.413810505182179,0.648366035775337,0.122991191080837,-0.421325385562259,-0.994743119975064,-0.962458998538343,-0.082953884183595,-0.862529393844554,-0.661725805734916,-0.478295566276786,2234271
