"mkm8d_ptv4_lbp.3D.m2_firstorder_Maximum_246","sub"
-0.53153265218715,1085983
-0.306333408305377,1125173
1.69556411555485,1154608
-0.53153265218715,1181124
-0.53153265218715,1183075
-0.53153265218715,1232870
-0.306333408305377,1279943
-0.53153265218715,1329352
-0.53153265218715,1330263
0.435590312821902,1364384
-0.53153265218715,1386095
-0.437661502540816,1458656
-0.53153265218715,1485662
1.37847856256685,1497807
-0.437661502540816,1501387
-0.53153265218715,1518948
-0.53153265218715,1526417
3.00631414090543,1565177
-0.140089985093496,1606693
0.0417222855883859,1612262
-0.53153265218715,1614566
-0.437661502540816,1644034
-0.306333408305377,1668599
-0.437661502540816,1671370
-0.53153265218715,1684230
-0.53153265218715,1692385
4.43189204328279,1720713
-0.53153265218715,1738800
1.1531780225039,1740845
-0.53153265218715,1742294
-0.306333408305377,1767700
3.05137449369635,1768972
2.32322301397012,1889409
-0.53153265218715,1915938
-0.364034180843728,1916742
-0.53153265218715,1919296
-0.53153265218715,1926770
1.07388951821752,1938156
-0.53153265218715,1938561
-0.53153265218715,1966316
-0.53153265218715,1967281
-0.53153265218715,1973544
-0.437661502540816,1975401
-0.437661502540816,1976407
-0.53153265218715,1978972
-0.53153265218715,1979045
0.63929521455185,1979422
-0.025578745570045,1980052
-0.437661502540816,2001182
-0.437661502540816,2002465
0.737243269055031,2004451
-0.53153265218715,2006164
-0.234536191650453,2007309
-0.53153265218715,2009915
-0.35582087270342,2010259
0.702730444918884,2010554
-0.53153265218715,2026671
-0.000181253044397965,2033049
-0.53153265218715,2034136
-0.53153265218715,2040495
-2.92454543574584,2047354
-0.306333408305377,2051378
-0.53153265218715,2055667
1.97374233239962,2057358
1.0839475260576,2059713
-0.53153265218715,2069079
-0.53153265218715,2070958
-0.306333408305377,2072215
-0.53153265218715,2075832
-0.53153265218715,2075846
-0.437661502540816,2076301
2.63280586655811,2078198
-0.306333408305377,2078899
-0.53153265218715,2085349
-0.53153265218715,2086044
1.35646364449731,2091555
1.96708212431818,2092954
-0.53153265218715,2096627
-0.437661502540816,2100050
-0.53153265218715,2108003
-0.53153265218715,2109902
-0.53153265218715,2110540
-0.437661502540816,2116787
-0.53153265218715,2119177
-0.53153265218715,2131601
-0.53153265218715,2132424
-0.306333408305377,2132982
-0.437661502540816,2133204
-0.306333408305377,2133380
2.26802111620166,2134220
1.52191431266591,2135748
-0.53153265218715,2137799
-0.53153265218715,2138375
-0.437661502540816,2138678
-0.53153265218715,2139733
-0.53153265218715,2141116
-0.53153265218715,2144796
-0.53153265218715,2145166
-0.53153265218715,2145694
-0.306333408305377,2146138
-0.437661502540816,2151024
-0.53153265218715,215131
-0.53153265218715,2152442
-0.53153265218715,2157529
-0.437661502540816,2158101
-0.437661502540816,2158329
-0.53153265218715,2168082
-0.53153265218715,2172217
-0.53153265218715,2176530
0.211478379040245,2176784
-0.53153265218715,2181724
-0.53153265218715,2183291
0.209355771807395,2183356
-0.0284707470448751,2185290
-0.53153265218715,2186951
-0.0998934122704513,2196212
-0.53153265218715,2199403
-0.53153265218715,2200416
-0.53153265218715,2200813
-0.53153265218715,2205389
-0.53153265218715,2212664
-0.53153265218715,2217034
-0.53153265218715,2218615
0.83040476799683,2219842
0.206669117962693,2224150
-0.53153265218715,2228399
-0.437661502540816,2228400
-0.437661502540816,2234271
-0.437661502540816,2234422
-0.53153265218715,2237571
-0.53153265218715,2244172
-0.437661502540816,2247869
-0.53153265218715,2250648
-0.437661502540816,2250836
2.15752279402454,2267382
-0.0139093348317726,2269346
-0.437661502540816,2271329
1.13064495686622,2274521
1.05061213081484,2276121
-0.53153265218715,2278618
0.231686940246419,2285214
2.54873478369896,2286108
-0.53153265218715,2293123
0.176696031162887,2294852
-0.306333408305377,2294873
-0.437661502540816,2296332
-0.437661502540816,2305114
-0.437661502540816,2305115
-0.53153265218715,2306459
-0.306333408305377,2306893
-0.306333408305377,2317120
4.61097121441354,2319068
-0.437661502540816,2321962
-0.243531786881927,2331869
1.97011491869045,2336735
-0.331492020734578,2339674
1.6761646938615,2340155
-0.0284707470449076,2340322
-0.53153265218715,2350037
-0.53153265218715,2352038
0.800380673513872,2359944
-0.306333408305377,2381907
1.58060610629389,2393207
1.86770522439724,2395415
-0.437661502540816,2395943
-0.53153265218715,2401405
-0.437661502540816,2405144
-0.437661502540816,2414406
-0.485329634264586,2419459
-0.53153265218715,2425694
1.53882740548235,2426863
-0.261282110626183,2430773
-0.53153265218715,2439458
0.39796972851051,2443354
-0.28076618139835,2445526
-0.53153265218715,2448298
-0.269754824242126,2453577
-0.53153265218715,2474709
2.8662388624685,2480056
0.726173341874805,2480330
-0.53153265218715,2487135
2.82496405209486,2488660
-0.53153265218715,2490180
1.89946031841183,2493534
-0.53153265218715,2498991
-0.53153265218715,2500377
-0.53153265218715,2504802
1.20995522739415,2510402
0.664895530494456,2520618
1.16509708333544,2559453
-0.53153265218715,277752
0.454655352614147,308862
-0.437661502540816,58325
-0.306333408305377,92173
1.37978324973482,923666
0.193633387541711,965005
-0.53153265218715,983079
