"mkm10d_gtvper_wavelet.HLH_glrlm_ShortRunLowGrayLevelEmphasis_240","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_234","mkm10d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_233","mkm10d_gtvper_original_shape_Elongation_232","mkm10d_gtvper_lbp.3D.k_glcm_Idmn_232","mkm10d_gtvper_lbp.3D.m2_firstorder_RootMeanSquared_232","mkm10d_gtvper_wavelet.LHH_glcm_ClusterShade_230","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_230","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_230","mkm10d_gtvper_lbp.3D.k_firstorder_Range_230","mkm10d_gtvper_lbp.3D.m2_firstorder_Skewness_227","mkm10d_gtvper_wavelet.LHH_gldm_GrayLevelVariance_226","sub"
-0.195706948704295,-0.0544608245479886,-0.222258427084105,1.02769013153375,0.0934049086600957,-1.07102533888557,-0.129255374193315,-0.0806857206339365,-0.313797612461027,0.426381950749305,0.562022316804822,-0.454188541351466,1085983
-0.200111872163955,0.0463990092906661,-0.233712963228177,0.903315011727641,0.45206173753345,-0.154035527181913,-0.0656841515877851,-0.376766967248993,-0.356731319898353,0.53905546121721,0.443830301828222,-0.57837256432744,1125173
0.345788680716916,0.52686486252905,-0.261606513576414,-1.09125817683295,1.82068863422813,3.42936966931208,0.367087107934227,0.224657197699682,-0.338371286080306,1.63616856817805,-4.35557089943901,0.349633393448199,1154608
-0.712007389146306,-0.208696465375646,-0.24300566184494,0.128547106063381,0.236776543259748,-0.376783174444087,-0.156951803067883,3.17180262726425,-0.237672270318431,-1.05811780216424,0.301241574848694,-0.262043648310412,1181124
-0.490731054291084,-0.069405847424755,-0.258894722731757,1.3884677017123,-0.831352484575253,0.161268289850035,-0.157452655072206,0.121499554783336,-0.351477420359611,-0.413640246082812,-0.0621841985533068,-0.177439769056925,1183075
0.076841009535938,0.0774469262418686,-0.261528573563958,-0.515882743954256,-1.0966245017874,-0.965686874975028,-0.14820073277546,0.252345449036028,-0.320760758860797,0.342017984303653,1.09859350827364,-0.492726116394497,1232870
0.21228369867219,0.0162144567346438,-0.0796961217211248,0.0607759317154871,-0.119128805203472,-1.72797495750242,-0.0549981043677483,-0.0408023705150299,-0.329714968457107,0.219392156639191,1.09032059939943,-0.348745990234251,1279943
-0.230638710727931,0.330498247688355,-0.256707847917573,-0.201139121923733,0.493596434826341,0.433144794179642,-0.0249670148862755,-0.129733495225626,-0.345867003957426,1.05824529241993,-0.941341153850205,-0.0149358103984525,1329352
-0.422238819685144,0.0679438948951071,-0.171447806993672,0.300674203552877,0.718699511463206,1.3592507452071,-0.0438628210855202,-1.14693560803867,-0.154363759982285,0.615291485036716,-1.80262390634893,-0.171069087568919,1330263
0.309270648539632,0.219749134376169,-0.261676434691259,-0.778798785706111,-1.10288951018618,2.37009406876801,-0.16451484955271,-1.38108318962372,-0.349899311322019,-1.74261560601852,-3.33348057945758,-0.00647290672034133,1364384
