"mkm7d_ptv4_original_shape_Flatness_250","mkm7d_ptv4_wavelet.HHH_firstorder_Median_250","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_249","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_240","mkm7d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_238","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_236","mkm7d_ptv4_lbp.3D.m2_firstorder_Maximum_235","mkm7d_ptv4_original_shape_Sphericity_232","sub"
1.06854900054944,0.00126167935998685,-2.1476065228852,0.444732239318935,0.165355177556565,0.520281968299144,-0.545218305295005,1.30576548099094,1085983
0.354501163226146,-1.03218492381544,1.19382365612223,0.444877754501706,-0.965206473553728,-0.648441746928977,-0.320233303886258,0.429056827880961,1125173
-0.0765557024615884,0.750407624572165,-0.427413033751965,0.324274871089484,1.93960201235486,-0.355531649023191,1.67975972212191,0.533469221961684,1154608
0.940097272090689,-0.2283069225306,-0.669639825951106,-0.531156850776761,-0.394906203847921,-1.54768428633889,-0.545218305295005,1.0127534297702,1181124
0.263638859654381,0.336742293193286,-0.840323578651732,-0.334172139945482,-0.282879729057577,-0.528410178321911,-0.545218305295005,0.187453347958989,1183075
-0.783737688736107,-0.769023563169022,2.21359007550675,0.215416551292956,2.28739721980243,-0.130289006066966,-0.545218305295005,0.711392666380653,1232870
0.217784317271122,-0.456062370612852,-1.18854807309469,0.336034300814061,0.312112369223848,0.00649052951262363,-0.320233303886258,0.616908983387075,1279943
0.0872473650047468,-0.308950030548345,-0.0874868037235604,-3.64963028832845,-0.462217092738064,-0.1515531892808,-0.545218305295005,-1.61085866311944,1329352
0.336280957137563,0.418125756106567,-0.132481400225544,0.319554358137016,1.28368914986084,0.722041241683412,-0.545218305295005,-1.35760436662229,1330263
-0.144506452321763,0.299675789827356,-0.166310053619456,-2.076265484159,-0.208785772797613,2.27581206542176,0.442210958301091,1.13075821350784,1364384
0.398415274521501,0.643056044772144,-0.556382219055068,0.715673844068166,0.754827149211855,0.524707864018533,-0.545218305295005,0.475021081989143,1386095
