"mkm9d_ptvper_original_shape_Flatness_250","mkm9d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm9d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm9d_ptvper_wavelet.HHH_firstorder_Median_250","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptvper_lbp.3D.m1_firstorder_Kurtosis_250","mkm9d_ptvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm9d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm9d_ptvper_original_firstorder_10Percentile_249","mkm9d_ptvper_wavelet.HLH_firstorder_Mean_249","mkm9d_ptvper_wavelet.HLH_firstorder_Median_249","mkm9d_ptvper_wavelet.HHL_glcm_Correlation_249","mkm9d_ptvper_wavelet.HHH_glcm_ClusterShade_249","mkm9d_ptvper_lbp.3D.m2_firstorder_90Percentile_249","mkm9d_ptvper_wavelet.LHH_firstorder_Mean_248","mkm9d_ptvper_wavelet.HLH_glcm_ClusterProminence_248","sub"
1.28773345349569,-0.339689554256936,-1.48987318467459,0.607467099729188,0.0275910051261989,0.102202397779996,0.236741932350857,-0.255456706728509,-0.0724207008186085,-0.0503196549695573,0.481591426133307,0.219778055283073,-0.762689588904975,-0.496426630145917,-1.88897913122522,0.224274393293975,0.330784044117683,-1.0558973055847,-0.294243198103096,1085983
0.0020267008965909,-0.182587747189456,0.28561301192371,0.0671630784996292,0.35085082157994,-0.146269390982753,0.372731235097991,-0.39970392113438,0.308525955303627,-0.821307416144486,0.00488735969419674,-0.137863960299214,1.01873477336193,0.610798973045046,-0.965021497513532,0.306437756552898,-0.246820438987467,-0.67898486492145,-0.277687359975529,1125173
-1.05817960667768,-0.122976315878977,0.575684832647484,-0.183101126236011,0.397790468665117,1.3304257416024,0.721013865112983,0.0316030699391209,-0.726115526268537,-0.634323976570008,0.476038189328872,0.363443564322537,0.454738576242955,1.24911660232096,1.34860164714535,0.265698618209305,-0.328568850512656,-0.602743143859526,-0.277126155454012,1154608
0.780671015151353,0.282478701927835,0.507597638612866,-0.149951291948952,-0.915756567617533,0.058180558672641,-0.264127096312237,-0.0913269919048977,1.14106190473976,0.113195923516757,0.894648784838938,-0.423206747980323,-0.553087254585416,-0.423527657765455,1.62867369625914,0.0522883334262638,0.881573743050556,0.35712084744604,0.970815873809543,1181124
0.406249523139593,-0.263541681566328,-0.762689858354411,-0.0892485750512396,-0.902950499246525,-2.20176963983188,0.857267492799237,1.5393483719169,-1.17738287763859,1.90303481328613,-1.41042879736413,-0.510487397681052,0.831492558421601,1.68969266047415,-0.23263496197896,0.467707358714052,0.288837337669169,1.19334179432042,-0.258960097533596,1183075
0.132815037026108,-0.313961471604186,1.47976507411526,-0.161144908512459,0.865641334651088,-1.66957269958052,-0.0127303373940984,0.754011244354767,-1.78766840675999,2.26533448319184,-0.230307850262574,0.413718801009742,-1.96633952113453,0.464523397205476,-0.571467326339629,0.342511530916297,0.0442167313936239,-0.470785828807918,-0.302966879330249,1232870
0.0528274881475076,0.327691641187619,0.196903800754331,-0.17858698072266,0.751032189563546,0.201201272190082,-1.76830223251377,-0.337337619995239,2.19444101520981,-0.221590542187178,1.43254669420292,0.895281545814092,-0.472584611507576,-0.698580632092418,-0.446527149465908,0.0474115089283474,0.638297692030674,-2.16515732704202,-0.270906064640459,1279943
-0.782064036551383,0.192535470411852,0.20101419312729,-0.18936719985143,0.206511207114215,0.48063448131382,-0.697898495306604,-0.0742291885840377,0.389408627809158,0.18769844820918,-0.0489024576440128,-0.233560021803376,0.485375373578173,0.433544167508277,-0.296193511773385,-2.26365823156678,-0.0222681536941514,0.118770317943502,-0.0905877158750506,1329352
-1.36273625294635,-0.186638785761642,0.407956593234698,-0.148590057371652,-0.256205407275658,0.138322196556551,-0.412802590235942,-0.29775597126486,-0.908116426647155,0.48697372543648,-0.408851663079922,-0.651417424446296,0.0769702436020255,-1.27423122229473,-0.256399648450571,0.0723049160699954,1.09271367074047,-0.0423079641482381,-0.173296997243649,1330263
-0.797302960312305,-0.313365229959268,0.929546863174839,-0.195947764953341,-3.41314716031702,-1.48373528928455,-1.14705166018977,0.378698981460234,-1.59792143362001,-0.921960387873403,-0.370382556132542,-0.376046023571478,4.21751384736203,-0.818226892559813,-1.09515835630481,-1.68273547400783,-1.16788028101455,2.10526343454365,1.02537905641285,1364384
