"mkm5d_ptv4_original_shape_Elongation_250","mkm5d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm5d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm5d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptv4_lbp.3D.m1_glcm_ClusterShade_250","mkm5d_ptv4_lbp.3D.k_glcm_DifferenceVariance_250","mkm5d_ptv4_lbp.3D.k_glcm_InverseVariance_250","mkm5d_ptv4_lbp.3D.k_glszm_HighGrayLevelZoneEmphasis_250","mkm5d_ptv4_original_shape_Flatness_249","mkm5d_ptv4_wavelet.LLH_firstorder_Skewness_249","mkm5d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm5d_ptv4_lbp.3D.m2_glcm_ClusterShade_249","mkm5d_ptv4_wavelet.LLH_glcm_Correlation_248","mkm5d_ptv4_wavelet.HHL_firstorder_Skewness_248","mkm5d_ptv4_lbp.3D.m1_gldm_LargeDependenceEmphasis_248","mkm5d_ptv4_lbp.3D.k_glrlm_LongRunEmphasis_248","mkm5d_ptv4_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm5d_ptv4_gradient_glcm_Imc2_247","mkm5d_ptv4_wavelet.LLL_gldm_LargeDependenceHighGrayLevelEmphasis_246","sub"
0.396798371672479,0.174722965606733,0.502721819801485,0.296262202606474,0.185454873667909,-1.03139504941838,0.540557196214206,-0.842849099915375,1.06854900054944,0.786123328280318,-0.210548721918909,0.714799348391607,1.29042235534268,-0.756224975916541,1.16383832817114,0.912774202416262,-0.0596383310199411,-0.758762198563509,0.219160136738556,1085983
1.04086115749819,-0.0468653144753316,0.834094668583604,0.432388050000788,1.33602883888907,0.330803600842619,-1.25399854152248,0.930339057133121,0.354501163226146,0.37205982003833,-0.324428038225071,0.0201807254650312,1.2262032328063,-1.08429656406863,0.234293718726962,-1.48217137041915,-0.22804625514369,-0.514867080091037,1.11245646962798,1125173
0.835405299220606,1.96670036517532,0.56740269805566,0.248449680969102,-1.24921235518279,-2.17361331977319,2.24312283336194,-2.16758198331981,-0.0765557024615884,-0.0118671568324581,-0.287833173183485,0.115188921439578,-0.99570490296648,-1.73450207238256,-0.122144733257576,3.49770036619896,-0.161330632448883,-0.358070773777057,-0.723048516254626,1154608
1.39616034322812,-1.32740259566375,-1.3024006042405,-0.523443779419856,-1.17140828651634,-0.924680672696857,1.93928515821989,-0.161425715858748,0.940097272090689,0.350827897684462,-0.274372014040356,0.953927311559302,0.282933920366439,1.87782030596797,0.123999752340049,2.16531353795155,-0.217897332163948,1.08569346432169,-0.482493826200805,1181124
0.480265147760848,-0.26961683309544,-0.0793621855943058,-0.139259606102373,0.60275535792136,-0.46616397151171,-0.023660767983395,-0.506661654366067,0.263638859654381,1.09499540333059,-0.31174898497762,-2.16668141333942,0.792661185363394,2.78194406491346,0.136327020415512,-0.15002572532398,-0.207820039195826,-1.44555915151717,-1.8332499149875,1183075
-0.747701148831566,-0.202003237562396,-0.348144734255116,0.177094560558,0.0591291842395511,0.738271118020582,0.221075736791588,-0.59246638762665,-0.783737688736107,0.674861409258993,-0.108220783299178,-0.593930246821519,1.23812267152747,1.17512173029432,0.682920870893054,-0.585512304728119,-0.164468381646831,0.528491204309497,-0.963063655357123,1232870
-0.176362121052602,-5.69790967041198,0.0910946990379144,0.303521884209162,0.639954573142243,-0.0304664374635253,-0.161082398710173,-0.159569752600437,0.217784317271122,0.972006976418608,-0.123339228657687,0.900390047604155,1.39278019894129,-0.604975654963452,3.31582764511301,1.18378109970556,-0.171003478313417,0.615317724519327,1.96381320534831,1279943
-0.237164595360414,0.686019382904378,-0.714847043149785,-3.69420194183969,-0.619224485814221,0.0075192409151698,0.401285768364686,0.227530309032546,0.0872473650047468,0.0958199512438906,-0.297255746433724,-0.683512435042802,-0.459434163439303,-0.15504940055128,-0.167196267845348,0.435872264472242,-0.109467053099815,0.542701261487158,-0.457236559446553,1329352
0.299224322918621,0.723817280382064,0.43108542731384,0.228036080243393,-0.953812533998627,-0.406815836317152,0.852172825808082,-0.919525817800732,0.336280957137563,-0.581258014297442,-0.0315836946280297,-0.987401115705223,-0.654784139179162,-0.521646830124734,1.19270196578812,1.61589740589901,-0.122080880053784,-0.610186368327321,-0.847792073765095,1330263
-0.761302649436175,1.81778441428875,-0.496864828586351,-1.38600810135117,0.381997993093647,4.59144833288758,0.706368484667149,6.29990657552016,-0.144506452321763,0.680179975706484,-0.301786827740281,-1.85211734596116,-1.41169757865598,-0.557091460364526,0.0262269386046552,2.12043233570864,-0.124311144033558,2.95864155807971,-1.56564316828969,1364384
