"mkm2d_ctvper_original_shape_Flatness_250","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm2d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm2d_ctvper_wavelet.LLH_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm2d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm2d_ctvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HLH_glcm_Correlation_250","mkm2d_ctvper_wavelet.HHL_firstorder_Median_250","sub"
1.40288253780765,0.862616966133417,0.659713135507004,-0.581517152004813,-0.924182752532343,0.930330685509282,0.184760242377567,-0.554838187742223,-0.628442136658657,-0.300568677707761,-0.144990148925708,0.206048771617535,-0.19035394082735,-0.70486818353367,2.52300274299241,-0.838352439484489,-0.419688728040154,-0.831118635049996,-0.430347254975286,1085983
0.200657181245088,-0.453696828191531,0.301171683320745,-0.854605812991404,-1.47841426554585,0.46118419029361,-0.115908213491624,-0.256064016862741,-0.536967338003344,0.329575190261047,-0.122104946262199,0.844422584840536,0.457305475214164,-0.643291205316882,-1.21006282933911,-0.368603891764274,-0.348104741485116,0.603298982685996,-1.18467121490964,1125173
-1.31277195749427,-0.168991145073896,0.293623183231357,2.23119700822874,1.08463479889929,-0.892729785817816,0.824333006423177,-0.243095974868902,-0.641156909620724,-0.0763790611177812,-0.110304444002877,-0.549957284808677,-0.277139151767798,0.146633952823195,0.0510245708751944,-0.855503563045101,-0.489468683532007,0.427241169925629,1.46124900453075,1154608
0.850921800261826,-0.42958571853175,0.519356690980586,0.0609969320378975,0.782585183502979,0.14969253267713,-0.318116061629718,-0.00678751287340446,0.126952960829509,-0.414154600221273,-0.112155509348786,0.2535321227567,0.146750914954862,0.0773027610217005,0.881387614301748,0.973143921740769,2.61740783485599,0.0512198671551193,-0.378348939178242,1181124
-0.460845108394831,0.483588620346246,0.555935704713877,-0.822599066648949,1.14084621226038,-0.224042027037915,0.55267029189404,2.50893979157651,-0.55496825059997,0.110080926170551,-0.144241505402282,0.444565998178418,-0.290270203487992,0.813108563138668,3.37349109257619,-0.155930841001719,-0.0482696495033359,-1.25953789922086,3.04575425677834,1183075
0.0637789562715629,0.0797886325273965,-4.37466071623214,-0.383430027320697,0.926877630953516,0.682285196280306,-0.393626805766162,0.372692240163995,-0.661200098218767,-0.639423046506412,-0.163742693725624,-0.532677861105575,-0.284073322798599,0.255477342670089,1.26488466040989,-0.421616243304104,-0.365974300339981,-0.880917171503555,-1.77550886337323,1232870
0.346969164738446,-0.380619721883324,0.192664325114046,-0.615543740860485,-0.771690819317946,-0.984705866831426,-0.197722186563026,-0.527127514296705,-0.12851925447158,1.15927840331752,0.0625284951354875,1.52888633587203,0.0850103224852481,-0.23839415776033,-0.242208135516642,-0.116335527336287,-0.364757756213079,-0.203192162655902,-1.19453438183713,1279943
-1.00254485212489,-0.349335077116285,0.502900514122829,2.69938741379046,0.581376815857734,-0.544157186428873,-0.23834438805599,-0.275355956204039,0.438760301634603,0.172592511225197,-0.124233544460257,-0.64456589296434,-0.199222164193921,0.433632371407379,-0.56965295997944,-0.237178939898211,-0.271112274341606,-1.31833358213103,0.361072322168109,1329352
-1.39734278488104,-0.412799335494938,0.553654967069256,-0.253918697954347,0.689364641261909,0.370158998909598,-1.1693358558477,0.246813754009069,1.12191728126794,-0.485952939190629,-0.15173421948935,-0.931909810814592,0.196941788207424,0.406058854255368,-0.774536323000438,1.92921112535173,0.568922042166334,0.48546261947423,0.650017789805994,1330263
-1.21982328972274,0.54161240971789,1.07598755545247,1.01459952018737,1.17724811881369,1.05457525856569,-1.53715378180948,0.470155594948558,0.250453339229606,-0.690138490744274,-0.335968986421685,1.1212689203124,-0.260305196118366,-0.786174782810844,0.502505379684883,0.040011994374591,0.457225459318991,-0.665139119544425,0.788082941096047,1364384
