"mkm10d_gtv_original_shape_Elongation_250","mkm10d_gtv_original_shape_Flatness_250","mkm10d_gtv_original_shape_Sphericity_250","mkm10d_gtv_log.sigma.3.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm10d_gtv_wavelet.LLH_glcm_Correlation_250","mkm10d_gtv_wavelet.LHL_firstorder_Kurtosis_250","mkm10d_gtv_wavelet.LHL_firstorder_Mean_250","mkm10d_gtv_wavelet.LHL_firstorder_Median_250","mkm10d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm10d_gtv_wavelet.LHH_firstorder_Kurtosis_250","mkm10d_gtv_wavelet.LHH_firstorder_Median_250","mkm10d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm10d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm10d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_gtv_wavelet.HLL_firstorder_Mean_250","mkm10d_gtv_wavelet.HLL_firstorder_Median_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.266671662262169,-0.183865395044706,0.782557664877213,-0.415805405252317,-0.692633217132914,-0.0537335556630885,-0.740551945895315,0.47114204749717,-0.562899656196297,-0.0362029226377869,0.138408059973536,-0.11446109897131,0.823805726759806,-0.177622939613041,-1.54648040373109,-1.04291698254291,1085983
0.962137579248856,0.796438141055738,0.949164688345049,0.394643740852616,2.37468736449911,0.497065639047822,0.862062354836429,-0.525541124157174,0.0899866155651437,-0.191172705206568,0.450624908268815,-0.508584970120465,0.214326092608826,-0.159833204261879,-0.111860749612373,0.0401420377492982,3.28439615950647,-1.11124248557258,-1.16304737058515,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.309037513712879,-0.356907954520542,-0.61796914877975,-0.435251723052519,-0.486525762934072,0.589171688429479,0.628728834736987,0.617159041024795,-0.34685357677602,-0.618946924433382,0.195258181010115,1.23905726591261,-1.97522422875654,-0.330424046177456,-0.202370769162358,-0.719790841916732,1154608
0.623014364482949,0.822227092376877,0.413981154496069,-0.308114413914392,-0.350468861853713,0.177808033621778,1.38759214229874,-0.300076336897183,0.371457449285112,0.268914125454833,0.563640120169911,-0.395423651308587,-0.205706115353297,-0.325178294212987,-0.145321377910429,-0.529346120099448,-0.0382628580820453,-0.198394087458583,-0.15422755515884,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.295586636058341,-0.308152092552942,0.634429912950687,-0.760671669415841,-0.612241856560971,0.302242912724125,-0.800573453579775,1.0526237647328,-0.599882863828711,0.324281376662737,-0.154550692863996,-0.312660411251098,0.963920317148129,-0.311743913835849,0.213293427209946,-0.845798324129928,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.302048316036445,-0.348396048856055,-0.0566909160262078,-0.438551882387854,-0.767523379094832,-0.104883888167416,-0.550193796860984,0.445513624228285,-0.505966074162417,-0.257704307626336,-0.595947396094219,-0.222006096534119,-0.117804839321096,-0.29782327623844,-2.63673540587301,-0.461689094397887,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.269484004784407,-0.233319544401416,-1.66359208721922,1.66363051467601,-0.582846428128072,-0.296683624605766,-0.90709945012375,0.504583685676182,-0.429498082155496,0.159671281408485,-0.396734975877978,-0.285124385443765,0.570707056189244,0.0373155734774359,0.213204979114205,-0.325981463158424,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.148132594865662,-0.321915553359118,-0.114090039054465,-1.29516890916545,-0.676576921708061,0.815954809804793,0.650442396586246,0.766605708462485,-0.349390830736275,0.169884706610947,-0.360364013345598,-0.138218909749214,1.02602798438711,-0.312738690429669,0.442449105939968,-0.01555428164993,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.299691161776681,-0.346777030112359,0.640057046632021,-0.238752532841345,-0.63198015740522,-0.173905613513248,-0.317612895601621,0.383025779863997,-0.455044102840424,0.296171338388303,-0.419909855553431,-0.198246592833865,0.446264882402346,-0.229620373938377,0.301527082674247,-0.0537873665659573,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.299653931898418,-0.263757742230162,0.641870893637365,-1.79360068847521,-0.785522488057963,-0.280511310574137,-0.513633135477112,0.813829592053396,-0.525548932653755,-5.15819458573372,-0.0777594735133206,0.00295302025592991,1.95993068384082,-0.329931919509845,1.02559907477848,2.11151531011731,1364384
