"letd_gtv_wavelet.HHH_firstorder_Median_245","letd_gtv_lbp.3D.m2_firstorder_Kurtosis_244","letd_gtv_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_235","letd_gtv_original_shape_Sphericity_233","letd_gtv_logarithm_firstorder_Skewness_232","letd_gtv_wavelet.LHL_firstorder_Skewness_231","letd_gtv_wavelet.HHL_firstorder_Median_230","letd_gtv_wavelet.LHH_firstorder_Skewness_227","sub"
0.0643391097886374,0.731460980466797,-0.182002760054547,0.165966156322838,0.599797098763598,-0.298737796752966,0.0152069302115136,-0.111055482792093,1916742
-4.38982042633314,0.015457394937303,-0.131033245531513,2.13241691337061,0.710967562243897,-0.866217382299228,-0.668626893510697,-0.135041392757616,1980052
0.127580073499964,-0.261150078252303,2.07641910299575,2.02059680309164,0.270111769353972,-0.496547081834854,0.0795190962225946,-0.163275346234679,1926770
0.232818224309065,1.53095967601442,-0.177019872441793,0.0649160218972702,-0.74463067298726,0.427152776683301,-0.700424415699447,-0.113210249431608,1979045
0.064710627527921,0.26166290526478,-0.181299242771055,-1.45073041743816,1.42043402590901,0.891528197741407,-0.21500264237097,0.0690113547114376,2196212
-0.0103507496716721,-0.378255873121719,-0.212828290376321,-0.0467966110737512,1.22725597011764,-1.75394044819171,-0.185860088112096,-0.633195895401928,2393207
0.042836607180131,0.64928551349157,-0.18983335082715,0.0093303139057025,-0.556636673548201,0.0499790071364156,-0.6474702508809,0.171408537219247,2146138
-0.330149603047113,0.315928068961192,0.847561521631909,0.309586939076493,2.63100976059294,0.129191177960769,0.409785871029817,-0.0569911055671137,2228399
1.35465042910143,0.309373154021226,-0.186541549331648,-0.805701450934693,0.431895747419092,0.410549299641438,-1.34479107933172,0.293193647301245,2144796
-0.38511782625308,-1.06546045695223,-0.213446122523863,1.06314731481979,-0.0739673782820168,0.550020101029399,0.472836516281912,0.0461232329999967,2234271
0.00541629297922398,-1.29506539865163,0.0775229801646426,-1.40661883067572,-0.554989835445644,0.972602090069426,-0.169663015697528,-0.411887419174002,2296332
0.981690377401455,-0.0775237332776773,-0.194919307040272,0.211723473596286,0.0145619115549731,-0.109896885349127,0.182896756663096,-0.0875095672637309,1684230
0.00960136755039813,-0.153185207944475,-0.213006175141999,0.456450771519304,0.15515351477857,-2.25100671838243,-0.144838601688817,-0.732480931855959,1720713
0.177279005273953,0.00216781815337334,-0.206294542103378,0.615375068623662,1.8154232313113,-1.76428110637847,-0.251336765191333,-0.0201637329779689,2186951
1.22787530979561,-0.413663757158993,-0.057194073457523,1.36077727207993,-0.256451272308311,-0.0202062869764581,0.346885467077844,0.140173265694931,2439458
-0.117683475967709,0.362181116329087,-0.213825548275141,0.79420961918743,-0.850551475663136,-2.20665734475883,-0.0640768567875475,1.55072989827825,2135748
0.54572929016603,-0.401621069507611,-0.193328251970427,-0.390126728313952,-0.189314273940017,-0.673331223804914,-0.161979504162765,0.202468124219582,2141116
-0.191649319942136,-0.642894408007867,-0.0982134678261838,-0.357166484773304,-0.0505501954479907,2.0572933469095,0.45717481949124,-0.746214520781027,2108003
0.404553862960438,2.19106230914506,-0.184130241709324,0.207368683946866,-0.501606907722156,0.841096883169852,-0.476241780766917,-0.890869952052338,2006164
-0.115355019290889,0.830907502062981,2.57976292109363,1.04491252201614,-0.0334725611082562,-0.597660944544238,-0.582417431636209,0.030646277997239,308862
-0.107461712667021,-0.256321758431505,-0.163427162323362,1.26662380945858,-1.16991129361092,-0.175235025297384,-0.91760723852716,-0.0468574074074764,1085983
