"mkm2d_gtv_original_shape_Elongation_250","mkm2d_gtv_original_shape_Flatness_250","mkm2d_gtv_wavelet.LHL_glcm_Imc2_250","mkm2d_gtv_wavelet.HHL_firstorder_Mean_250","mkm2d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm2d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm2d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm2d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm2d_gtv_lbp.3D.m2_firstorder_Skewness_250","mkm2d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm2d_gtv_lbp.3D.m2_glcm_ClusterShade_250","mkm2d_gtv_lbp.3D.k_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.LHL_firstorder_Median_249","mkm2d_gtv_wavelet.LHH_glcm_InverseVariance_249","mkm2d_gtv_lbp.3D.m2_firstorder_90Percentile_249","mkm2d_gtv_wavelet.LHL_firstorder_Mean_248","mkm2d_gtv_wavelet.HHH_firstorder_Skewness_248","mkm2d_gtv_wavelet.HHH_gldm_SmallDependenceHighGrayLevelEmphasis_248","sub"
0.69847015605371,1.10620067850787,-0.41047372060216,0.432978894422072,-0.801107197317973,-0.358081701056549,-0.787285802082979,-0.0407931526842492,-0.625151623073976,0.563927626190582,0.440459023598644,0.0996403367776646,-0.625466632870224,-0.682095051201917,0.586301012441153,-0.256552641657813,-0.193984736174663,0.0803440864724295,-0.181860879083196,1085983
0.962137579248856,0.796438141055738,-2.15097136479256,0.404974347938883,-0.750585125271864,-0.390258869832778,-0.100140764353777,0.149592424972426,-0.29391549257325,0.505738903178785,0.675690748448019,-0.140191211923524,-0.682492093095976,-0.314148961995655,0.795101696079773,0.013412343009564,-0.0611271012835114,0.234859812643313,-0.504487548578724,1125173
-0.8858295034978,-1.6700560069843,1.39808607976494,-3.06911897444606,-0.638445206788639,-0.377029749052539,-1.02465731412325,-1.40739635362766,-0.271147147174199,-2.40221671284957,0.141735576728445,-1.54392728375917,-0.276918983918801,0.465162237927969,-2.67067102255927,1.86843604203694,0.4843894849684,-0.758991560589705,0.461370244722013,1154608
0.623014364482949,0.822227092376877,0.0246495891741873,0.220524257306152,-0.105135665467694,-0.0818375045418776,0.0562619517384317,-1.67472891586567,-0.901323188699144,-1.31647235963268,-0.569914686392434,-0.510737696352329,1.24153377736868,0.271106165500136,0.527822004778985,0.0647145654951178,0.396114900210877,-0.197886055769181,-0.460828329164998,1181124
1.17941388477205,-0.241603380840388,1.27319186803999,1.57328021952425,-0.478371469844566,-0.147606997670242,-0.583265959731917,0.491314945274465,0.661888186692127,-0.109098854006461,0.358232212942139,-0.329477693280238,-0.587792595167907,-0.548516189606206,0.345766844696038,-0.567871337485728,0.378592152419306,-0.908125135890032,-0.19937294974707,1183075
-0.643321885140262,-0.347241854915511,0.968642812080745,1.21556196106392,0.154420031585485,0.478457688611717,-0.429686046962534,-0.239329824020675,-0.994034254884528,0.0857268828505243,-0.182679918421972,0.020758814764151,-0.208261297668336,-0.155794115360909,0.603012774485638,-1.82313052054461,0.115095176740843,-0.589198864073454,-0.460573666546469,1232870
0.753640874637782,0.738301545200129,-1.6244643474316,0.30199790732195,-0.71912112210512,-0.363650286811509,-0.733932621640834,0.125976844773588,-0.0662844325578152,0.867842731138313,0.187642223607996,0.666135958787208,-0.455781875520749,-1.0610348823956,0.195210188696146,-1.32959508631402,-0.52865920708043,-0.106885345908578,-0.363524565099799,1279943
-1.48853422497875,-1.60397004644515,0.248042305474407,-0.141575578665505,-0.587036500063629,-0.352717342076509,-0.996693519880233,0.16577759071991,0.358505191050808,-1.16665883724729,0.254410510025786,-1.1834930461571,-0.41071189059277,0.408572698742619,0.281188721488964,0.459314782375927,0.855938358076189,0.0421357052357646,0.408734523347932,1329352
-0.447657071602672,-1.37603671622577,-0.420227808426196,-0.112537327494345,-0.259032840786475,-0.261726421248626,1.59013603024073,-0.0604641027070264,0.050887417332705,-0.909514960987943,-1.32286632985337,0.12144979422327,0.632601033409137,-0.479799985127709,0.52117511443344,0.86852377893699,-0.303389110935587,-0.470331358161981,-0.555006534789838,1330263
0.655066831636685,-0.578075999521888,1.67321467355122,1.42498287702311,4.01402193738558,-0.0516918764280219,0.16943530149463,-0.129860700613795,1.44618646661431,-0.542624204332985,-2.25200949185137,1.51008508593398,0.44065781236334,-0.201151414122759,0.0924532762848521,-0.70351797206716,0.0721220362484019,-3.18673998623533,-0.313259852441293,1364384
