"mkm2d_ptv_original_shape_Flatness_250","mkm2d_ptv_wavelet.HHH_firstorder_Median_250","mkm2d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv_wavelet.HHH_firstorder_Mean_249","mkm2d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_242","mkm2d_ptv_wavelet.HHL_firstorder_Median_240","mkm2d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_228","mkm2d_ptv_wavelet.HLH_glcm_ClusterShade_226","mkm2d_ptv_wavelet.HHH_firstorder_Skewness_226","sub"
1.35119706091473,-0.108864269837171,0.11414942135304,-0.220115115359185,-0.67928474689518,-0.113271523713466,-0.155271012676803,-0.375533266796044,0.347385578758846,1085983
0.110236965876068,-0.631330367345459,0.142985377272123,-0.267312014096584,-0.230505383572505,0.297602724949903,0.79135643681714,-0.431066016672418,0.504720812456545,1125173
-1.53027357938603,0.183170279636728,-0.201656762941962,-0.889365489632135,-2.98836894569279,0.529893821306535,-0.0519591353068094,-0.0297848254429526,-0.245201648990369,1154608
0.884728474582034,0.00617648777004018,-0.351017716029245,-0.943062224178505,0.90003238723105,-0.391069180175852,-0.0967937704777008,2.66944142228883,-3.75174789130014,1181124
0.245789447239916,1.36682517856344,0.0540523414875516,2.67537962444556,0.0938697897632223,-0.991579474146421,-2.95925471356835,-0.290419341736453,-0.205926326753265,1183075
0.0380830206982791,-1.5238123843984,0.126438266680135,-1.10880062167737,-0.816939190434982,-1.06130500255837,-1.21386428297775,0.23364047364956,0.257983201021893,1232870
0.194384973611451,-0.121597541526672,0.0978520181302851,-0.491451539730016,-0.429394628519904,0.779659509456596,-0.995850754104607,-0.407780715271305,0.188897314555454,1279943
-1.02730961234489,0.141606488501556,0.577942070656588,0.101628958612353,-0.578004063487586,0.217111072011735,1.2131845572226,-0.353487057531769,0.477309310720999,1329352
-1.32400921503537,0.316407194132734,0.0838658406040829,-1.15205957006786,1.2317078593569,0.608067101805383,1.36852954268295,0.414816300751779,-0.31781031962055,1330263
-1.15899980052833,-1.20287926205873,0.353207273989636,-2.99039722789686,1.65152573043347,-0.739469118346096,-0.174854875438593,1.26490458787383,-0.313307584503566,1364384
1.10959173052513,0.0530986540425878,0.779405107031388,-1.44565986172156,-1.99729865744671,1.49460443256234,0.115975010683446,2.79650454112013,1.33497355825668,1386095
