"mkm9d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_ptvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm9d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm9d_ptvper_original_firstorder_10Percentile_249","mkm9d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm9d_ptvper_wavelet.HLH_firstorder_Median_249","mkm9d_ptvper_lbp.3D.m2_firstorder_90Percentile_249","mkm9d_ptvper_wavelet.HLH_firstorder_Mean_248","mkm9d_ptvper_wavelet.HHH_glcm_ClusterShade_248","mkm9d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_248","mkm9d_ptvper_wavelet.HLL_firstorder_Skewness_247","mkm9d_ptvper_wavelet.HHL_firstorder_Median_247","mkm9d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm9d_ptvper_logarithm_glcm_Correlation_247","mkm9d_ptvper_lbp.3D.m2_firstorder_RootMeanSquared_246","mkm9d_ptvper_lbp.3D.k_glcm_Correlation_246","mkm9d_ptvper_wavelet.LHL_firstorder_Kurtosis_245","mkm9d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_244","mkm9d_ptvper_wavelet.HHL_firstorder_Mean_243","sub"
-1.48987318467459,-0.0503196549695573,0.481591426133307,0.219778055283073,-0.339689554256936,-0.496426630145917,0.330784044117683,-0.762689588904975,0.224274393293975,-0.739209896577398,-0.801806053037519,-0.541981306486444,-0.194065265534629,1.35673888968976,0.270453913119942,0.0271442977461751,-0.836561941329965,0.607467099729188,-0.861283103797737,1085983
0.28561301192371,-0.821307416144486,0.00488735969419674,-0.137863960299214,-0.182587747189456,0.610798973045046,-0.246820438987467,1.01873477336193,0.306437756552898,-0.924811574731563,-0.486967752346628,-0.457725962244916,0.791634260231807,-0.503185945519036,0.00360458489721496,-0.558406379644785,0.0925078328615149,0.0671630784996292,-0.222507305977474,1125173
0.575684832647484,-0.634323976570008,0.476038189328872,0.363443564322537,-0.122976315878977,1.24911660232096,-0.328568850512656,0.454738576242955,0.265698618209305,-1.4597818825521,0.609820262836481,0.917206676719489,-1.2294638158632,0.238627365561351,0.177210256612434,-0.947850998064282,-0.0336218252011657,-0.183101126236011,0.199776971601129,1154608
0.507597638612866,0.113195923516757,0.894648784838938,-0.423206747980323,0.282478701927835,-0.423527657765455,0.881573743050556,-0.553087254585416,0.0522883334262638,0.76181461903912,-0.401532801873441,-0.491756323517023,0.312637246727045,0.782589810299437,0.499390047089397,1.18329325860756,1.25665236056161,-0.149951291948952,0.245401843766058,1181124
-0.762689858354411,1.90303481328613,-1.41042879736413,-0.510487397681052,-0.263541681566328,1.68969266047415,0.288837337669169,0.831492558421601,0.467707358714052,0.38072390976078,0.489527375629411,1.18175175313855,-0.519375163864036,0.119095860328249,0.16172418646632,0.200206450680878,-0.475980223052952,-0.0892485750512396,0.269256249165083,1183075
1.47976507411526,2.26533448319184,-0.230307850262574,0.413718801009742,-0.313961471604186,0.464523397205476,0.0442167313936239,-1.96633952113453,0.342511530916297,1.15836414444449,0.65110379050668,-1.70415694447279,-0.866122313333286,1.3875293215079,-1.31332487710108,0.974520606902783,-0.977852626962237,-0.161144908512459,-2.44545130598154,1232870
0.196903800754331,-0.221590542187178,1.43254669420292,0.895281545814092,0.327691641187619,-0.698580632092418,0.638297692030674,-0.472584611507576,0.0474115089283474,-0.774650625962458,-1.61454195399807,-0.589391848384912,2.09481640768689,-1.43609537668386,0.0121833911888441,-1.15054276252274,-0.115729572645489,-0.17858698072266,-0.599880397065496,1279943
0.20101419312729,0.18769844820918,-0.0489024576440128,-0.233560021803376,0.192535470411852,0.433544167508277,-0.0222681536941514,0.485375373578173,-2.26365823156678,-0.0115020314200084,0.0835381027153524,-0.0902581047207346,-0.0274451862454177,0.398163781534631,0.603421639111847,-0.490744020984493,1.23027499704162,-0.18936719985143,-0.0893389342668357,1329352
0.407956593234698,0.48697372543648,-0.408851663079922,-0.651417424446296,-0.186638785761642,-1.27423122229473,1.09271367074047,0.0769702436020255,0.0723049160699954,0.433523915440077,1.18954197258862,0.188536142973813,1.31286265973505,0.0588815054362586,2.21048247503473,1.06546346172331,-0.283255606667473,-0.148590057371652,-0.329436361102886,1330263
0.929546863174839,-0.921960387873403,-0.370382556132542,-0.376046023571478,-0.313365229959268,-0.818226892559813,-1.16788028101455,4.21751384736203,-1.68273547400783,-0.768075700786686,1.17497072087021,-0.133518018247339,-1.52369210406291,-1.83772269215288,1.35899658849918,-2.57465588111967,-0.767196225400173,-0.195947764953341,-0.601831843433058,1364384
