"mkm7d_ctv_original_shape_Flatness_250","mkm7d_ctv_wavelet.LLH_glcm_Correlation_250","mkm7d_ctv_wavelet.LHL_glcm_Correlation_250","mkm7d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm7d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_firstorder_Energy_250","mkm7d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_glcm_SumSquares_250","mkm7d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm7d_ctv_lbp.3D.m2_firstorder_Median_250","mkm7d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm7d_ctv_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ctv_lbp.3D.k_glcm_ClusterShade_250","mkm7d_ctv_lbp.3D.k_glrlm_GrayLevelVariance_250","mkm7d_ctv_logarithm_gldm_DependenceVariance_250","mkm7d_ctv_wavelet.HHL_firstorder_Skewness_249","mkm7d_ctv_lbp.3D.m2_firstorder_90Percentile_249","sub"
1.30881026026862,0.262079634049628,0.595640216390828,1.04727691565098,-1.00632548004961,-0.621173549276552,-0.652591368474071,-0.0606068791647898,-0.773625779755564,0.000933491781043543,-0.487189361432481,-1.28359480940746,0.456463827050802,0.889998892479598,-0.469700205824693,0.152374206271953,-0.60679083124184,0.00314721262750172,-1.15631513894817,1085983
0.207712242144571,0.948884553193887,-0.8564174014448,0.673806218681557,-1.06049264852703,-0.357488563458288,-0.679331507584309,0.0559282920754859,0.163117505666022,-0.502689964926773,0.634965763390021,-0.661206357696968,-0.291499482754758,0.00867776477461165,-0.219240477541721,0.463749726021268,-0.0463042115172577,-0.76261227466395,0.16926244842654,1125173
-1.77978312813069,-0.576020772360864,0.0785556651480438,-1.51620812148337,-0.500573003843551,-0.83313055907783,-0.557265608452749,-0.395624204021792,-0.984313813906057,0.227109070743791,-0.674589629021653,3.82918579463869,-2.69225185102419,-0.841647698121409,2.10586425045723,0.270273150680635,-1.03637037449482,-0.678107941425451,2.24101117858163,1154608
0.947046439148062,0.417976126183387,0.518390823909976,0.118496224315815,-0.650396965454659,-0.170428752794472,0.175218246191443,-0.314898962357085,0.601061912646556,-0.544974327564949,-1.0661276903118,0.462319346537853,0.526928860001257,-0.704917838266498,-0.226842383254174,-1.0871261463995,-1.0007747120388,-1.17268933376406,-0.602621749483011,1181124
0.498026448452127,1.26429205035677,0.469857823277513,0.280058119391621,-0.719273475408262,-0.737102089445802,-0.514985772362985,-0.311460719182315,-0.694356485864645,0.228827631499913,-0.0899184054259641,-0.164395691650876,-0.572447511735788,0.0925534349562243,-0.665232271378662,0.332754016719467,-1.05745372416766,0.308257790592854,0.102064596523494,1183075
-0.040555282256636,0.222207684880404,-0.93537429012084,0.672657065277345,0.315618716068098,-0.876354828845792,0.0664176355923401,-0.432606900344937,-0.502710937589733,-0.30879613914569,-0.0345280856588788,-1.10470464480187,0.314982678688383,0.376398797701598,3.04371352269886,2.53201860918127,-0.0448646773927925,0.403160061414154,-1.0590056622537,1232870
0.326442447809471,0.649584325793848,-0.185919003753045,0.655447349042206,-0.454677173493132,-0.0923032291999974,-0.57417654250161,0.132720462385206,-0.50262405544689,-0.224394600090327,-0.136846029143328,-1.54433633241895,0.678323822345293,0.367433465652541,-0.299258143422573,0.202543787775905,0.0804159778142184,-0.596549900508799,-1.41083996111652,1279943
-1.12719639939352,1.08987805463561,1.40201907225312,0.154887867998773,-0.543895165409781,-0.685383267537366,-0.571511491544411,0.0295293001866824,-1.11160629982354,0.602536002061524,0.566177180953219,0.0767056912015202,-0.905430535907911,1.06901222907816,0.777742902674738,0.753245663960596,-0.0766380581437247,-0.796648138145594,0.321012549138977,1329352
-1.34905215456648,-0.179208297415134,-0.900007037569468,0.581999853384738,-0.276713787258934,0.0849228137765831,-0.134492131017989,-0.392359564522457,1.41498577120159,-0.648445318586155,-0.732836794349792,1.79562951720261,-0.730048219878457,-0.810700828420554,0.528896103522391,-0.49954870587185,-0.837339109073108,-0.160582818168671,0.726454072699968,1330263
-2.0016901349136,0.525681145458615,1.58261734589605,0.669061946484556,-0.028471259530739,-0.84268340382913,-0.526439736972855,-0.454765935935881,-0.926386680823716,0.0915943682283258,-1.03793945139345,2.16164436464124,-1.29052091324661,-0.651150699632063,-1.24975884251746,-1.16230523803374,-1.55443053780631,0.39618569646052,0.108947738461116,1364384
