"mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm9d_ptv4_wavelet.HHH_firstorder_Median_250","mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv4_wavelet.LHH_firstorder_Median_248","mkm9d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_248","mkm9d_ptv4_lbp.3D.k_glszm_SmallAreaEmphasis_247","mkm9d_ptv4_original_shape_Elongation_244","mkm9d_ptv4_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_242","mkm9d_ptv4_original_shape_Flatness_240","mkm9d_ptv4_wavelet.HLH_firstorder_Median_240","mkm9d_ptv4_original_shape_Sphericity_238","mkm9d_ptv4_wavelet.LHH_glcm_ClusterShade_237","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm9d_ptv4_wavelet.HLH_firstorder_Skewness_233","mkm9d_ptv4_wavelet.HLH_firstorder_Mean_232","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_229","sub"
-2.13707067255166,0.516467701334456,0.0428097775983263,0.332715174891684,0.674326331967815,-0.533736469262826,1.22204268216535,0.30528617630838,-0.122932886762703,0.396798371672479,0.826994515665388,1.06854900054944,0.596740584956083,1.30576548099094,-0.510741165465754,-0.241018700706119,-0.697612112760357,-0.745633178157595,-0.155085123703025,1085983
1.21416402542611,-0.658592645509314,-1.00778966818342,0.390550022177651,-2.80081392182153,-0.324458538085434,0.344973049225078,-1.03333623702535,0.103276033049773,1.04086115749819,0.580059185430207,0.354501163226146,1.79913752479364,0.429056827880961,-0.42958407913537,-0.342548296439375,0.379126833750735,0.362405636474279,0.85645158503428,1125173
-0.553155802797902,-0.3858319974627,1.01291283020772,0.288989642688732,0.511477113581532,1.53590726510775,-0.397911144703201,2.50566901940463,1.23568857171008,0.835405299220606,-0.136591441797191,-0.0765557024615884,-0.122665868504331,0.533469221961684,-0.163277552774355,-0.284070209118567,-0.908309657666851,1.81216999241752,-3.05509733248271,1154608
-0.598610184891415,-1.48331238732019,-0.159928987707768,-0.620599870945356,0.139589874141312,-0.533736469262826,0.339535891955184,2.37079367391803,1.10771807142036,1.39616034322812,-0.671338585784543,0.940097272090689,0.261708807662911,1.0127534297702,-0.286017932575144,-0.299474186991087,0.117703410188815,1.73776436200977,-0.819366970209483,1181124
-0.794162699802757,-0.404441614670694,0.351570721941762,-0.248172261527661,-0.0529414689151594,-0.533736469262826,1.11887182172821,-0.249448264268204,-0.733771106133798,0.480265147760848,-0.26782976560712,0.263638859654381,-2.79840130059634,0.187453347958989,-0.443631041416922,-0.331115350276301,-0.764230700863174,-0.181367657185165,-0.68658059891027,1183075
2.30171067552836,-0.497363517795527,-0.889488594045358,0.206405522700356,0.292832868476876,-0.533736469262826,0.914496502917585,2.65483869106366,-0.314901619083671,-0.747701148831566,-1.56290175771609,-0.783737688736107,1.81631639136918,0.711392666380653,-0.315240671382411,-0.145363667410526,1.33813510253025,0.811136167364314,0.193888543653886,1232870
-1.16842034358622,-0.0339276854575821,-0.563254702491424,0.326502237630736,-0.483423716580045,-0.324458538085434,0.475771910018056,0.44448580461464,-0.123371615731511,-0.176362121052602,0.411252389712855,0.217784317271122,0.951305104601708,0.616908983387075,-0.406316001001646,-0.121422689558002,0.938942424554355,-0.575943008239309,0.50594580152812,1279943
-0.0585997209674995,-0.127755108001962,-0.393360130737003,-4.21001388628776,0.983659805731441,-0.533736469262826,0.408709914085169,-0.545095172254818,1.62039744902903,-0.237164595360414,0.720197812950021,0.0872473650047468,1.29465286319576,-1.61085866311944,0.935399086353101,-0.324317480860601,-0.794180946603439,0.261624270918664,0.364465536491038,1329352
-0.245438501507667,0.717268571301421,0.304935935540621,0.374168496356944,0.11482284343914,-0.533736469262826,0.164125431807962,1.60364959528592,0.507505203657487,0.299224322918621,-0.815078329861612,0.336280957137563,-0.608735132796973,-1.35760436662229,-0.0909177242897908,0.0586108857841363,-0.811443337787342,-1.47137220710894,0.265182388401019,1330263
-0.294806679449808,2.25889356778333,-0.0154455225770342,-1.22891017524357,0.237441355198592,0.341801360545756,-0.645786766014871,-0.0870971847113023,4.17093249894979,-0.761302649436175,-0.191275882698299,-0.144506452321763,0.464850037689199,1.13075821350784,1.12884474641374,-0.337910915802156,-1.03606501536089,-0.136379530453539,2.78584075340204,1364384
