"mkm8d_gtvper_original_shape_Sphericity_250","mkm8d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm8d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtvper_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm8d_gtvper_lbp.3D.m1_firstorder_Median_250","mkm8d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm8d_gtvper_lbp.3D.m2_firstorder_Skewness_250","mkm8d_gtvper_wavelet.HLH_firstorder_Median_249","mkm8d_gtvper_lbp.3D.m1_glcm_Correlation_249","mkm8d_gtvper_original_shape_SurfaceVolumeRatio_248","mkm8d_gtvper_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm8d_gtvper_wavelet.LHL_firstorder_Median_248","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_248","mkm8d_gtvper_wavelet.HHL_firstorder_Median_248","mkm8d_gtvper_wavelet.HHL_firstorder_Mean_247","mkm8d_gtvper_lbp.3D.k_glcm_ClusterProminence_247","mkm8d_gtvper_wavelet.HHH_gldm_GrayLevelVariance_246","sub"
0.810057323802183,0.283271159468999,-0.792221068314203,-0.735746921959524,0.262174756011265,-0.352390771086789,-0.0934662951741725,0.242433778268844,0.524030754850558,0.548476846400878,-0.613251662152331,-0.883493588008831,-0.0144035687184093,-0.421588073112866,-0.127225128536487,0.161342204450887,1.05204583431774,-0.139225417456444,-0.0481107311110132,1085983
-0.881456786687424,0.486229913979063,-1.18702719808663,-1.0335451858368,0.891703502085836,-0.641537552621649,-0.0934662951741725,0.143385625496568,0.404182913785443,0.185550452578386,-0.379374673577717,-0.101898225844604,-0.222112652754852,0.925186708845133,-0.0750709711774372,0.649527826774585,0.461255596896793,0.5607488530954,-0.414492173971943,1125173
-0.312041562575994,-2.1537236094418,1.01440630340977,-0.0402821892636218,0.277733810056478,2.13202029129607,-1.26382686083318,-1.6523429457995,-4.48414526627476,-5.10616314373088,0.600535191975548,1.75088930515183,-0.255387881328124,-0.463394894336364,0.432839786419995,-0.885466702655801,-0.594950379387562,0.989384224920911,-0.0460118241002557,1154608
-0.434977587296877,0.761250415190252,-0.602957284710713,0.522323603037173,-0.0667943553197747,-0.467016817836803,-0.873706672280159,-1.29662581437501,0.391517451292589,0.168155070172011,1.425138201464,-0.103970383034318,-0.29186654208511,-0.641882564739372,-0.168952084053714,0.184757693318594,-0.179278696805477,-0.605103653643136,-0.491399491153211,1181124
0.880293999150017,1.36399662011909,-0.459875547848893,-0.747249613136226,0.108329555879784,2.25882684850234,0.296653893378829,0.699940445632491,0.0252373117921107,-0.2708260529601,0.514562321155769,-0.236949225246524,-0.226692803735821,0.634976081740115,-0.166317374430479,-1.29397617223986,-2.83979730040181,-0.198288443432193,0.105394048353232,1183075
0.271067050890239,-0.625738594163086,1.4954108812246,0.1090747149467,-0.219760773306935,1.57846871727527,-0.873706672280159,0.513626729932638,1.0574399143756,-1.88577074660393,-0.500625312403306,0.645630178101319,0.592462471932069,-1.21490108718254,-0.158683526078468,1.12471620960139,1.710840308138,2.47501998932776,-0.234310141350324,1232870
-0.697772043206785,-0.270737433855031,-0.842229571528144,-0.481959041298352,0.754849514234034,-0.544862671700853,-0.483586483727092,0.0169068670945546,0.991789037257646,1.17753558291199,-0.176515149195254,0.153425922093812,-0.249665954269233,-1.37666010685469,-0.0513169586095396,1.20758393995739,1.476155003536,0.240393914235187,-0.470820794120221,1279943
0.377364184726291,-0.295551722247581,-0.673627813171052,-0.663719343420074,0.151237937671851,-0.228309944488959,-0.873706672280159,-0.0688316141277246,-0.996181349071673,1.06936928460214,-0.955864125618988,-0.541548722030418,-0.197809128410279,0.00268233259555261,-0.00587724550490816,-0.333330053508989,-0.472458747852598,0.494564520917739,0.428940231940545,1329352
-0.249533600924757,-0.0460326105925793,-0.436052564681049,-0.0490250711148088,-0.580384975277755,-0.206738198723526,-0.483586483727092,-1.00690623890848,-1.72533204558822,-0.788081964835187,0.755736320846312,-0.393082761067541,-0.279601194138731,-0.876750487600137,-0.0361557754215965,0.12945236713068,-0.0545084747730273,1.33952637983166,-0.619261847597361,1330263
2.7728174077107,-2.88229419729697,0.446262160201336,-0.551884434568688,0.189713914736693,1.84807841828758,-0.873706672280159,-1.41568558036059,-3.29678028482605,-3.87776266690065,-0.526409533139016,-0.0505483638997014,-0.197191763086723,-0.430054916774861,-0.151847024059072,-2.05064394692859,-1.26771819675883,-1.49229999300265,-0.151877093713111,1364384
1.63459882541398,0.497635973331256,-0.590703723304891,-0.433805311171657,0.00399394493599345,-0.123627458737926,0.68677408193182,0.830318480115688,-1.03174187253532,-0.710930986825399,-1.0241980228852,-0.308947263716357,-0.269529136498857,-0.144238716602361,0.0421628759441339,0.271896877503054,-0.614081444117839,3.49308457873131,-0.0757670360500421,1386095
-0.881902416368646,0.380047896901057,-1.05387052868463,-0.985138242435467,0.987274703047153,-0.594539327360483,0.68677408193182,1.13501864814787,0.0457426584879968,0.267755947336623,-0.524666931337676,-0.21609791895031,-0.262840389536079,0.914503321530094,-0.141186417416075,0.615564852602604,-0.0513328994169946,0.328564208907586,0.180632838358626,1458656
