"mkm5d_gtv_original_shape_Elongation_250","mkm5d_gtv_original_shape_Flatness_250","mkm5d_gtv_original_firstorder_Maximum_250","mkm5d_gtv_wavelet.LHL_firstorder_Mean_250","mkm5d_gtv_wavelet.LHL_firstorder_Median_250","mkm5d_gtv_wavelet.LHH_firstorder_Median_250","mkm5d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm5d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm5d_gtv_wavelet.HLL_firstorder_Mean_250","mkm5d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm5d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm5d_gtv_wavelet.HHL_firstorder_Mean_250","mkm5d_gtv_wavelet.HHL_firstorder_Median_250","mkm5d_gtv_wavelet.HHL_glcm_ClusterProminence_250","mkm5d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm5d_gtv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_gtv_wavelet.HHH_firstorder_Median_250","mkm5d_gtv_wavelet.HHH_firstorder_Skewness_250","sub"
0.69847015605371,1.10620067850787,0.112115385956819,-0.139869187497395,-0.685868246977917,0.00225124345111912,0.108719902237419,0.8116938617916,-1.60772603302378,-0.028304378664964,-0.118614902093377,0.440083000104057,-1.16990698827524,-0.106225148580581,-0.811582142413828,-0.194726525576922,-0.322629029978779,-0.530801624873706,0.0814042965351272,1085983
0.962137579248856,0.796438141055738,-0.19043755098536,-0.00202312117535416,-0.29153925707446,0.211483803015456,-0.138349396036393,0.569459379796445,-1.18150796505009,0.103828362873052,-0.0932520387906947,0.411613260904939,0.00422423015923217,-0.105164881880111,-0.747422774573753,-0.182225900117043,-0.344866586113247,0.0539574986757671,0.213374340428382,1125173
-0.8858295034978,-1.6700560069843,0.851456418799224,0.53504962220794,0.466067997455104,-0.73755271212121,0.208236632454295,-2.8359863148279,-0.160229438766225,0.545957319660673,1.78381675127747,-3.14105772986934,-2.43332396190247,-0.0917977411955568,-0.67932169775503,-0.195261689951345,-0.342891819249707,2.29199038004508,-0.70492288900662,1154608
0.623014364482949,0.822227092376877,1.06545140999328,0.388170135235176,0.230278752028412,-0.279897824286678,-0.25136324047468,0.27149276625529,-0.148401199185202,-0.414555160253881,-0.145875628065602,0.245767465260016,0.26627074248841,-0.365569505550791,-0.0741407086325322,-0.0605861746286073,-0.0728433550213319,0.0240261084855333,-0.194604623780072,1181124
1.17941388477205,-0.241603380840388,-2.04983769128577,0.353267111761849,-0.658944231442039,0.424281204062973,-0.133983852184687,0.68422919958733,0.157027565990285,-0.328105953631728,-0.259866462001111,1.51433333302683,-0.38295524556117,-0.347825233063603,-0.501316646568409,-0.191989124601686,-0.0815984227612612,0.553985156291691,-0.823649630469718,1183075
-0.643321885140262,-0.347241854915511,-1.05206885874748,0.0302421943363907,-0.295738427917233,-0.210122973063175,-0.551771224699527,0.380363252803701,-2.69824062758256,1.21405155599618,1.94456731877516,1.19219244760736,-0.524567651675119,-0.403699467190528,0.157489468246527,-0.133959595280845,0.391697000942511,0.824568057900352,-0.553318960380387,1232870
0.753640874637782,0.738301545200129,1.38817345294095,-0.438973703663471,-1.00959648860477,0.153467428836279,-0.41432707090047,0.321386165441379,0.168579253940808,0.0470408025474946,-0.113390259381144,0.317018219859579,0.406607190532297,-0.136687645273473,-0.717388423921012,-0.186911649227923,-0.326802654720752,0.123499330778829,-0.0831220151635796,1279943
-1.48853422497875,-1.60397004644515,-0.406697166088741,0.846038515583124,0.447108343064149,0.16114572855291,-0.37550747207348,0.635924649485009,0.430221827776622,-0.397573239119195,-0.191805737649353,-0.163193476102651,-0.299589039848914,-0.255874854267715,-0.601029702026957,-0.194634108888005,-0.322077868496979,0.326916162244578,0.0662757509877218,1329352
-0.447657071602672,-1.37603671622577,0.0300961841593017,-0.252880475835822,-0.46823703714389,0.307697536190492,-0.422981872512511,0.539742890109757,0.27153225409097,-0.188999290142302,-0.125305238635236,-0.097416193939708,0.0948418557446716,-0.373340965728336,-0.257428011893153,-0.182394298864115,-0.236908428764786,0.247620954892419,-0.449356764305856,1330263
0.655066831636685,-0.578075999521888,-0.0906639079126855,-0.0528770321900305,-0.254880085432903,-5.33549695085999,0.0832518604225968,-0.381367433131284,0.912770094095567,0.0754210582814546,-0.0776041527795406,1.23972386392716,1.29130739209677,-0.336194671208755,2.84312428280101,-0.194282578871906,-0.206497434057713,-5.19433619534457,-2.95725751213772,1364384
0.363635750342831,-0.943475186393943,0.632279473024312,1.06623383480064,-0.191622294335121,0.967701137404513,0.177265176673696,1.00845637960554,0.916832600736935,0.103698942110879,-0.0341741473540387,0.760955511581204,1.71210521917249,-0.354287516304659,-0.373226789694306,-0.194247929085998,-0.257432351898941,-0.117105272202792,1.21722352629795,1386095
-0.362001457343579,-0.982195069017342,1.52827946986036,0.321100851704654,0.148877029884188,0.122512436853227,-0.170006003077244,0.423134684080141,0.226113002879687,-0.482670571898671,-0.167789308410354,0.0372370346241215,0.664799602215913,0.28937869745869,-0.836296123208069,-0.195446236555104,-0.373335612169321,-0.0776126145902627,0.288429737023064,1458656
0.146635415210695,0.532727165187558,-1.87852055642251,0.076707182373709,-0.119869743266853,0.331330204890925,0.14408314522656,0.589362702133817,0.27649559771714,-0.240398586129217,-0.123465729300837,0.261791216261413,-0.433611103849585,-0.388759960754828,-0.282806552344282,-0.0705508207075315,0.236463520500214,0.461631270719455,-0.677889896767507,1485662
-0.378308628064865,-0.213830036761333,0.0137183820123157,1.1797267153243,1.41072508117221,0.199998903633584,-0.294360922474118,0.280386752537488,0.398294939671109,-0.0878001897412165,-0.114055088882526,0.492525915910187,-0.184567935381564,-0.395367478920183,0.0819273376591189,-0.0858342110461652,0.00294985336496007,0.00103846238641446,-0.368044486144325,1497807
1.46732281128987,1.70581052643604,0.0598159430476369,-0.0160452122344332,-0.330480381721739,0.0750908608545717,-1.6514522489384,0.521974919603688,0.46069211216181,0.0568527041320331,-0.122153019157911,0.0563875455633533,0.071288993281065,-0.350542680512563,-0.465037423728788,-0.1755527481376,-0.204555283114011,-0.0391768884513004,0.442877426885444,1501387
-2.11439199153579,-1.33821568673436,-0.105537215134609,1.60029181329301,1.58470154134864,-0.677768374248901,-2.3180087025006,-1.36843616459946,1.03540722258201,-0.684427740893641,-0.181370768507278,-3.36797875405744,1.5292259443176,-0.0536830744636285,-0.516771342141358,-0.195134725384072,-0.312192033670844,1.31522651650913,0.500547268707196,1518948
