"mkm2d_ctv_original_shape_Flatness_250","mkm2d_ctv_original_shape_Sphericity_250","mkm2d_ctv_wavelet.LHL_glcm_Correlation_250","mkm2d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctv_wavelet.HLH_glcm_MaximumProbability_250","mkm2d_ctv_wavelet.HHH_firstorder_Mean_250","mkm2d_ctv_wavelet.HHH_firstorder_Median_250","mkm2d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm2d_ctv_wavelet.HHH_glcm_SumSquares_250","mkm2d_ctv_wavelet.LLL_firstorder_10Percentile_250","mkm2d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm2d_ctv_lbp.3D.m2_firstorder_Range_250","mkm2d_ctv_lbp.3D.k_glcm_ClusterShade_250","mkm2d_ctv_lbp.3D.k_glszm_GrayLevelVariance_250","mkm2d_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_249","mkm2d_ctv_lbp.3D.m1_glcm_ClusterShade_249","mkm2d_ctv_lbp.3D.m2_firstorder_InterquartileRange_249","mkm2d_ctv_lbp.3D.m2_firstorder_Median_249","sub"
1.30881026026862,0.800584781239504,0.488054505246788,-0.967737523348339,-0.568210663654684,-0.232997673521273,0.277707661293024,-0.722586192813457,0.011635950049504,0.554747885157866,1.04017995528403,-1.2174839250149,0.058291189676078,-0.539760381838636,0.199289781343092,-0.28297190283678,0.4776421758955,-0.547405897746754,-1.21550714757894,1085983
0.207712242144571,0.603637414643192,-0.946163864831495,-1.11941373339742,-0.53287722494352,-0.281570172040881,-0.53149444481162,-0.0217214403841477,-0.493073528096981,0.0302611514306669,0.0635857411480538,0.0685251263292318,0.0996663265283398,-0.113446773080163,0.834358980816585,-0.278290930573808,-0.0329212831728747,0.549721701805335,-0.640382241280554,1125173
-1.77978312813069,-0.472203251817337,0.0169884537649599,-0.348895871620742,-0.786893186959626,2.13897613656711,2.89676276937176,-0.872730313943158,0.18404698284141,1.32232643617563,-0.741471316131792,2.10356111185742,-0.406590765432842,0.624405938039195,-0.47608867767819,-0.294162182398785,-0.64533529982272,-0.899164374980912,3.72030205176361,1154608
0.947046439148062,0.512255643198397,0.574171064479548,-0.74657755995764,-0.0506541957026897,0.317357503932699,-0.00288286537463387,0.424512310023194,-0.539185569641848,-0.369502421619706,-0.695290344162828,-0.254720032378102,0.058291189676078,-0.138726636290752,-0.527448677328498,-0.247418534644224,-0.484131513008454,-0.90819829560133,0.40342802112805,1181124
0.498026448452127,0.506177227649935,0.496184396932669,-0.555748065522335,-0.790415686004862,-0.492342808430812,0.913956887463572,-0.616729187603392,0.164660233561829,-1.75464386625425,0.407312486417511,0.0424091191984697,0.058291189676078,-0.16409900541386,0.400117886867484,-0.286441711200247,0.0815987152251465,0.0872968899414535,-0.305373979233139,1183075
-0.040555282256636,0.885648114442777,-0.789719524681438,0.555224136147607,-1.01323364268932,-0.801764287648559,1.07644277590694,-0.530536543952287,-0.309731442035986,-0.462532213223672,-0.140626790402019,-1.41372892243898,0.058291189676078,4.54550513909558,3.4266073316401,-0.252945430748138,-0.606725199924802,-0.199515389861566,-1.02646252960569,1232870
0.326442447809471,0.714335481417378,-0.215921033611086,-0.539318673654211,-0.0995116479620514,-0.640397402499016,-0.163836102078772,-0.528550015277628,-0.206630607382755,1.12659196095972,0.725161395166878,-1.50427866087442,0.0996663265283398,-0.0634837454954938,0.543083867620641,-0.207323614259445,-0.0311467642611912,-0.28714349970839,-1.5394436870744,1279943
-1.12719639939352,-1.48133400742435,1.34656894497205,-0.576060365194032,-0.771406766585719,-2.00113275215698,-0.734446488848494,-0.995050821447909,0.62968451574207,0.00119589758904595,0.743474426136143,0.627546343065667,0.058291189676078,0.472314809009894,0.229646895167655,-0.263656616598638,0.36858378909341,0.624558488470462,0.38718903840982,1329352
-1.34905215456648,-1.06866605295259,-0.853354134378827,-0.283104890733563,0.153918175509388,0.650837005408822,0.613847493902085,1.35446627415252,-0.658570217004903,-0.0326615920645487,-0.813684432091586,0.832688367482628,0.058291189676078,-0.206546066668653,-0.159428002281277,-0.223309168904348,0.0926467701282922,-0.784973454931931,1.86386243827161,1330263
-2.0016901349136,-0.180199441281054,1.65503992164182,0.505457258625354,-0.835906391491013,-1.54610627233222,0.442210625769744,-0.779750085207255,-0.00407282145569568,0.998683731119621,-0.477708149276472,0.426894572183639,-5.26604145279711,-1.29392121917992,-0.857290917692731,-0.305502776715156,0.0367166293370685,-1.56005355368258,2.1781651705708,1364384
0.619699225547716,0.475938388643323,0.529095359346885,-0.62342611740581,-0.879865115352843,-0.346080790888938,0.155312317524604,-0.759695591978928,0.147306167954378,1.39251768682776,-0.269651711270768,2.19403844961523,0.058291189676078,3.26740437803347,1.8730632499313,-0.300419643306686,0.862506654220402,1.52246929621553,1.42844315038753,1386095
-1.23162889338185,-1.32559025059151,-0.938686997249528,-1.07684035144089,-0.00552767940491194,0.577257577621378,-0.410013432695265,-0.717132017940264,0.0664212190249279,0.16116381041251,-0.3176112395679,0.594672325759227,0.157551181374689,-0.385598159680952,0.609186610715896,-0.282691029254005,-0.175451604229704,0.979790348207383,-0.198521214846279,1458656
1.6065714486148,0.388489437145123,-0.831878420388385,1.0122571418663,1.88084349634589,0.496579071027008,0.245808306162114,0.560580089943449,-0.586130300230027,-1.52811283182371,-0.339196154092448,0.753879696032922,0.058291189676078,-0.579569430118957,-0.304162191903564,0.495320662235143,-0.183003022599774,0.342614944561176,0.501163602510299,1485662
0.282152634392141,0.473403687051222,0.334868191477959,-0.107289694235557,-0.39095070183278,-0.72411773448857,-0.635769663173597,-0.187311030231689,-0.374262239852941,-0.0587733063765135,-0.786298741873849,0.399806910350845,0.759342805935104,-0.847735145413566,-1.45674501047753,-0.162123846168415,-1.17044044400874,-0.70189688825044,1.11660486586934,1497807
