"mkm2d_ctvper_lbp.3D.k_firstorder_Kurtosis_236","mkm2d_ctvper_lbp.3D.k_firstorder_Range_226","sub"
-0.75386560376563,-0.579813697702984,2271329
-0.575986025834086,-0.15536567726369,2274521
-1.18485838946832,-0.0260268513435384,2276121
-0.589641556969443,-1.05624466384941,2278618
0.048005720023467,0.16980646780413,2285214
1.86723255193844,2.14651134620373,2286108
0.475120801674132,-0.127494956287385,2293123
0.244067080761059,1.08479837668939,2294852
-1.43439091199877,0.198158425209173,2294873
2.85690231210679,4.07830939942203,2296332
-0.166943748581369,0.343435567409751,2305114
-0.960777719415029,0.896974161860934,2305115
-1.0908325304263,-0.364824826297802,2306459
0.32643240945151,0.383993278494749,2306893
-0.868620511625337,-0.243354979356905,2317120
-0.382896614786201,1.67779940400857,2319068
0.875321205251381,0.406296631486262,2321962
-0.251794934209221,0.490838641074094,2331869
-0.717990370338156,-0.57706765932431,2336735
-0.158403175505851,0.442285001634681,2339674
0.13462380709449,0.492160629542609,2340155
-0.164691171561577,-0.706599314443634,2340322
0.405496348010197,0.253923709383806,2350037
1.09999648335394,0.284167568020645,2352038
0.0576402510697453,1.37320790681992,2359944
-0.224242279590181,-0.556480528033893,2381907
-0.227837806138257,0.385657632905829,2393207
-0.232910894049224,-0.557450739156411,2395415
-0.187723363324266,-0.0216574504442801,2395943
0.514353565915919,0.287788657776042,2401405
-0.144861403201254,-0.345079492758654,2405144
6.07039884731619,5.01905948292692,2414406
0.175458706086048,-0.20856311229793,2419459
0.313886314343295,-0.226645137137489,2425694
-0.278903955154229,0.304472775492749,2426863
0.053853653228227,0.368268287358743,2430773
-0.247794345726433,-0.826922015877522,2439458
0.0878336285251933,0.0580358040962413,2443354
-0.224604577672763,-0.293242528375844,2445526
-0.143155567935083,0.392809462943693,2448298
-0.976835177531458,-1.34981185220206,2453577
0.755477103443024,0.350378046006864,2474709
-1.14714288236718,-1.32576843528743,2480056
1.5967778627674,1.60722349882677,2480330
0.0824983675878753,1.01246483963139,2487135
-0.872583446569101,1.1411199793779,2488660
1.07175397455329,-0.148831235290857,2490180
-0.552207421627912,0.926075266979032,2493534
-0.799660073719613,-1.75528836560648,2498991
-0.628213672178799,-0.0349166538815373,2500377
-0.892738733553712,-1.47091423612458,2504802
-0.67074730493472,0.196130372341084,2510402
0.28845216708926,-0.349770972797529,2520618
-0.674291897585869,-0.54101320020958,2559453
-1.69659625738719,-1.72740760579985,277752
-0.496766460564986,0.0274796960078135,308862
-0.122261866159831,0.115265293502336,58325
0.14798615152675,-0.0987876661172728,92173
-0.0687292088337509,-0.194306927523952,923666
-0.448223038642208,1.05869720870028,965005
-0.495906545979553,-0.189159726416751,983079
