"mkm7d_ptvper_wavelet.HLH_firstorder_Kurtosis_250","mkm7d_ptvper_wavelet.HLH_firstorder_Skewness_250","mkm7d_ptvper_wavelet.HLH_glcm_ClusterShade_243","mkm7d_ptvper_original_firstorder_10Percentile_241","mkm7d_ptvper_wavelet.HLL_firstorder_Kurtosis_229","sub"
-0.604788248383202,-0.69099247058047,-0.335587668925832,0.13447997440213,-0.414888866516622,1085983
-0.435028740349479,1.07218258091187,-0.138561696995248,-0.0626485139495252,-0.40620855275017,1125173
-0.992125734600776,-0.546820787676023,-0.262250643510777,0.399115436973,-1.23578913496783,1154608
2.11321475617059,-0.385929553693771,0.163406407115654,-0.427577779841055,0.665839366583723,1181124
-0.90161012039755,-0.725545036227663,-0.267564081767247,-0.537412252111097,0.0840826889368206,1183075
-1.0389106475373,-1.26694990063618,-0.399842696251527,0.387328951750107,-1.47106313864269,1232870
1.30087674499789,2.67304404240953,-0.146713871569322,0.877818732488509,0.721771387231226,1279943
-0.581717331697003,0.140196728509354,0.177317996182856,-0.249545798886346,-0.714378779598004,1329352
-0.181934336662053,-0.721429975330525,-0.143535154619385,-0.627694702307873,-0.44652244988611,1330263
-0.603801015904577,0.97151471567589,3.50064492150509,-0.355802847970125,-0.888472777819522,1364384
-0.356834538682905,0.0564694814437561,0.3680211495098,-2.70377148914105,-0.708109751600877,1386095
-0.0515949669238478,-0.28173181553445,-0.0776126018646608,0.38013482798002,-0.0465283481626294,1458656
-0.868682015909812,-0.81498573898465,-0.332682324839607,-0.730115565788082,0.706762401779796,1485662
-0.607149870943642,0.0502826783962965,-0.121809227697822,0.22288325466675,-0.0209715539005533,1497807
-0.0403534603120308,-0.692309488625472,-0.296838200409413,1.00905182316731,0.318522213006123,1501387
-0.627815653812465,0.800982985086274,-0.249444963235049,0.364718363490758,-0.42432405811146,1518948
1.1926397538228,0.579846037067832,0.522579845077295,-0.382604214224712,0.350954174545737,1526417
0.324642717374175,-0.243867490189171,-0.248684361178623,-2.42632542832759,0.567188442282548,1565177
-0.472948186552433,-0.470875149104828,-0.32304037974645,-1.55580735937009,-0.769544946619465,1606693
-0.14479041480328,1.01266256580079,-0.249546486906061,0.369760352307558,-0.134640780419164,1612262
-0.388860692100759,-0.585583778870099,-0.1760450101561,-1.30010267027279,1.69931563422597,1614566
-0.0666859964547084,0.534036229539396,-0.175122018366482,1.80592060330698,-0.48488232921684,1644034
