"mkm5d_ctv_original_shape_Flatness_250","mkm5d_ctv_original_shape_Sphericity_250","mkm5d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ctv_wavelet.LLH_firstorder_Median_250","mkm5d_ctv_wavelet.LHL_glcm_Correlation_250","mkm5d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm5d_ctv_wavelet.HLL_firstorder_Mean_250","mkm5d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm5d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm5d_ctv_wavelet.HHH_firstorder_Energy_250","mkm5d_ctv_wavelet.HHH_firstorder_Median_250","mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm5d_ctv_wavelet.HHH_glcm_SumSquares_250","mkm5d_ctv_lbp.3D.m1_glcm_ClusterShade_250","mkm5d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm5d_ctv_lbp.3D.m2_firstorder_Median_250","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm5d_ctv_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","sub"
1.30881026026862,0.800584781239504,-0.254748747532119,-0.409466572650425,0.558309816145057,0.916194848008718,0.260063926636055,-0.971061136917935,-0.647191122119308,0.183085320914195,-0.0585699599536095,0.288507638966282,-0.754829020727476,-0.00215982745857558,0.509292287360934,-1.12470972973448,-1.2572108126979,0.392739265928911,0.734211127641692,1085983
0.207712242144571,0.603637414643192,1.85828770025438,0.27031407794672,-0.889044256353035,0.857451947056592,0.0356780167274539,-1.09372798453338,-0.674162100797349,0.290310779390232,0.0607972733255116,-0.549840950455307,0.0812522093530455,-0.499572256079233,-0.0837889478590519,0.18174805870093,-0.646090967522627,-0.319112254250881,0.00805372727703027,1125173
-1.77978312813069,-0.472203251817337,-0.322184855061453,-4.29443878230292,0.0610987858438985,-1.77340582676361,-1.45329269283242,-0.320496387042777,-0.533655559534886,0.399921308577074,-0.398715517999959,3.32739558611935,-0.944563421717656,0.202750071121964,-0.468876531994249,2.22698448652775,3.76592167254714,-2.55572633971578,-0.99373376516209,1154608
0.947046439148062,0.512255643198397,-0.307410227141502,0.231167642647195,0.539874354820887,0.36613838395101,0.493483540187376,-0.643157856524778,0.152332353534184,-0.347807007808165,-0.316689224617473,-0.0490453980268775,0.52643562526684,-0.544705362985885,-0.432335389090264,-0.459643194803277,0.42644856803791,0.499976431794096,-0.696468989621032,1181124
0.498026448452127,0.506177227649935,-0.318554039722072,-1.43253961149701,0.487183536373769,0.20404947959605,0.749843816456176,-0.705188977829293,-0.496445116348891,0.167078582511952,-0.316984202256479,1.02288184586786,-0.662167797562721,0.190824744251434,-0.00429750574297795,0.126586541838742,-0.235273754009428,-0.59481848812442,0.222215151089787,1183075
-0.040555282256636,0.885648114442777,-0.325803995115097,-1.36420658604404,-0.878674658939603,0.803983379112591,-1.56987802234966,0.299730723344822,0.0506580076650497,-0.0674316924962397,-0.435061346465587,1.04447360095959,-0.505431991005181,-0.30531296680359,-0.480943064568385,-1.17225091088678,-1.0539362547567,0.231107983155841,0.357528083194724,1232870
0.326442447809471,0.714335481417378,0.538110671873972,-0.530499910552447,-0.194922834767835,0.603105639258034,0.910607636532891,-0.508445942217829,-0.568864012131953,0.304204134688551,0.13805809758086,-0.15195733871775,-0.513904193119833,-0.219587785208547,-0.060072288068471,-1.43880655269289,-1.55611750928739,0.660769568361915,0.502882820880021,1279943
-1.12719639939352,-1.48133400742435,-0.277067379091214,-0.322996947690767,1.38792292878479,-0.0355071484686326,0.409612191204756,-0.440528469631815,-0.562075926075735,0.625850986048053,0.028973496090447,-0.758556382699854,-1.06241444820523,0.618451167762284,0.445929204637162,0.384209208568774,0.257724787928097,-0.868086004669458,1.06414776982324,1329352
-1.34905215456648,-1.06866605295259,-0.268242476047519,0.577982447502222,-0.89601709680395,0.555175811604736,0.282847380471333,-0.284045056674344,-0.137794448394452,-0.370932918704775,-0.395112590000136,0.598509409631521,1.39521711134988,-0.652107795921824,-0.0302068623946184,0.776134774370977,1.83000849489383,-0.649947992412232,-0.81446030331872,1330263
-2.0016901349136,-0.180199441281054,-0.326630879748992,-8.68016972555435,1.64891096887701,0.376298980005334,-2.37388864612008,0.182908564768271,-0.495725996984542,1.0831874006101,-0.45827230913798,2.25779622025886,-0.87033334977029,0.0671602975154506,-0.0103707672587813,0.172796269445172,2.20145003236416,-0.965439552875707,-0.582947769512579,1364384
