"lemm_prp_m012_250","lemm_prp_sphericity_247","lemm_prp_gradx_245","lemm_prp_m300_242","lemm_prp_volume_230","lemm_prp_m110_229","lemm_prp_m002_226","sub"
-1.4066991139032,-1.87932448467197,-0.14919623534425,-0.313026939659133,1.36681539344583,1.10996051018811,-0.446128307594327,58325
0.10738626562207,-0.578694888762812,0.785292813051063,0.109823904223774,1.62482880056273,-0.0179999899882937,0.0982160218196205,92173
0.224354261070164,0.486892581618319,0.662877171326548,-0.101353718282318,-0.37411194470521,-0.854919161066721,-0.63401772531109,215131
0.166214263064251,1.37332939032135,-0.848459163403566,-0.378134634305234,-1.21968501264865,-0.123799497592199,-0.129302699823268,277752
-0.36606578671547,0.333837127687302,-0.237750482458111,-0.23868933370405,-0.470491181770811,-0.772300004113623,-0.193257459650715,308862
0.748578255068375,-0.266830772217457,0.668560249455847,0.598858175351303,0.272071050226366,0.0527780878417327,0.14074774662661,923666
0.163218178294802,0.492589377939768,1.35235725627992,-0.388730511017594,0.242715172514641,-0.901076172329142,-0.171420615543464,965005
0.000576290395298159,1.77279973546931,-0.326630863249051,-0.578819918885493,-1.06512454807005,-0.426891540659236,-0.555065142514602,983079
-0.241817270724574,1.17008780764286,-0.327412186832738,-0.0651044887782458,-0.197711414479636,0.113492648702964,-0.607473151889265,1085983
0.102841835614062,-0.0170820708978153,1.09092528794231,-0.350272315853804,1.97161721136208,-0.660154411291279,-0.297367282939817,1125173
-0.131578526660651,0.372976502040123,-0.42150071963742,0.58774944236573,-1.05628241622917,1.18443247849762,-1.11640636605241,1154608
-0.299880178644252,0.511590038141266,1.51731261236221,-0.088887097956757,0.056765139900916,0.27324794507757,-0.520532743011043,1181124
0.886955009665618,0.196634238007869,-0.600515498617959,0.387906348421362,-1.04487606615443,0.727216814439933,-0.094278588706392,1183075
-0.216483751932592,1.35017466482548,-0.697063932320016,-1.07899786892523,-1.150981648245,-0.73918637706816,0.332542640272585,1232870
-0.527305631478582,0.804907541225739,1.41619590162997,0.413243662751669,0.824969554236647,-0.330992011174409,-0.228415327772002,1279943
0.123009490537142,-1.33854228775419,-0.214281991500833,1.56057833074379,-0.370044564058404,0.300820965365965,0.0547358491304933,1329352
-0.314724831417677,-1.27483581621307,-1.24699239114223,0.831346202620229,0.151375950598341,1.15933856616884,-1.36519106435334,1330263
0.130389507255546,0.872874797336314,-1.87141026064092,0.125628153436614,-1.25169352991264,-0.779439679494626,-0.51272405093922,1364384
-0.118165434623388,0.534339892182369,-1.72850612987742,0.638126036157625,-1.0595540050103,-0.206133333921876,-0.950179126399759,1386095
0.0477859087423094,-1.55347112122354,-1.2173058918804,4.54438075251996,1.19023802058344,0.5883204460837,-0.614845109788839,1458656
0.405469768969214,-0.0467179212499316,-0.389124914457993,-0.506714438321612,0.300012186843549,-0.595909625090628,0.184777690644234,1485662
0.0876237085571299,0.280635063860163,0.477487070857395,0.146791281336218,-0.13502069972779,-0.814823126564112,-0.56259506933455,1497807
