"lemdfirst_prp_original_shape_MinorAxisLength_250","lemdfirst_prp_original_shape_Flatness_250","lemdfirst_prp_original_firstorder_Median_250","lemdfirst_prp_original_firstorder_Minimum_248","lemdfirst_prp_original_firstorder_Range_242","sub"
1.05408067165533,-0.64267421047591,0.814614793773263,-0.279418809850818,0.734347065104209,1916742
-2.04562993238665,1.28457608628835,-1.22570019198633,-0.14568896382499,-0.950565924461889,1980052
-1.23443418086511,1.84523036901419,0.31523659779089,1.06230964115431,-0.534477519189999,1926770
-1.15271892620839,0.413043555264404,1.10492380601874,0.937398234752249,-0.00992904875584689,1979045
1.17384430175367,-0.328047517622282,1.08887584647052,-0.56702002756833,1.00447607902163,2196212
1.10817773942009,-0.291985151356299,1.47442914061888,-0.661992379626338,1.25163002926027,2393207
-0.310082825671943,-0.528314067990482,0.589864516159873,0.200686862049789,0.363595984244806,2146138
-0.782637871652301,0.8145535692941,-0.0953367742634357,1.34930828762465,-1.24627469845488,2228399
-1.3949992167805,-1.78008913203599,1.37210097222569,0.21241565941253,0.673120897109249,2144796
-0.103302555748786,0.6377264452726,0.550804183275422,0.190432729691394,0.299757234289104,2234271
0.784083685100433,0.121211634441,-1.44196106923109,-0.766802517432365,-0.130679680047088,2296332
-0.946918321223494,1.94747991436161,1.11992104941066,0.518065320676464,0.210173190499558,1684230
0.500536414640751,-0.6180690513483,-0.300533755197622,-0.923344131999779,0.767309542480305,1720713
-0.213982820615174,0.575586157211942,-0.345028285844568,-1.06308630716301,0.905219760212137,2186951
-1.14313585055091,0.175276587266919,0.623112522190354,-0.685551116670851,1.07835460281923,2439458
1.0708304638794,1.79791734893736,1.11195057088034,-1.1097658071733,1.89785921748149,2135748
-0.596178339758474,0.440290818245564,-1.21628316854862,0.194255152746223,-0.995033187291277,2141116
0.315406052500536,1.36389450175301,-0.973357552982459,-0.061350259799535,-0.713754112128932,2108003
-0.891233445236311,1.09354569320099,0.568450341632619,1.32707525015059,-0.902938758449676,2006164
-0.136122215351804,0.625816226726678,-1.13196359926946,-0.285238097773102,-0.897503396935753,308862
0.101804457548332,1.28773345349569,0.498090172068769,2.21246326222691,-1.42933787611424,1085983
-0.906442941750256,0.737846437338638,-2.05707713821186,-0.0367728904086025,-1.48753459969623,2004451
-0.848949424975748,-0.850597043827389,0.702314878519872,0.592350321159216,-0.0642748414156456,2359944
-1.15174224981595,-0.145958635348486,-1.08596902247133,-0.900191677298187,0.0228055042800685,2069079
0.400535078213441,0.525719999175031,-2.0929969883121,0.010868639365898,-1.65522307254213,2059713
-1.04073707502712,-1.40836934733967,0.20723689529056,-1.29539274426237,1.62937319235364,2294873
-0.593331968907613,-0.438286432328717,-2.099611029293,-0.543729456855924,-0.909180213852003,2033049
0.555689225017508,1.33641822073201,-1.14196310241404,-0.685071457966629,-0.395148183828913,1485662
-0.254222208496836,0.631565493020373,-0.792836512254497,-0.757958239051021,0.157986717585119,1526417
-1.18611695959628,1.13132504707476,0.218395726139002,-0.924574542229446,1.19682460284943,1386095
-1.20546173943195,1.29532511725848,-1.20437451575708,-0.319435336539437,-0.744418610003314,983079
-0.731251214410001,1.13369558143128,-0.98639516247105,-0.0909860299420666,-0.559176114808441,2132424
0.938238796590473,0.783177178161988,-0.296499037338577,-0.266014490401338,-0.0403162271175187,2138375
-0.285136379480569,1.6632028401022,0.856494199714163,0.643945323598806,-0.0495309817175501,2490180
0.730907613207877,-1.79073282161041,1.09252519446825,1.71479423019564,-0.930629326281237,2034136
-0.297918380903029,-4.22190341723805,0.900921552107625,-0.456284106187237,0.99929065834241,2510402
0.695977746281742,-1.36273625294635,-0.553519012524501,-0.656984942612062,0.540972282442748,1330263
1.47678076922853,0.263990263337629,-1.42988708552828,-0.86726874609829,0.0156708352789064,1768972
-1.58322058089312,0.547164505167734,0.535249400606078,0.95294945516982,-0.423692789777646,2306459
-1.10823250114209,-0.204675141783792,0.192119374666357,-0.870831996421716,0.938968239059712,2181724
-0.113519557281086,-0.60273044499853,1.07176108016634,1.97340222057648,-0.931083030088203,2217034
-0.915330219659398,0.979008561160571,-0.44471638910227,-1.09078131537581,0.981504958124824,2218615
1.09052127125163,0.443166114885667,0.19766459756635,-0.102070571432144,0.379144297634006,92173
1.32012181177026,0.0458054154770858,0.549327468493712,-0.967360134334866,1.36278736734001,2414406
0.722680859426681,0.778892049501306,0.900946492537062,1.02502816836872,-0.508197016360285,2381907
-1.54678791968425,1.21514314131311,1.38134260812735,2.17048084862882,-0.974630520739397,2002465
-0.938411825137684,-0.426910296383551,0.67600071413808,0.0258259966258615,0.414725349999442,2474709
-0.34197703261095,1.76403107856737,0.957231812333205,-0.187514774566375,0.724837201159214,2176530
1.02728564045183,0.0528274881475087,1.43767378613246,-0.317254316990898,1.12718655683275,1279943
-0.0893365763770527,0.658637599585313,-0.959459297545772,0.403638454117502,-1.37441511251194,1976407
