"mkm10d_gtvper_original_shape_Elongation_232","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_231","mkm10d_gtvper_wavelet.LHH_glcm_ClusterShade_229","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_229","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
1.02769013153375,-0.0544608245479886,-0.129255374193315,-0.0806857206339365,-0.313797612461027,1085983
0.903315011727641,0.0463990092906661,-0.0656841515877851,-0.376766967248993,-0.356731319898353,1125173
-1.09125817683295,0.52686486252905,0.367087107934227,0.224657197699682,-0.338371286080306,1154608
0.128547106063381,-0.208696465375646,-0.156951803067883,3.17180262726425,-0.237672270318431,1181124
1.3884677017123,-0.069405847424755,-0.157452655072206,0.121499554783336,-0.351477420359611,1183075
-0.515882743954256,0.0774469262418686,-0.14820073277546,0.252345449036028,-0.320760758860797,1232870
0.0607759317154871,0.0162144567346438,-0.0549981043677483,-0.0408023705150299,-0.329714968457107,1279943
-0.201139121923733,0.330498247688355,-0.0249670148862755,-0.129733495225626,-0.345867003957426,1329352
0.300674203552877,0.0679438948951071,-0.0438628210855202,-1.14693560803867,-0.154363759982285,1330263
-0.778798785706111,0.219749134376169,-0.16451484955271,-1.38108318962372,-0.349899311322019,1364384
0.550834506291019,-0.53776389417825,0.0354416222052408,0.656663455353629,-0.344046908395337,1386095
-0.929661778444626,-0.0302781918869705,-0.129327524695338,-0.175777681703398,-0.357549387131074,1458656
0.705670136509656,0.0844580507016599,-0.194384802594895,-0.0528135759110989,0.492672877951385,1485662
0.275885909030906,-0.0290773666349941,-0.0717749260367314,-0.656863328045896,-0.234031546275072,1497807
0.100023363668544,0.0486193332750382,-0.133189104232514,-0.613567396745181,-0.338346581536049,1501387
-1.34544525662363,0.221093794620096,-0.675441383130508,-0.370857596913518,-0.352640252152409,1518948
1.51096136027969,1.24264119989607,-0.0626742431172178,0.358786058726413,-0.344675519704617,1526417
-0.131026322266124,0.320661424219073,0.676432428932201,0.950105539849104,-0.355743426092119,1565177
-0.149223694264323,0.0949681720268946,0.0420961606721555,-0.0566360977135459,-0.167683516458236,1606693
-0.293846978593448,0.0577539576538996,-0.143341382257993,-0.388597543926848,0.66752057273402,1612262
0.92214904460807,-1.0123411960124,-0.409936726248422,-1.00903786495304,-0.351999353383931,1614566
-0.581795491472504,0.0766470191451189,-0.140079747554492,0.00273408135866967,2.99626596545952,1644034
-1.66776710866579,-0.295589250337912,-0.152633561812111,-0.345356386908051,-0.355573395030649,1668599
-0.80111345931503,0.606083455804023,-0.111879650328298,-0.60101274561796,-0.357538589191567,1671370
0.754346377918268,-0.193868569763384,-0.17180136480329,-0.678137487475589,-0.352815564974229,1684230
1.24984030338684,0.050177425812714,0.285666186896287,-0.56664396042865,-0.316440160153535,1692385
-1.0246976716634,0.0687267305729381,-0.100589494249543,2.13796827104003,-0.311047085653716,1720713
1.5400243260392,0.0100460731960924,-0.165651887101229,-0.294421801103108,0.645887244470878,1738800
-1.25279275877206,0.758678693619428,-0.141384786797238,-0.278297389507219,-0.318194166915599,1740845
-0.453459444402201,0.625388946525219,-0.335411728901272,-0.704792316915704,-0.342539943225829,1742294
-0.535854702963544,1.07789463612417,0.0159761800250292,-0.706162069372324,-0.358787751716154,1767700
0.559456451328435,0.178065493370438,-0.144624264918315,-0.00133304905145646,0.140720998039645,1768972
0.221649289100178,0.411735344478552,0.644112427855033,0.637552396357345,-0.344639881760947,1889409
-0.311505158853065,0.0565606369122907,-0.183985905265609,-0.486093741164315,8.10324069811016,1915938
0.0583169583995714,0.0696600677959946,-0.0587629637884932,-0.207202200646334,0.451944556417901,1916742
1.72662786975157,0.0545127347840772,-0.257960525989251,-0.0241195495037363,6.00846231470556,1919296
1.60280737715455,0.0957833859058224,-0.242275113211771,-1.00856633583822,-0.337911801371629,1926770
-0.439751588795574,0.558337762872448,-1.04611614861542,2.01395154230945,-0.298909723726751,1938156
0.302496441599299,0.126475093926206,-0.144999731073855,-0.259601743864269,1.64373345999168,1938561
-0.318568089246165,0.0548389596799748,-0.255460690666371,0.164989815912983,1.07687217502731,1966316
-0.690529219166993,0.0655954801450593,-0.152670264278562,-0.331116652286802,-0.204075492946595,1967281
-0.144524629863961,0.0894420214672466,-0.440289255329467,-2.37158888948813,-0.227540444023828,1973544
0.455393621929341,-0.161034347814325,-0.10304612651543,-0.295252190352105,-0.321615801456069,1975401
1.15323283817663,0.0810574598026542,-0.131565159019466,-0.269853181569701,-0.277912028832156,1976407
0.723648645318114,-0.105090841662283,-0.147867629720567,-0.464122499499912,-0.316649302026866,1978972
0.688877247703935,-0.175097801783655,-0.00519338283449338,-0.328441929329317,-0.106244425152622,1980052
-2.9864263821688,0.0983449142549195,-0.0421243902514,0.863276200077525,-0.357073058806946,2001182
0.261628342733366,-1.39945028251202,-0.18099558240336,-0.168563708344084,-0.358824325631823,2002465
0.510966742080502,0.0748432373294854,-0.178822437589414,-1.39490258592326,-0.199796594894067,2004451
0.96870166927464,-0.484282446757686,-0.0474084413518811,-0.590866073321522,-0.337621852040964,2006164
1.31920141703189,-0.22458025392144,-0.304047137132189,-0.358881266124866,-0.319071303338637,2007309
