"mkm7d_ctvper_original_shape_Flatness_232","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_231","sub"
1.40288253780765,0.172343912035519,1085983
0.200657181245088,0.0218102494246344,1125173
-1.31277195749427,0.0501481139347878,1154608
0.850921800261826,-0.375717461043575,1181124
-0.460845108394831,-0.888073547918724,1183075
0.0637789562715629,-0.0443689701396203,1232870
0.346969164738446,0.0195125797504376,1279943
-1.00254485212489,-0.637937596480004,1329352
-1.39734278488104,0.0736450524489783,1330263
-1.21982328972274,-0.296473917057737,1364384
1.07223304739818,0.0480405248141057,1386095
-1.33500992228802,0.256540984726013,1458656
1.28943635094053,-0.0531031308988216,1485662
0.25612905997972,0.0632409320774867,1497807
-0.279562392966169,-0.00996523260899072,1501387
-0.185636882527467,-0.0182754926397151,1518948
0.678629184022361,-0.0667190910453066,1526417
0.10258433408281,-0.121541200113922,1565177
-0.342560029586958,0.0262658425601739,1606693
0.227075679172601,0.00782054203052161,1612262
0.756583441350814,-0.030384820682312,1614566
-0.477547366892062,0.026742661516914,1644034
-0.722019263579097,-0.724516881202409,1668599
-0.207693396289046,0.108893687201363,1671370
2.0424851190512,0.0827541884550335,1684230
1.04076952396377,0.0386750187980847,1692385
-0.648442907020274,-0.278739119152363,1720713
1.13105140770582,-0.0180979194320888,1738800
-0.946400144110524,-0.366121747540935,1740845
-0.150524518732858,-0.36238208574452,1742294
0.469418766134226,-1.48313090212985,1767700
0.40634783124138,-0.100252749119404,1768972
0.149809960979286,-0.0819773694737455,1889409
0.297421044879166,0.0119127270324298,1915938
-0.462367099465702,-0.0629479497345287,1916742
1.83865321881895,-0.0162376325367132,1919296
1.63032286950499,-0.0327089413034713,1926770
-0.365900728929661,0.0183831453680867,1938156
0.316273595345335,-0.0353837304476006,1938561
0.208298403929399,0.007261635028088,1966316
-0.245631024372109,0.0301945996046907,1967281
0.115555796394021,-0.292615369234272,1973544
0.356815544847211,-0.293978517854475,1975401
0.565693398757763,-0.0361938749726572,1976407
-0.233183914374184,0.0953681082557333,1978972
0.0217609510748518,-0.0116098744667901,1979045
-0.614237954391082,0.0103846009868704,1979422
1.37700705184394,0.0885315310640779,1980052
-2.67666129788795,-0.0525036826792775,2001182
1.30172700639824,1.21600362602394,2002465
0.690574061559542,-0.0516140970976586,2004451
1.12472467021306,0.16309363220397,2006164
0.537789796479533,0.193268804915745,2007309
-1.20400541363421,0.00244071976773137,2009915
