"mkm2d_ptv2_lbp.3D.m2_firstorder_Maximum_226","sub"
-0.419946303865676,1085983
-0.311000608244509,1125173
-1.64403622438761,1154608
-0.419946303865676,1181124
-0.419946303865676,1183075
-0.419946303865676,1232870
-0.311000608244509,1279943
-0.419946303865676,1329352
-0.419946303865676,1330263
-2.64874341048086,1364384
-0.419946303865676,1386095
-0.158582845865045,1458656
-0.419946303865676,1485662
1.42600664784058,1497807
-0.311000608244509,1501387
-0.419946303865676,1518948
-0.311000608244509,1526417
3.92319524329543,1565177
-0.158582845865045,1606693
-0.311000608244509,1612262
-0.419946303865676,1614566
-0.419946303865676,1644034
-0.311000608244509,1668599
-0.311000608244509,1671370
-0.419946303865676,1684230
-0.419946303865676,1692385
3.02342609155918,1720713
-0.158582845865045,1738800
0.14339372755531,1740845
-0.419946303865676,1742294
-0.311000608244509,1767700
3.46555296314064,1768972
1.21471930198096,1889409
-0.419946303865676,1915938
-0.419946303865676,1916742
-0.419946303865676,1919296
-0.419946303865676,1926770
0.640167279239969,1938156
-0.419946303865676,1938561
-0.419946303865676,1966316
-0.419946303865676,1967281
-0.419946303865676,1973544
-0.311000608244509,1975401
-0.419946303865676,1976407
-0.419946303865676,1978972
-0.419946303865676,1979045
-0.419946303865676,1979422
-0.419946303865676,1980052
-0.158582845865045,2001182
-0.158582845865045,2002465
1.15119044187893,2004451
-0.419946303865676,2006164
-0.419946303865676,2007309
-0.419946303865676,2009915
-0.419946303865676,2010259
1.24050876754904,2010554
-0.419946303865676,2026671
-0.419946303865676,2033049
-0.419946303865676,2034136
-0.419946303865676,2040495
-0.419946303865676,2047354
-0.419946303865676,2051378
-0.419946303865676,2055667
3.12398149382174,2057358
1.94921117717801,2059713
-0.419946303865676,2069079
-0.311000608244509,2070958
-0.311000608244509,2072215
-0.419946303865676,2075832
-0.311000608244509,2075846
-0.311000608244509,2076301
2.08546667648086,2078198
0.14735824884211,2078899
-0.419946303865676,2085349
-0.419946303865676,2086044
0.0871551070150616,2091555
-0.419946303865676,2092954
-0.311000608244509,2096627
-0.419946303865676,2100050
-0.311000608244509,2108003
-0.419946303865676,2109902
-0.419946303865676,2110540
-0.311000608244509,2116787
-0.419946303865676,2119177
-0.419946303865676,2131601
-0.311000608244509,2132424
-0.158582845865045,2132982
-0.311000608244509,2133204
-0.311000608244509,2133380
3.71773731667212,2134220
0.034357215618155,2135748
-0.311000608244509,2137799
-0.419946303865676,2138375
0.116911061810838,2138678
-0.419946303865676,2139733
-0.419946303865676,2141116
-0.419946303865676,2144796
-0.311000608244509,2145166
-0.311000608244509,2145694
-0.419946303865676,2146138
-0.419946303865676,2151024
-0.419946303865676,215131
-0.419946303865676,2152442
-0.419946303865676,2157529
-0.419946303865676,2158101
-0.419946303865676,2158329
-0.419946303865676,2168082
-0.419946303865676,2172217
-0.419946303865676,2176530
0.605839971418717,2176784
-0.419946303865676,2181724
-0.119474551960648,2183291
-0.419946303865676,2183356
0.544307329981599,2185290
-0.419946303865676,2186951
1.08879742272302,2196212
-0.419946303865676,2199403
-0.419946303865676,2200416
-0.419946303865676,2200813
-0.419946303865676,2205389
-0.311000608244509,2212664
-0.419946303865676,2217034
-0.419946303865676,2218615
2.63694586432063,2219842
0.969061673433726,2224150
-0.419946303865676,2228399
-0.311000608244509,2228400
1.08100261677905,2234271
-0.419946303865676,2234422
-0.311000608244509,2237571
-0.419946303865676,2244172
-0.419946303865676,2247869
-2.6742831472833,2250648
-0.116130193472748,2250836
-0.311000608244509,2267382
-0.311000608244509,2269346
-0.311000608244509,2271329
2.74483899292117,2274521
-0.158582845865045,2276121
1.04074134665606,2278618
-0.311000608244509,2285214
1.87639579071921,2286108
-0.419946303865676,2293123
0.429021752371294,2294852
-0.158582845865045,2294873
-0.419946303865676,2296332
-0.419946303865676,2305114
-0.311000608244509,2305115
-0.419946303865676,2306459
1.03433929912681,2306893
-0.00961396395710985,2317120
4.86921143043536,2319068
-0.311000608244509,2321962
-0.311000608244509,2331869
3.2800852050347,2336735
-0.419946303865676,2339674
0.397012961787044,2340155
-0.0789284354059114,2340322
-0.419946303865676,2350037
-0.419946303865676,2352038
1.24999086153941,2359944
-0.311000608244509,2381907
-0.419946303865676,2393207
-0.419946303865676,2395415
-0.158582845865045,2395943
-0.311000608244509,2401405
-0.311000608244509,2405144
1.36921917142592,2414406
0.28354249958126,2419459
-0.419946303865676,2425694
-0.311000608244509,2426863
-0.419946303865676,2430773
-0.419946303865676,2439458
0.641039049678063,2443354
-0.311000608244509,2445526
-0.419946303865676,2448298
0.330709527407103,2453577
-0.311000608244509,2474709
0.822374901259298,2480056
-0.311000608244509,2480330
-0.311000608244509,2487135
3.94347407291226,2488660
-0.419946303865676,2490180
1.51210829045865,2493534
-0.419946303865676,2498991
-0.339826295310321,2500377
-0.419946303865676,2504802
-0.419946303865676,2510402
0.946154671932953,2520618
-0.419946303865676,2559453
-0.419946303865676,277752
-0.419946303865676,308862
0.46023160848582,58325
-0.158582845865045,92173
0.454465887248165,923666
-0.129516779319975,965005
-0.419946303865676,983079
