"mkm6d_ptvper_wavelet.HHH_firstorder_Median_250","mkm6d_ptvper_original_shape_Flatness_248","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_244","mkm6d_ptvper_wavelet.LLH_glcm_Correlation_243","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_243","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_238","sub"
0.112447375686813,1.28773345349569,0.236038910102823,0.786042156860227,0.2381825114929,-0.326365832311315,1085983
-0.126758806870999,0.0020267008965909,0.414753892024795,0.774391034923591,0.280169705594158,-0.179057519965498,1125173
0.590008368962762,-1.05817960667768,0.768547325476296,-0.00280085251121014,0.322650235670055,-0.139746233832575,1154608
0.0551331803495149,0.780671015151353,-0.506449925740739,0.389202524709058,-0.0667151132431395,0.290467328006316,1181124
-2.37331567361779,0.406249523139593,0.826695026802009,-0.751572110797628,0.509507615296469,-0.253616099753834,1183075
-1.7883692626854,0.132815037026108,-0.103198525804294,0.577624538262592,0.297594485388211,-0.293467879028851,1232870
0.0624834000587443,0.0528274881475076,-1.80682009699786,0.816171000172877,0.0409646511873536,0.275243533018702,1279943
0.694574582994085,-0.782064036551383,-0.706438987686977,0.398811353754926,-2.03244652233613,0.204136519627306,1329352
0.118276266035955,-1.36273625294635,-0.52013496102862,-1.34413864520899,0.0622964107812049,-0.184599368053259,1330263
-1.30986266973721,-0.797302960312305,-1.04557915581263,0.56142141813641,-1.58182447349632,-0.309096701157516,1364384
0.412664899819343,1.13132504707476,1.33663342193227,0.646305784313791,0.586219175441044,-0.097857536927817,1386095
-0.465399194496434,-1.45151532626446,0.197556562828574,0.577363056125998,0.114023540755181,-0.0463830241998752,1458656
-1.79647425954365,1.33641822073201,0.310519259475427,-3.01279101814288,0.230028174541838,-0.301083378670142,1485662
-1.01507368840024,0.25646500049719,-0.616991758446522,-0.264542712791619,-0.0509161329736395,-0.0753799728769062,1497807
1.15353691474323,-0.688605984569223,1.10812611314495,0.621094952278855,0.333191890102369,0.049127581071757,1501387
-1.35801649097774,0.0109827969647154,0.690111974474267,-0.374230806586865,0.306010997753018,-0.343370382071889,1518948
0.0477735478802969,0.631565493020372,0.137211890058674,0.416382379078179,0.515580623307399,-0.235391094116281,1526417
0.0517428326817304,0.146881836117693,-0.081221675661652,0.781845127829489,0.143775110608179,0.269019454444147,1565177
-0.0413121134953113,-0.627632355926773,0.0272339834354817,-0.251832969545796,0.224733661228813,-0.316309803172912,1606693
0.921107021839036,0.177952322718098,-0.245873097285419,0.231638001918133,0.218085791721696,-0.0290703360070025,1612262
0.91283028083726,0.807718884259505,0.226982184118296,0.331391818573298,0.299751728554952,0.0605614738801517,1614566
-0.763157177200855,-0.790147072210053,-0.940779979803659,-0.158759391683218,0.152484860230756,-0.318414230511827,1644034
0.087904424102373,-0.737427932891878,0.705784719227256,-0.223999207341658,0.498230679552647,-0.301735968600746,1668599
0.626048542157996,-0.158401679006191,0.545551159640129,0.513075557436704,0.340648999417437,-0.0445699611642196,1671370
-0.0969694443851468,1.9474799143616,0.323613237442097,-0.581674453833099,0.450310775627025,0.0452360947608658,1684230
0.00630455169360202,1.64917344383674,-1.14052609061721,-1.48108457057859,0.229516000862087,-0.192963273692822,1692385
-0.0836535873351611,-0.6180690513483,-1.56096970907153,0.125440030592674,-1.67769959692854,-0.103476807886374,1720713
-0.308284940248417,1.27242234677475,-0.347530274118012,1.226416920928,0.170612055006992,-0.290578830778199,1738800
-0.592863673935523,-1.19057509071742,0.311678610547923,0.457815184892267,0.398414056779701,-0.180294238526477,1740845
-0.600314278953177,-0.0276855447036102,-0.0193160510590387,-0.230064788463143,-0.490773462315678,-0.274802849454226,1742294
-0.695648899011577,0.585517402794184,0.168490068657749,-0.441544875662977,0.993718182748713,-0.198458960382602,1767700
