"mkm6d_ctv_wavelet.HHH_firstorder_Median_250","mkm6d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm6d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm6d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm6d_ctv_wavelet.HLH_firstorder_Skewness_249","mkm6d_ctv_wavelet.HHH_glcm_JointEnergy_243","mkm6d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_242","mkm6d_ctv_original_shape_Flatness_240","mkm6d_ctv_wavelet.LHH_firstorder_Skewness_238","mkm6d_ctv_lbp.3D.k_glcm_ClusterShade_237","mkm6d_ctv_wavelet.LHH_glcm_ClusterShade_234","mkm6d_ctv_lbp.3D.k_firstorder_10Percentile_227","mkm6d_ctv_lbp.3D.m2_firstorder_Range_226","mkm6d_ctv_lbp.3D.m2_glcm_ClusterShade_226","sub"
0.234610954314705,-0.113653228805669,-0.1448419291024,0.562276348230963,-0.528788863796847,-0.0221929078375227,-0.762039522980437,-0.252286419123617,1.30881026026862,-0.393269154898759,-0.485217469713715,-0.099947410805235,-0.546953951497068,-0.0154145735854078,0.416797755308606,1085983
-0.559545236014217,0.422542479412617,-0.0253393120077841,-1.73379356236757,0.227790138945971,-0.245197534217141,0.115117677817415,-0.248147360810821,0.207712242144571,-0.639537552678052,-0.181440941672173,-0.0772560705996391,0.408624891670061,0.106826576277564,-0.306035779138487,1125173
3.26910433100794,-0.381300326331559,-1.01303326323906,-0.188038055117974,-1.44434391815181,0.450446319043941,-0.965048935844033,-0.328045825698858,-1.77978312813069,0.240703160198968,1.70719188785795,0.379400056063296,-0.494758123076385,-0.0154145735854078,-2.61265813981993,1154608
-0.0523184438175573,0.0421368514680402,0.0165561980315712,0.576609262338714,1.39779090863231,1.23342078399291,0.552948841980084,-0.312555771468867,0.947046439148062,-0.552596365887539,-0.235712371283341,-0.0944662985933337,-0.43361587364461,-0.0154145735854078,0.520264847291657,1181124
1.05031878138302,-0.0890926499026507,-0.482070447692615,-0.119713381454839,-0.237418471508154,0.0769300436958536,-0.673423424224536,-0.334836524220519,0.498026448452127,0.709551950225548,-0.583077847809137,0.170894930136085,1.05573970371909,-0.0154145735854078,-0.605298534383589,1183075
1.11072421547418,0.283411100646357,-0.1065147353865,-0.868490181407232,2.28518245815254,0.867254758727004,-0.494014083962359,-0.317563683584329,-0.040555282256636,0.153905562621833,3.39908074466539,-0.0778777228810647,3.26780585376999,-0.0154145735854078,0.272234935695688,1232870
-0.212341916644339,-0.0345223078603987,-0.100735334024291,-0.776263279487252,-0.049477501972322,-0.0634800222425077,-0.508350460946244,-0.24880687667964,0.326442447809471,-1.35715207015303,-0.257056950634345,-0.220881865749673,-0.28459156716825,0.106826576277564,0.68030580910128,1279943
-0.64565257205598,-0.332432803841598,-0.0842316828585801,0.0642835097954525,-0.233693404591958,-0.255341094362054,-1.08737929370373,-0.319667050239221,-1.12719639939352,0.919647871941069,0.739039481952021,0.49198314430108,1.72435312420768,-0.0154145735854078,-0.878979977918514,1329352
0.55909255992782,-0.0292450470690713,-0.0674366769202044,-1.17535370647743,2.72344396363694,-1.48639745450176,1.41676372843759,-0.321523480546464,-1.34905215456648,-0.79740190574774,0.359084569541067,-0.264020433939629,0.0668554729117772,-0.0154145735854078,-0.694036290799752,1330263
3.42173213291431,-0.250571193166699,-0.181953954443262,-0.742644635037431,0.484563048270774,-0.749045007111198,-0.922619228028842,-0.337369942949335,-2.0016901349136,-0.133880625884982,-1.2613043462587,-0.0583681716653223,0.284488796738818,-7.54782916914115,-1.11972143734422,1364384
