"mkm2d_gtv_wavelet.LLH_glszm_LargeAreaEmphasis_250","mkm2d_gtv_wavelet.LLL_firstorder_10Percentile_248","mkm2d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_247","mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_244","mkm2d_gtv_lbp.3D.m1_firstorder_Mean_244","mkm2d_gtv_wavelet.LLH_gldm_LargeDependenceEmphasis_243","mkm2d_gtv_wavelet.LHL_firstorder_Mean_238","mkm2d_gtv_lbp.3D.m1_glcm_Autocorrelation_228","sub"
-0.358180927831809,0.716878643648236,-0.180449504732571,0.20125638170264,-0.333082444744535,-0.300108802684545,-0.193984736174663,0.0910801119897231,1085983
2.12634654559532,-0.00821908230666699,-0.185109751182423,0.0803418919525499,-0.353114079671294,0.535395474295272,-0.0611271012835114,0.0318465263842056,1125173
-0.400642718473454,1.04370120017016,-0.522878111569014,-3.90477172597781,-1.50726004046657,-1.0987795428386,0.4843894849684,-0.689050684898942,1154608
-0.360808429543057,-0.216909240971668,-0.36639373052902,0.0273570254165257,-0.142880095812745,-0.254186979794784,0.396114900210877,0.204982275877577,1181124
-0.398467616993413,-1.47244989994685,-0.52076773387092,-0.120369467077104,-1.52428262447484,-0.857510864795973,0.378592152419306,-0.695198449271725,1183075
-0.391729237396048,-0.373896821790133,0.0665595243930807,-0.346125636110227,0.0824676563191026,-0.670477460579115,0.115095176740843,0.333715004429493,1232870
0.659684997434445,1.08219011188104,-0.166710588996527,-0.0446590527210688,-0.821411266856289,0.317591741817314,-0.52865920708043,-0.135585286673578,1279943
-0.384655929863506,0.109032810213089,-0.585849257329542,-0.0232553519182028,0.472925944142983,-0.331760380660491,0.855938358076189,0.208376360560227,1329352
-0.37220747091853,0.0111804499824811,-0.333483346685322,0.00962686705836503,0.116787466081347,-0.427958801022516,-0.303389110935587,0.22904452463839,1330263
-0.400763778606803,1.13471241332288,-0.572617966860511,0.0388816963665335,-1.61787114184833,-1.1415790805159,0.0721220362484019,-6.4370313775887,1364384
-0.399930774907152,1.43553729888523,-0.618977733717959,0.0928743082448577,-2.91662012424216,-1.02567044869828,1.10930490539089,-2.25435430601949,1386095
-0.163690227007543,0.15782446428855,4.38711579164908,0.168876671930927,-0.246769102191113,0.297931473573877,0.298785512261068,0.0394955661071976,1458656
0.0873071851677422,-1.34041990303843,-0.585414921895905,-0.0136510838868286,0.438646908952891,0.94979928560805,0.0154597250889019,0.438878101578306,1485662
-0.395463769185975,-0.165300799737032,-0.532511478308225,-0.0311926769852357,0.910683676981777,-0.73662640719348,1.27803760974197,0.741113865049671,1497807
1.00074511972257,0.654681928134248,-0.0484503948600507,0.0677895666084508,-0.271184273698086,2.03271596270003,-0.0793246351101515,0.0495141332227875,1501387
-0.397408873529883,1.27299656692441,-0.491967677953862,0.305549357802694,4.72865427565565,-0.758927441322748,1.58223564695996,0.325191929596868,1518948
-0.390863175435791,-0.72900146266972,-0.568167620596047,1.01959765267294,1.48334248422539,-0.635237585680356,0.945433942699132,0.913895842410833,1526417
-0.26982325234259,-0.481969130010039,-0.290080262196414,-2.44184917976516,-1.41895985990328,-0.254736999431099,-4.87885240550543,-0.316060930826754,1565177
1.15957042389058,-1.65316832472154,0.637846817447613,0.0379891234171652,-0.517645315930086,0.588217291469494,-0.36313687889153,0.0782245975777083,1606693
3.65167717153025,0.328124550733169,-0.216906730278797,0.0508384947564184,0.0137096061329027,3.74370015926928,-0.270050753830548,0.254540516712317,1612262
-0.387750046429414,-0.409901783682482,0.251637001643145,0.17132664941264,0.531981554836577,-0.56190967280111,0.934218493166723,0.6739473626038,1614566
